iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,mu,maxabsLagmult,num_inner,inner_status,TR_radius,normdx,min_primal_feasibility,min_dual_feasibility,complementarity,mineigval_TRS_quadratic,ared/pred,radius_update,dual_clipping
4,8.2292640209198,-1.2651608907174785,1.4901161193847656e-08,0.43248986653090105,0.43246690841194246,0,0.0,6.152530896356189e-05,0.2541072646548631,7.0,successful,0.024291131993399013,0.02429113199339901,0.00033678625977235857,0.00015486044665198942,0.0016638255517355317,,1.2873606583621624,unchanged,False
4,8.260073184967041,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,8.0,primal_infeasible,0.024291131993399013,0.020860455295262474,-0.0050266821040932325,0.00021648181970485665,0.004606135339742661,,,,
4,8.34465503692627,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,9.0,primal_infeasible,0.018774409765736227,0.01877440976573623,-0.004316456274031217,0.00021658291484853026,0.003633404767195063,,,,
4,8.428181886672974,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,10.0,primal_infeasible,0.01689696878916261,0.01689696878916261,-0.003677189164723495,0.00021667390047783652,0.0028587516964405056,,,,
4,8.483386039733887,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,11.0,primal_infeasible,0.015207271910246348,0.01520727191024635,-0.0031018028290053907,0.00021675578754421214,0.002243555477642595,,,,
4,8.509287118911743,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,12.0,primal_infeasible,0.013686544719221715,0.013686544719221717,-0.002583922141114973,0.00021682948590395025,0.0017566883302440497,,,,
4,8.557205200195312,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,13.0,primal_infeasible,0.012317890247299545,0.012317890247299547,-0.00211780588354973,0.0002168958144277145,0.0013730867905980193,,,,
4,8.596155166625977,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,14.0,primal_infeasible,0.011086101222569592,0.011086101222569594,-0.0016982843505147691,0.00021695551009910235,0.001072590233677736,,,,
4,8.634133100509644,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,15.0,primal_infeasible,0.009977491100312635,0.009977491100312636,-0.001320702918433492,0.0002170092362033514,0.0008389893970476651,,,,
4,8.680663108825684,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,16.0,primal_infeasible,0.008979741990281374,0.008979741990281375,-0.0009808710612096022,0.00021705758969717552,0.0006592338956163033,,,,
4,8.721907138824463,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,17.0,primal_infeasible,0.008081767791253238,0.008081767791253238,-0.0006750163199310031,0.0002171011078416173,0.000522753317096323,,,,
4,8.765942096710205,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,18.0,primal_infeasible,0.007273591012127914,0.007273591012127914,-0.0003997427709900624,0.00021714027417161483,0.0004208594471959756,,,,
4,8.850306987762451,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,19.0,primal_infeasible,0.006546231910915123,0.006546231910915124,-0.00029073667737309375,0.00021717552386861264,0.0003462301439586267,,,,
4,8.889424085617065,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,20.0,primal_infeasible,0.005891608719823612,0.005891608719823612,-0.00022798603335753514,0.00021720724859591067,0.0002925280764182626,,,,
4,8.93066692352295,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,21.0,primal_infeasible,0.00530244784784125,0.005302447847841251,-0.00017150995408358216,0.0002172358008504789,0.0002542318355720655,,,,
4,8.980758905410767,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,22.0,primal_infeasible,0.004772203063057126,0.004772203063057127,-0.00012068112847387907,0.0002172614978795903,0.00022668069429837646,,,,
4,9.02883505821228,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,23.0,primal_infeasible,0.004294982756751414,0.004294982756751415,-7.493493525981597e-05,0.00021728462520579056,0.00020619675672163673,,,,
4,9.071934223175049,-1.281149687248989,0.024286355949743033,0.388178311352675,0.3881728403767153,0,0.0,6.152530896356189e-05,0.2541072646548631,24.0,primal_infeasible,0.0038654844810762736,0.0038654844810762736,-3.3763185552400974e-05,0.0002173054397993708,0.00019011429011561455,,,,
4,9.147211074829102,-1.281149687248989,0.024286355949743033,0.540997689796797,0.5409971372381521,0,0.0,6.152530896356189e-05,0.43430733226280505,25.0,successful,0.0034789360329686462,0.0034789360329686467,3.2915120425731813e-06,0.00021732417293359298,0.00017665982106813472,,0.9459025666684798,unchanged,False
4,9.197297096252441,-1.28325101612913,0.027635153015208847,0.5347968332022225,0.5347964015986054,0,0.0,6.152530896356189e-05,0.43430733226280505,26.0,unsuccessful,0.0034789360329686462,0.0001400507209124264,0.000143283906224248,0.00021725727629915738,2.9939770261907414e-05,,0.155707672108067,reduced,
4,9.24980115890503,-1.28325101612913,0.027635153015208847,0.5347968332022225,0.5347964015986054,0,0.0,6.152530896356189e-05,0.43430733226280505,27.0,unsuccessful,0.0008697340082421616,0.0001400507209124264,0.000143283906224248,0.00021725727629915738,2.9939770261907414e-05,,0.155707672108067,reduced,
4,9.299853086471558,-1.28325101612913,0.027635153015208847,0.5347968332022225,0.5347964015986054,0,0.0,6.152530896356189e-05,0.43430733226280505,28.0,unsuccessful,0.0002174335020605404,0.0001400507209124264,0.000143283906224248,0.00021725727629915738,2.9939770261907414e-05,,0.155707672108067,reduced,
4,9.39109492301941,-1.28325101612913,0.027635153015208847,11.299672635594899,11.299672618948128,0,0.0,6.152530896356189e-05,11.522637399358103,29.0,successful,5.43583755151351e-05,5.43583755151351e-05,5.762724946022786e-05,0.0002172574478623197,0.0006024925919977143,,0.20294123702620792,reduced,False
4,9.487107038497925,-1.2832391218107704,0.027618225142138037,0.5880361450674987,0.588035825740611,0,0.0,6.152530896356189e-05,0.4844926651629467,30.0,successful,1.3589593878783774e-05,6.967345647027128e-06,6.34945721447294e-05,-0.10553553934468418,6.822624288033354e-05,,1.9131619836516813,unchanged,True
4,9.540613174438477,-1.283239910732691,0.027619760451962006,0.8399754078193297,0.8399751828402796,0,0.0,6.152530896356189e-05,0.8850936087401082,31.0,successful,1.3589593878783774e-05,1.3589593878783776e-05,7.448889537860181e-05,0.00021725663357116697,4.404336275387005e-06,,0.9690592352558502,unchanged,False
4,9.606019020080566,-1.2832419358751492,0.027623527872834175,0.7106247706656292,0.7106245050064062,0,0.0,6.152530896356189e-05,0.7060892372445476,32.0,successful,1.3589593878783774e-05,1.3589593878783773e-05,8.457766062038725e-05,0.00021725600202999714,1.8059331598274013e-06,,1.0084976929591425,unchanged,False
4,9.687561273574829,-1.2832448194136452,0.02762865155129564,0.6750170702704623,0.6750167904008871,0,0.0,6.152530896356189e-05,0.6504818409435155,33.0,successful,1.3589593878783774e-05,1.3589593878783776e-05,9.379615062287219e-05,0.00021725530937056293,5.126166007952534e-07,,1.0014564148116343,unchanged,False
4,9.768004179000854,-1.2832484161329971,0.02763489721705144,0.6437632778837702,0.6437629843347944,0,0.0,6.152530896356189e-05,0.5975649440525509,34.0,successful,1.3589593878783774e-05,1.3589593878783778e-05,0.00010221455235746675,0.00021725456924050058,4.454762586415938e-07,,1.0013185625300849,unchanged,False
4,9.855745077133179,-1.283252595624556,0.027642056138311433,0.6217191726188038,0.6217188685796879,0,0.0,6.152530896356189e-05,0.5569020243513563,35.0,successful,1.3589593878783774e-05,1.3589593878783774e-05,0.00010991550248390412,0.00021725379233377418,3.1314409039558564e-07,,1.000817633305854,expanded,False
4,9.923321962356567,-1.2832572491898278,0.02764995536805215,0.5889708402553964,0.5889705195604366,0,0.0,6.152530896356189e-05,0.48815425341816265,36.0,successful,2.717918775756755e-05,2.7179187757567552e-05,0.0001240465139362324,0.00021725218122376188,9.714813595934107e-07,,1.00226257159312,unchanged,False
4,10.021903991699219,-1.283267329609595,0.027666962236797953,0.5730591024890608,0.5730587726886595,0,0.0,6.152530896356189e-05,0.4489996524589894,37.0,successful,2.717918775756755e-05,2.7179187757567545e-05,0.00013598632036445382,0.00021725048657177538,4.6751351654177046e-07,,1.0007936513385596,unchanged,False
4,10.102825164794922,-1.28327861660083,0.02768583871625053,0.5622170360734152,0.5622166997861524,0,0.0,6.152530896356189e-05,0.418586340532562,38.0,successful,2.717918775756755e-05,2.7179187757567545e-05,0.0001462386506508003,0.00021724873907991691,3.118334602790778e-07,,1.00045228606482,unchanged,False
4,10.157171249389648,-1.283290734670644,0.02770599695957417,0.5548016227829055,0.5548012819084136,0,0.0,6.152530896356189e-05,0.39516371554990737,39.0,successful,2.717918775756755e-05,2.7179187757567552e-05,0.00015516655877757368,0.00021724695645216127,2.0915798914529345e-07,,1.0002548935097215,unchanged,False
4,10.219727993011475,-1.2833034504643992,0.027727073799167792,0.5494781465726911,0.5494778023270841,0,0.0,6.152530896356189e-05,0.37647891850195636,40.0,successful,2.717918775756755e-05,2.717918775756755e-05,0.0001630325914652906,0.00021724514939662303,1.4704087792332386e-07,,1.000152774118965,expanded,False
4,10.282822132110596,-1.2833166126703837,0.027748834918729186,0.541835798690632,0.5418354496783916,0,0.0,6.152530896356189e-05,0.34506208292328494,41.0,successful,5.43583755151351e-05,5.4358375515135104e-05,0.000177027912347181,0.00021724149992174052,4.400571211134553e-07,,1.000389430338662,unchanged,False
4,10.34919810295105,-1.2833436236441054,0.02779341868355407,0.5377460578711204,0.5377457060503655,0,0.0,6.152530896356189e-05,0.32572821168019195,42.0,successful,5.43583755151351e-05,5.435837551513509e-05,0.00018822103889577484,0.00021723780232029837,2.172419662292737e-07,,1.0001347570695545,unchanged,False
4,10.414168119430542,-1.2833716672453592,0.027839577547682733,0.5349391253986759,0.534938771633868,0,0.0,6.152530896356189e-05,0.310968149698999,43.0,successful,5.43583755151351e-05,5.435837551513509e-05,0.00019741447244354683,0.00021723407606010614,1.3711523641566e-07,,1.000066005075561,unchanged,False
4,10.470187902450562,-1.2834003886471734,0.02788677076467887,0.5329056581932646,0.5329053030091283,0,0.0,6.152530896356189e-05,0.29953520113280674,44.0,successful,5.43583755151351e-05,5.435837551513511e-05,0.00020510891048081887,0.00021723033120908103,9.026496531535513e-08,,1.00003267714305,unchanged,False
4,10.532241106033325,-1.283429584913549,0.027934690914518775,0.531336408588987,0.5313360523045032,0,0.0,6.152530896356189e-05,0.29042778613004766,45.0,successful,5.43583755151351e-05,5.4358375515135104e-05,0.00021163896796994172,0.00021722657339751818,6.297587970520909e-08,,1.0000162007295157,unchanged,False
4,10.595270156860352,-1.2834591292471498,0.02798314690777941,0.5300600801694867,0.530059722987704,0,0.0,6.152530896356189e-05,0.2830224436452792,46.0,successful,5.43583755151351e-05,5.435837551513509e-05,0.00021724012275821535,0.00021722280599005935,4.656745510476849e-08,,1.0000074289026823,unchanged,False
4,10.679639101028442,-1.2834889370909943,0.028032011898080085,0.5289749792008013,0.5289746212551936,0,0.0,6.152530896356189e-05,0.27690165050347254,47.0,successful,5.43583755151351e-05,5.435837551513509e-05,0.00022208482802509014,0.00021721903109782472,3.6684687217183175e-08,,1.000002485581619,unchanged,False
4,10.764801025390625,-1.28351894917275,0.028081197340735407,0.5280180073564422,0.5280176487369258,0,0.0,6.152530896356189e-05,0.27177530625401036,48.0,successful,5.43583755151351e-05,5.435837551513509e-05,0.00022630342592065824,0.0002172152500942627,3.085531351876192e-08,,0.9999995582569202,unchanged,False
4,10.808835983276367,-1.2835491222716797,0.028130638919455404,0.527148540047511,0.5271481808157419,0,0.0,6.152530896356189e-05,0.2674351689887203,49.0,successful,5.43583755151351e-05,5.43583755151351e-05,0.00022999696942624994,0.0002172114638971115,2.754829398573151e-08,,0.9999977449304062,expanded,False
4,10.866684198379517,-1.2835794238442304,0.02818028838228981,0.5256761258171471,0.5256757653491213,0,0.0,6.152530896356189e-05,0.2599503332469625,50.0,successful,0.0001087167510302702,0.00010871675103027018,0.00023649394492958255,0.0002172038819788019,1.025580501178566e-07,,0.9999862969125598,unchanged,False
4,10.926940202713013,-1.2836402276335435,0.028279945416123713,0.5242205985072383,0.524220236981238,0,0.0,6.152530896356189e-05,0.2546675381071703,51.0,successful,0.0001087167510302702,0.00010871675103027018,0.00024148712129486153,0.00021719628491366277,9.918957908783168e-08,,0.9999796588829929,unchanged,False
4,11.056312084197998,-1.2837013553312449,0.028380151487270775,0.5228243249940873,0.5228239624604503,0,0.0,6.152530896356189e-05,0.2506759369181075,52.0,successful,0.0001087167510302702,0.00010871675103027018,0.00024537571352528783,0.0002171886734831129,9.962850433075513e-08,,0.9999768374895193,unchanged,False
4,11.136736154556274,-1.2837626870369947,0.02848073166082222,0.5214538095681648,0.521453446049561,0,0.0,6.152530896356189e-05,0.24761608685109077,53.0,successful,0.0001087167510302702,0.00010871675103027017,0.00024843278638806977,0.00021718104855491166,1.0122582268670319e-07,,0.999975107711486,unchanged,False
4,11.194454908370972,-1.2838241411379387,0.028581567572151904,0.5200922154926105,0.5200918509972803,0,0.0,6.152530896356189e-05,0.24524175861399408,54.0,successful,0.0001087167510302702,0.00010871675103027021,0.0002508527227214364,0.00021717341047373852,1.029218996427773e-07,,0.9999739263779949,unchanged,False
4,11.246822118759155,-1.2838856585910183,0.028682574057443982,0.5187324292986804,0.5187320638281552,0,0.0,6.152530896356189e-05,0.24338240823037172,55.0,successful,0.0001087167510302702,0.00010871675103027021,0.0002527780425886201,0.0002171657593313667,1.0428871837544825e-07,,0.9999731063529661,unchanged,False
4,11.350588083267212,-1.2839471944400662,0.028783686592341068,0.5173731154551909,0.5173727490089389,0,0.0,6.152530896356189e-05,0.2419161623349086,56.0,successful,0.0001087167510302702,0.00010871675103027018,0.000254315600766836,0.00021715809511265658,1.0511123328036642e-07,,0.9999725948947237,unchanged,False
4,11.40546202659607,-1.2840087129044595,0.028884854046561763,0.5160166407314234,0.5160162733098687,0,0.0,6.152530896356189e-05,0.24075376346801627,57.0,successful,0.0001087167510302702,0.00010871675103027021,0.0002555468976016593,0.000217150417782067,1.0524343566316068e-07,,0.9999723938345569,unchanged,False
4,11.4672110080719,-1.2840701843885332,0.02898603428823283,0.5146678918536696,0.5146675234602874,0,0.0,6.152530896356189e-05,0.23982852942001642,58.0,successful,0.0001087167510302702,0.00010871675103027018,0.00025653492763487917,0.0002171427273395466,1.045675148700579e-07,,0.9999725255928863,unchanged,False
4,11.55657410621643,-1.284131583603087,0.029087191433020212,0.5133335112707881,0.5133331419136069,0,0.0,6.152530896356189e-05,0.2390898357607425,59.0,successful,0.0001087167510302702,0.0001087167510302702,0.0002573288902388748,0.00021713502385921511,1.0298674675619024e-07,,0.9999730150410284,expanded,False
4,11.597671031951904,-1.2841928883763822,0.02918829411096244,0.5110219814085015,0.511021609703502,0,0.0,6.152530896356189e-05,0.23790537479964724,60.0,successful,0.0002174335020605404,0.00021743350206054042,0.0002586061566770419,0.00021711958961819638,3.936977709098529e-07,,0.9998952866473344,unchanged,False
4,11.661917209625244,-1.2843152450886035,0.02939038960638629,0.5085305869263682,0.5085302134042078,0,0.0,6.152530896356189e-05,0.23719481111553842,61.0,successful,0.0002174335020605404,0.00021743350206054042,0.00025938490755087916,0.00021710410901556583,3.8108919086826865e-07,,0.9998994472514414,unchanged,False
4,11.725323915481567,-1.2844370338533724,0.029591997573969926,0.5062549058161668,0.5062545306366234,0,0.0,6.152530896356189e-05,0.23676240726181463,62.0,successful,0.0002174335020605404,0.0002174335020605404,0.00025986009664491987,0.0002170885819940148,3.3104287670224853e-07,,0.9999174217921311,expanded,False
4,11.780526161193848,-1.284558123750831,0.029792935763327987,0.5030032572936417,0.5030028783981424,0,0.0,6.152530896356189e-05,0.2362356211786591,63.0,successful,0.0004348670041210808,0.00043486700412108083,0.0002604391234602033,0.00021705744242062245,1.0329482648779203e-06,,0.9997543286426497,unchanged,False
4,11.839261054992676,-1.2847986220331764,0.030193460663020866,0.5001224167157863,0.5001220359261972,0,0.0,6.152530896356189e-05,0.23612516729897015,64.0,successful,0.0004348670041210808,0.0004348670041210807,0.0002605621851092282,0.0002170262015915222,5.871594928172095e-07,,0.9998866996518643,unchanged,False
4,11.92732310295105,-1.2850354031583677,0.030590055394074635,0.49781962857275935,0.4978192462803494,0,0.0,6.152530896356189e-05,0.23610386621434454,65.0,successful,0.0004348670041210808,0.0004348670041210807,0.00026058574825605686,0.00021699490954455542,3.6277390559007115e-07,,0.999943619004648,unchanged,False
4,12.093968152999878,-1.2852689629319365,0.03098354607101319,0.4955887252370425,0.4955883413595075,0,0.0,6.152530896356189e-05,0.23610146988343939,66.0,successful,0.0004348670041210808,0.0004348670041210807,0.0002605883951930951,0.00021696359679406255,3.7870308538756865e-07,,0.9999440935782424,unchanged,False
4,12.137319087982178,-1.2855004460420736,0.03137568530552571,0.49324631074998204,0.4932459250725647,0,0.0,6.152530896356189e-05,0.2361027225287913,67.0,successful,0.0004348670041210808,0.0004348670041210807,0.00026058701265867327,0.0002169322655868171,4.267803151724606e-07,,0.9999335934181739,unchanged,False
4,12.2101891040802,-1.2857307523185597,0.031767812079458314,0.4907434008276778,0.4907430131454731,0,0.0,6.152530896356189e-05,0.23610443626074298,68.0,successful,0.0004348670041210808,0.0004348670041210808,0.00026058512121692357,0.00021690090849274508,4.842012082827031e-07,,0.9999195580471,expanded,False
4,12.264300107955933,-1.285960309517809,0.032160534131253436,0.4864467553738742,0.48644636202184005,0,0.0,6.152530896356189e-05,0.23610744668924388,69.0,successful,0.0008697340082421616,0.0008697340082421617,0.00026058172474588117,0.00021683809631685715,2.1261734009789945e-06,,0.9995996303681032,unchanged,False
4,12.321954011917114,-1.2864178081695896,0.0329485728753624,0.47997371947135103,0.4799733204973388,0,0.0,6.152530896356189e-05,0.23610895652504182,70.0,successful,0.0008697340082421616,0.0008697340082421614,0.0002605800584471476,0.00021677512556049245,3.0187915267422907e-06,,0.9993061111674864,unchanged,False
4,12.387850999832153,-1.2868729029198476,0.03373946137138669,0.4721758810183794,0.4721754750311307,0,0.0,6.152530896356189e-05,0.23610833163044798,71.0,successful,0.0008697340082421616,0.0008697340082421616,0.0002605807481176186,0.00021671176985364217,4.021727983985149e-06,,0.9988948736131881,expanded,False
4,12.44548511505127,-1.2873251911446126,0.03453235375336085,0.4580789079579732,0.4580784826371162,0,0.0,6.152530896356189e-05,0.2361011332272768,72.0,successful,0.0017394680164843231,0.0017394680164843231,0.00026058839695013164,0.00021658378688959353,1.818769874408973e-05,,0.9925604730573362,expanded,False
4,12.50438117980957,-1.2882199238486478,0.03612140179493116,0.438792875596142,0.4387924240908163,0,0.0,6.152530896356189e-05,0.23604847618599745,73.0,successful,0.0034789360329686462,0.003478936032968646,0.00026064533251672064,0.00021632124662768367,4.002648162701329e-05,,0.9795858748316599,unchanged,False
4,12.55370306968689,-1.2899022134164397,0.03920799318508123,0.4444512188606183,0.44445078910573366,0,0.0,6.152530896356189e-05,0.23570133286756226,74.0,successful,0.0034789360329686462,0.003478936032968646,0.00026102865979203037,-0.03289905293962425,8.266887614456647e-05,,1.0034404814933833,unchanged,True
4,12.596752166748047,-1.2912729057591936,0.041918832123467,0.4375747820777123,0.4375743529666768,0,0.0,6.152530896356189e-05,0.23570133286756226,75.0,primal_infeasible,0.0034789360329686462,0.0034789360329686467,-8.467529473066435e-05,0.00021579775506462963,0.0001042337843164692,,,,
4,12.630688190460205,-1.2912729057591936,0.041918832123467,0.4375747820777123,0.4375743529666768,0,0.0,6.152530896356189e-05,0.23570133286756226,76.0,primal_infeasible,0.003131042429671782,0.0031310424296717826,-1.443930628768996e-05,0.0002158236213197256,8.619646791338485e-05,,,,
4,12.73746395111084,-1.2912729057591936,0.041918832123467,0.4065170508201755,0.40651655487414734,0,0.0,6.152530896356189e-05,0.23677931571314403,77.0,successful,0.0028179381867046043,0.0028179381867046043,4.8773216355911176e-05,0.00021584690094931196,7.149116097361451e-05,,0.8841335696266693,expanded,False
4,12.883698225021362,-1.2926488455694292,0.044567457214481285,0.4267196544570988,0.42671921846357846,0,0.0,6.152530896356189e-05,0.28196077498116223,78.0,successful,0.005635876373409209,0.0004963704208249109,0.00026021508519383745,-0.008766362098482416,6.877442055413309e-05,,0.5129904300647524,unchanged,True
4,12.960731029510498,-1.2926004316592037,0.04454159136447024,0.426487773225247,0.4264873293901383,0,0.0,6.152530896356189e-05,0.28196077498116223,79.0,primal_infeasible,0.005635876373409209,0.005635876373409209,-0.00030873224743367076,-0.22434048091615866,0.00027064483742644894,,,,
4,13.017141103744507,-1.2926004316592037,0.04454159136447024,0.426487773225247,0.4264873293901383,0,0.0,6.152530896356189e-05,0.28196077498116223,80.0,primal_infeasible,0.005072288736068288,0.005072288736068288,-0.00023039686432484898,-0.18072508575822266,0.00022390081928681064,,,,
4,13.06256103515625,-1.2926004316592037,0.04454159136447024,0.426487773225247,0.4264873293901383,0,0.0,6.152530896356189e-05,0.28196077498116223,81.0,primal_infeasible,0.00456505986246146,0.0045650598624614605,-0.00015989457191166313,-0.1414712301160802,0.00018559938449534948,,,,
4,13.104148149490356,-1.2926004316592037,0.04454159136447024,0.426487773225247,0.4264873293901383,0,0.0,6.152530896356189e-05,0.28196077498116223,82.0,primal_infeasible,0.004108553876215315,0.004108553876215316,-9.644219286500128e-05,-0.10614276003815193,0.00015417840854476452,,,,
4,13.145003080368042,-1.2926004316592037,0.04454159136447024,0.426487773225247,0.4264873293901383,0,0.0,6.152530896356189e-05,0.28196077498116223,83.0,primal_infeasible,0.003697698488593784,0.0036976984885937845,-3.9334829904995785e-05,-0.07434713696801654,0.00012836832694291178,,,,
4,13.198019027709961,-1.2926004316592037,0.04454159136447024,0.40950896316491625,0.4095084840785692,0,0.0,6.152530896356189e-05,0.23151174945144531,84.0,successful,0.003327928639734406,0.0033279286397344065,1.2061951615454622e-05,-0.045731076204894805,0.00010713699567063707,,0.8884436180701439,unchanged,True
4,13.249341249465942,-1.2940184400068233,0.04746842571501148,0.3861895820947015,0.38618909671371227,0,0.0,6.152530896356189e-05,0.2318374585185293,85.0,successful,0.003327928639734406,0.00031037992636389895,0.0002653808524007055,0.000215580425320809,1.1704988936716609e-05,,0.20141866252484014,reduced,False
4,13.327177286148071,-1.2939720777586952,0.047416386297494964,0.3793467625663527,0.3793462553704131,0,0.0,6.152530896356189e-05,0.23906135820842633,86.0,successful,0.0008319821599336015,0.0008319821599336016,0.0002571120476254249,0.00021551610566470763,4.8502961435986135e-06,,0.9980145791749151,unchanged,False
4,13.385698080062866,-1.294338888229405,0.04816541885893687,0.3751132572713229,0.3751127489511583,0,0.0,6.152530896356189e-05,0.23166331970337548,87.0,successful,0.0008319821599336015,0.0008319821599336015,0.0002653185454784572,0.00021545108982730583,2.16665207467497e-06,,0.9995942167346201,expanded,False
4,13.465111017227173,-1.294673799444929,0.04888656851708284,0.3729539948527878,0.3729534781471748,0,0.0,6.152530896356189e-05,0.250068646693005,88.0,successful,0.001663964319867203,0.0016639643198672028,0.00023829694647544095,0.0002153209817846376,2.1912937464652e-06,,0.9996795089189416,unchanged,False
4,13.571077108383179,-1.2953459955649786,0.05033264721390366,0.38934899084947944,0.38934850435847657,0,0.0,6.152530896356189e-05,0.19536477305885896,89.0,successful,0.001663964319867203,0.001663964319867203,0.00030137726843418224,0.0002151924095109381,2.2365973387427915e-05,,1.0052646005004966,expanded,False
4,13.635420083999634,-1.2959462703006475,0.051728944878022244,0.38628371436968567,0.3862832280598204,0,0.0,6.152530896356189e-05,0.19536477305885896,90.0,primal_infeasible,0.003327928639734406,0.003327928639734406,-0.00021416516292915527,0.00021494026936803512,0.00013988146728277745,,,,
4,13.694723129272461,-1.2959462703006475,0.051728944878022244,0.38628371436968567,0.3862832280598204,0,0.0,6.152530896356189e-05,0.19536477305885896,91.0,primal_infeasible,0.0029951357757609653,0.002995135775760965,-0.00015399172322781907,0.00021496552086848727,0.00011625678438916622,,,,
4,13.743021965026855,-1.2959462703006475,0.051728944878022244,0.38628371436968567,0.3862832280598204,0,0.0,6.152530896356189e-05,0.19536477305885896,92.0,primal_infeasible,0.0026956221981848686,0.002695622198184868,-9.983550978292941e-05,0.00021498824721889422,9.683287904249342e-05,,,,
4,13.779081106185913,-1.2959462703006475,0.051728944878022244,0.38628371436968567,0.3862832280598204,0,0.0,6.152530896356189e-05,0.19536477305885896,93.0,primal_infeasible,0.0024260599783663813,0.0024260599783663813,-5.1094834841585025e-05,0.00021500870093426046,8.083980866478999e-05,,,,
4,13.82692813873291,-1.2959462703006475,0.051728944878022244,0.38628371436968567,0.3862832280598204,0,0.0,6.152530896356189e-05,0.19536477305885896,94.0,primal_infeasible,0.0021834539805297435,0.0021834539805297435,-7.228169411007449e-06,0.0002150271092780901,6.76511013121065e-05,,,,
4,13.939043998718262,-1.2959462703006475,0.051728944878022244,0.37052180027603965,0.37052126694928733,0,0.0,6.152530896356189e-05,0.31112825598870475,95.0,successful,0.001965108582476769,0.001965108582476769,3.2251869796114385e-05,0.00021504367678753676,5.6756784472853684e-05,,0.8760635019526504,expanded,False
4,14.002233028411865,-1.2968081163983332,0.05350723164034362,0.3989250238632474,0.3989245552354164,0,0.0,6.152530896356189e-05,0.3844296353649878,96.0,successful,0.003930217164953538,0.0002344796644046601,0.0001656266123424374,0.000215040468979826,2.7629725617726803e-05,,0.48906940242691405,unchanged,False
4,14.062287092208862,-1.296768516239431,0.053501409383192026,0.4014527727302496,0.4014523014190472,0,0.0,6.152530896356189e-05,0.21859424440601452,97.0,successful,0.003930217164953538,0.0012787875973588904,0.0002959923833393539,-0.6882602870987538,0.0004897703275445473,,1.6271936673190561,unchanged,True
4,14.088789939880371,-1.2971111163168874,0.05447061358139727,0.39970082196941004,0.39970035174226504,0,0.0,6.152530896356189e-05,0.21859424440601452,98.0,primal_infeasible,0.003930217164953538,0.0039302171649535375,-0.0007945557567942791,0.00021466750062512857,0.0002311755856598366,,,,
4,14.128936052322388,-1.2971111163168874,0.05447061358139727,0.39970082196941004,0.39970035174226504,0,0.0,6.152530896356189e-05,0.21859424440601452,99.0,primal_infeasible,0.0035371954484581837,0.0035371954484581833,-0.0006528818818442898,0.00021469562357278704,0.00019349586941045635,,,,
4,14.133509159088135,-1.2651608907174785,1.4901161193847656e-08,0.024120675765540705,0.0009117379961864209,0,0.0,1.738640094314374e-07,0.2567694119597602,100.0,unconverged: max iter exceeded,0.003183475903612365,,,,,,,,
5,14.18338131904602,-1.2651608907174785,1.4901161193847656e-08,0.024120675765540705,0.0009117379961864209,0,0.0,1.738640094314374e-07,0.2567694119597602,1.0,primal_infeasible,1.0,0.04690138667450328,-0.008073667545127535,-0.00015226562621951066,0.0048767098605865655,,,,
5,14.231977224349976,-1.2651608907174785,1.4901161193847656e-08,0.024120675765540705,0.0009117379961864209,0,0.0,1.738640094314374e-07,0.2567694119597602,2.0,primal_infeasible,0.042211248007052955,0.042211248007052955,-0.00633043821215819,-0.00013694166831798235,0.003629928942690434,,,,
