iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,rho,maxabsLagmult
337,95.34581518173218,40000010.83572121,7.083014268278289e-05,4.770667419017187,4.770667419017187,0.0,0.0,0,0,0.0,0.859579763517224,123.45679012345683,0.0
338,95.67023348808289,40000010.835503906,8.022662164829916e-05,5.05217605912109,5.05217605912109,0.0,0.0,0,0,0.0,-0.46447231339201805,123.45679012345683,0.0
339,95.98939037322998,40000010.83530536,7.312315003687578e-05,2.837822099525892,2.837822099525892,0.0,0.0,0,0,0.0,-11.677168723099053,123.45679012345683,0.0
340,96.31094551086426,40000010.83509301,7.853451428196612e-05,5.21525097627172,5.21525097627172,0.0,0.0,0,0,0.0,-8.120469520152238,123.45679012345683,0.0
341,96.63157749176025,40000010.834868334,8.289027647761741e-05,4.8631400676797725,4.8631400676797725,0.0,0.0,0,0,0.0,-14.537089466995727,123.45679012345683,0.0
342,96.95363211631775,40000010.83466786,7.44411530889522e-05,8.50226361369296,8.50226361369296,0.0,0.0,0,0,0.0,-6.030437520982056,123.45679012345683,0.0
343,97.27447438240051,40000010.834455416,7.786465011594774e-05,2.8261221837673496,2.8261221837673496,0.0,0.0,0,0,0.0,2.490757755047875,123.45679012345683,0.0
344,97.62205719947815,40000010.83425374,7.462146396638235e-05,5.227095366134963,5.227095366134963,0.0,0.0,0,0,0.0,-2.3190295443653217,123.45679012345683,0.0
345,97.78877592086792,40000010.83417633,2.89161669154957e-05,8.098570407422269,8.098570407422269,0.0,0.0,0,0,0.0,-7.082229171847469,123.45679012345683,0.0
346,98.11285471916199,40000010.83394738,8.428442027832521e-05,6.053800940664011,6.053800940664011,0.0,0.0,0,0,0.0,-12.062450665130429,123.45679012345683,0.0
347,98.22961926460266,40000010.833891496,2.1340772801181564e-05,10.767624931544626,10.767624931544626,0.0,0.0,0,0,0.0,-4.28307605755127,123.45679012345683,0.0
348,98.55078625679016,40000010.83366249,8.361470964787406e-05,3.03501979545301,3.03501979545301,0.0,0.0,0,0,0.0,-9.005631214038736,123.45679012345683,0.0
349,98.86786842346191,40000010.833404,9.547030363600483e-05,3.213322072857597,3.213322072857597,0.0,0.0,0,0,0.0,1.0982697091075724,123.45679012345683,0.0
350,99.09797835350037,40000010.83327835,4.690601997069863e-05,8.248684675653388,8.248684675653388,0.0,0.0,0,0,0.0,7.603715450922449,123.45679012345683,0.0
351,99.32074403762817,40000010.83310942,6.238850870404249e-05,8.267673056642574,8.267673056642574,0.0,0.0,0,0,0.0,-11.549432253170314,123.45679012345683,0.0
352,99.6470730304718,40000010.83285057,9.562152816943772e-05,8.376960703354182,8.376960703354182,0.0,0.0,0,0,0.0,-5.012443247489458,123.45679012345683,0.0
353,99.96822381019592,40000010.832628615,8.144587860279587e-05,2.8283343304841493,2.8283343304841493,0.0,0.0,0,0,0.0,-14.239593816047531,123.45679012345683,0.0
354,100.29252314567566,40000010.83239064,8.807192505447188e-05,5.299208375591606,5.299208375591606,0.0,0.0,0,0,0.0,-12.881852074748574,123.45679012345683,0.0
355,100.63894891738892,40000010.83219937,7.058189313380311e-05,4.3139726729083625,4.3139726729083625,0.0,0.0,0,0,0.0,-0.01393122785754802,123.45679012345683,0.0
356,100.96282005310059,40000010.83197637,8.240539115741555e-05,4.581040134959497,4.581040134959497,0.0,0.0,0,0,0.0,0.7555640200789029,123.45679012345683,0.0
357,101.2871081829071,40000010.83176728,7.736680741257054e-05,5.816617232092977,5.816617232092977,0.0,0.0,0,0,0.0,-7.228345853824722,123.45679012345683,0.0
358,101.6122899055481,40000010.83154487,8.210115896827597e-05,5.083043352682269,5.083043352682269,0.0,0.0,0,0,0.0,-4.155494194254613,123.45679012345683,0.0
359,101.93432521820068,40000010.831316434,8.447309781195663e-05,5.539649315770786,5.539649315770786,0.0,0.0,0,0,0.0,-7.670811150016842,123.45679012345683,0.0
360,102.26562452316284,40000010.83114326,6.383724935753025e-05,3.4879974395503273,3.4879974395503273,0.0,0.0,0,0,0.0,-5.741893184035178,123.45679012345683,0.0
361,102.60339879989624,40000010.83094954,7.224491888814909e-05,9.384648664033577,9.384648664033577,0.0,0.0,0,0,0.0,-2.5487126924892363,123.45679012345683,0.0
362,102.94041419029236,40000010.83069372,9.387902326055884e-05,3.6907026572498345,3.6907026572498345,0.0,0.0,0,0,0.0,-13.174397095340028,123.45679012345683,0.0
363,103.11569404602051,40000010.830611736,3.078380829514546e-05,8.131697845148105,8.131697845148105,0.0,0.0,0,0,0.0,-8.096042722926606,123.45679012345683,0.0
364,103.44281125068665,40000010.83036395,9.136271232329285e-05,6.358968675828891,6.358968675828891,0.0,0.0,0,0,0.0,-17.944132811456385,123.45679012345683,0.0
365,103.50649046897888,40000010.83035404,3.92350715180466e-06,8.378864844095235,8.378864844095235,0.0,0.0,0,0,0.0,-2.25517183793145,123.45679012345683,0.0
366,103.85855793952942,40000010.83015638,7.251424386322987e-05,2.740352822342249,2.740352822342249,0.0,0.0,0,0,0.0,-8.789682832137741,123.45679012345683,0.0
367,104.17770624160767,40000010.82987799,0.0001029677926712571,3.6998213535063837,3.6998213535063837,0.0,0.0,0,0,0.0,-5.233407255258101,123.45679012345683,0.0
368,104.4433159828186,40000010.82972262,5.7876244364084224e-05,8.000343998086947,8.000343998086947,0.0,0.0,0,0,0.0,-10.12663040199606,123.45679012345683,0.0
369,104.58584570884705,40000010.829636686,3.180849281639636e-05,8.293870504855526,8.293870504855526,0.0,0.0,0,0,0.0,-13.166503893585515,123.45679012345683,0.0
370,104.9102156162262,40000010.829376854,9.563771313294975e-05,4.060024385649824,4.060024385649824,0.0,0.0,0,0,0.0,-6.843754467918659,123.45679012345683,0.0
371,105.23720359802246,40000010.82917731,7.431519237117821e-05,8.90483471570849,8.90483471570849,0.0,0.0,0,0,0.0,-8.329120265424137,123.45679012345683,0.0
372,105.5641598701477,40000010.828993015,6.805132082566464e-05,8.207764147896935,8.207764147896935,0.0,0.0,0,0,0.0,-0.04301066572465568,123.45679012345683,0.0
373,105.88443684577942,40000010.828771465,8.160258188323032e-05,5.404307885002168,5.404307885002168,0.0,0.0,0,0,0.0,-11.54964516213333,123.45679012345683,0.0
374,106.20852041244507,40000010.8285327,8.810993614850529e-05,2.704540656997562,2.704540656997562,0.0,0.0,0,0,0.0,-10.180625216813608,123.45679012345683,0.0
375,106.52993321418762,40000010.827023186,0.0005590374272636652,8.89343237751119,8.89343237751119,0.0,0.0,0,0,0.0,-2.384896685973033,123.45679012345683,0.0
376,106.85215783119202,40000010.82682194,7.391129320037635e-05,3.8801953528190514,3.8801953528190514,0.0,0.0,0,0,0.0,-1.917700393378062,123.45679012345683,0.0
377,107.19654488563538,40000010.82662506,7.277786470696735e-05,2.7389653156072886,2.7389653156072886,0.0,0.0,0,0,0.0,-1.7438139129567902,123.45679012345683,0.0
378,107.52397441864014,40000010.82639203,8.623200403683049e-05,2.794810537028075,2.794810537028075,0.0,0.0,0,0,0.0,-8.998756237597235,123.45679012345683,0.0
379,107.69503498077393,40000010.82630278,3.363028343110265e-05,8.777557823399794,8.777557823399794,0.0,0.0,0,0,0.0,-9.568935036212189,123.45679012345683,0.0
380,108.0193223953247,40000010.82609238,7.739741447086926e-05,4.640583659943078,4.640583659943078,0.0,0.0,0,0,0.0,-6.455209413078678,123.45679012345683,0.0
381,108.33984184265137,40000010.82590061,7.488796306830684e-05,21.528611728862757,21.528611728862757,0.0,0.0,0,0,0.0,-5.0011995924197805,123.45679012345683,0.0
382,108.66467452049255,40000010.8256897,7.406589907910532e-05,3.1932998210499304,3.1932998210499304,0.0,0.0,0,0,0.0,-14.03208299518371,123.45679012345683,0.0
383,108.98721313476562,40000010.82544689,8.98846158584019e-05,3.139727112182729,3.139727112182729,0.0,0.0,0,0,0.0,-3.504331984473246,123.45679012345683,0.0
384,109.3114972114563,40000010.825178795,9.923612536112873e-05,2.911964135303159,2.911964135303159,0.0,0.0,0,0,0.0,-7.564561963329489,123.45679012345683,0.0
385,109.64451336860657,40000010.82493688,8.975384524887036e-05,5.5120501519349165,5.5120501519349165,0.0,0.0,0,0,0.0,-5.48458532570817,123.45679012345683,0.0
386,109.97030782699585,40000010.82477167,6.105547099037828e-05,4.3094876018591295,4.3094876018591295,0.0,0.0,0,0,0.0,-11.566874409671117,123.45679012345683,0.0
387,110.29260730743408,40000010.824561685,7.766484358482178e-05,2.920381960024503,2.920381960024503,0.0,0.0,0,0,0.0,-14.191678596336473,123.45679012345683,0.0
388,110.62281656265259,40000010.82437703,6.88577918634883e-05,7.9623167771155465,7.9623167771155465,0.0,0.0,0,0,0.0,-3.8872401794714624,123.45679012345683,0.0
389,110.94512176513672,40000010.8241991,6.540424014152625e-05,2.848173511381144,2.848173511381144,0.0,0.0,0,0,0.0,-10.883431925728477,123.45679012345683,0.0
390,111.27115535736084,40000010.82398004,8.232428331801176e-05,12.061602848309569,12.061602848309569,0.0,0.0,0,0,0.0,-3.283302623831458,123.45679012345683,0.0
391,111.59557175636292,40000010.82377648,7.458568852118304e-05,7.306096097997019,7.306096097997019,0.0,0.0,0,0,0.0,0.8248259349210858,123.45679012345683,0.0
392,111.92091464996338,40000010.82354494,8.579117710280352e-05,7.639065273902635,7.639065273902635,0.0,0.0,0,0,0.0,-6.110567129096113,123.45679012345683,0.0
393,112.24438309669495,40000010.82335055,7.164338836233698e-05,3.9335188791194815,3.9335188791194815,0.0,0.0,0,0,0.0,-15.497912906123984,123.45679012345683,0.0
394,112.56938242912292,40000010.82311189,8.883614412851578e-05,8.0338631865581,8.0338631865581,0.0,0.0,0,0,0.0,-6.829785819528228,123.45679012345683,0.0
395,112.89458966255188,40000010.82290051,7.805314432854007e-05,6.021817257970215,6.021817257970215,0.0,0.0,0,0,0.0,-4.635374133544286,123.45679012345683,0.0
396,113.07544541358948,40000010.822811924,3.335479729621088e-05,9.850396887396457,9.850396887396457,0.0,0.0,0,0,0.0,-11.59594060587443,123.45679012345683,0.0
397,113.36019515991211,40000010.82262055,7.064030904211426e-05,8.216690906295334,8.216690906295334,0.0,0.0,0,0,0.0,4.492927846912525,123.45679012345683,0.0
398,113.68741011619568,40000010.82242841,7.124212442379854e-05,8.595555275805962,8.595555275805962,0.0,0.0,0,0,0.0,6.1847194568875,123.45679012345683,0.0
399,113.79672026634216,40000010.82239559,1.2100302587637085e-05,8.162709237820385,8.162709237820385,0.0,0.0,0,0,0.0,0.9084539516552514,123.45679012345683,0.0
400,114.12421464920044,40000010.82220867,6.886108902372161e-05,4.508697255948723,4.508697255948723,0.0,0.0,0,0,0.0,3.730940237090643,123.45679012345683,0.0
401,114.26808977127075,40000010.82214685,2.373465917395898e-05,10.719498244617384,10.719498244617384,0.0,0.0,0,0,0.0,5.335569055561397,123.45679012345683,0.0
402,114.52408623695374,40000010.822010376,5.022242679767497e-05,8.644246464079743,8.644246464079743,0.0,0.0,0,0,0.0,-6.303637702420804,123.45679012345683,0.0
403,114.80726909637451,40000010.821809635,7.477043662580901e-05,10.865851875959093,10.865851875959093,0.0,0.0,0,0,0.0,-1.0959422366440579,123.45679012345683,0.0
404,115.13656067848206,40000010.82160425,7.522509095175047e-05,3.9859523763413174,3.9859523763413174,0.0,0.0,0,0,0.0,-7.619501545859767,123.45679012345683,0.0
405,115.46222043037415,40000010.82138536,8.137687301878425e-05,6.76874336902708,6.76874336902708,0.0,0.0,0,0,0.0,1.5777972609675446,123.45679012345683,0.0
406,115.78928089141846,40000010.821179874,7.582769170982102e-05,2.785151623735533,2.785151623735533,0.0,0.0,0,0,0.0,-5.084285090288811,123.45679012345683,0.0
407,116.11273884773254,40000010.8209475,8.618118366582198e-05,3.7304429434803166,3.7304429434803166,0.0,0.0,0,0,0.0,-5.515648093379318,123.45679012345683,0.0
408,116.43561315536499,40000010.820747614,7.438952940963559e-05,6.948580020826773,6.948580020826773,0.0,0.0,0,0,0.0,-4.9983978827195426,123.45679012345683,0.0
409,116.76278138160706,40000010.82053529,7.866014325309616e-05,6.239389221077134,6.239389221077134,0.0,0.0,0,0,0.0,-5.874677121566389,123.45679012345683,0.0
410,116.95652389526367,40000010.82044814,3.25029475734012e-05,7.911955572053061,7.911955572053061,0.0,0.0,0,0,0.0,0.1435147119390695,123.45679012345683,0.0
411,117.0554609298706,40000010.820415065,1.2279343449716728e-05,8.048277221293715,8.048277221293715,0.0,0.0,0,0,0.0,-7.715883306718368,123.45679012345683,0.0
412,117.23197507858276,40000010.820310384,3.884484934473736e-05,8.381295423558264,8.381295423558264,0.0,0.0,0,0,0.0,4.4633481139646385,123.45679012345683,0.0
413,117.4715850353241,40000010.820157304,5.6730900811093654e-05,8.0305650560719,8.0305650560719,0.0,0.0,0,0,0.0,-7.950980733955277,123.45679012345683,0.0
414,117.79673314094543,40000010.819977514,6.644075874928799e-05,6.371054845581924,6.371054845581924,0.0,0.0,0,0,0.0,-12.448510922580223,123.45679012345683,0.0
415,118.12122511863708,40000010.819798574,6.635211505695765e-05,6.232888324493166,6.232888324493166,0.0,0.0,0,0,0.0,-2.919440277593808,123.45679012345683,0.0
416,118.44577693939209,40000010.81959124,7.662562357991098e-05,3.3041956518668,3.3041956518668,0.0,0.0,0,0,0.0,0.31846516143682674,123.45679012345683,0.0
417,118.76832962036133,40000010.819377236,7.93471568688293e-05,2.9241437622935056,2.9241437622935056,0.0,0.0,0,0,0.0,-13.356425935785415,123.45679012345683,0.0
418,119.09361505508423,40000010.819172524,7.624841772164874e-05,6.7558088754218675,6.7558088754218675,0.0,0.0,0,0,0.0,-7.245403791411621,123.45679012345683,0.0
419,119.41811418533325,40000010.818963125,7.730229250613245e-05,2.701541351042523,2.701541351042523,0.0,0.0,0,0,0.0,2.453995315260418,123.45679012345683,0.0
420,119.75164604187012,40000010.81859918,0.00013507322929539293,3.9062032878429664,3.9062032878429664,0.0,0.0,0,0,0.0,-2.4469823798286554,123.45679012345683,0.0
421,120.09838271141052,40000010.818383016,8.013340336084145e-05,2.919366024239368,2.919366024239368,0.0,0.0,0,0,0.0,6.232041704968063,123.45679012345683,0.0
422,120.14735770225525,40000010.81838161,1.236886141863367e-06,9.243388077864033,9.243388077864033,0.0,0.0,0,0,0.0,-3.5592019880219063,123.45679012345683,0.0
423,120.36253142356873,40000010.81824785,4.950207465000218e-05,8.471786940822662,8.471786940822662,0.0,0.0,0,0,0.0,-2.640670035360782,123.45679012345683,0.0
424,120.68830990791321,40000010.81803906,7.703584295441078e-05,4.6034467628889075,4.6034467628889075,0.0,0.0,0,0,0.0,-0.42243151263051976,123.45679012345683,0.0
425,121.02802538871765,40000010.81783734,7.48025097634297e-05,4.4004165302713245,4.4004165302713245,0.0,0.0,0,0,0.0,5.17871050715626,123.45679012345683,0.0
426,121.08573269844055,40000010.8178338,1.7585264322129756e-06,8.272497148101687,8.272497148101687,0.0,0.0,0,0,0.0,-3.2669539679872397,123.45679012345683,0.0
427,121.18742871284485,40000010.81778983,1.632505689898057e-05,8.344825144903607,8.344825144903607,0.0,0.0,0,0,0.0,-3.0486170757341635,123.45679012345683,0.0
428,121.46924924850464,40000010.81763742,5.661598295726194e-05,8.71609058801273,8.71609058801273,0.0,0.0,0,0,0.0,-6.337217242222288,123.45679012345683,0.0
429,121.79753637313843,40000010.817444764,7.091358032327971e-05,3.076578963303996,3.076578963303996,0.0,0.0,0,0,0.0,-6.38277149142399,123.45679012345683,0.0
430,122.14187407493591,40000010.81720246,9.086300578720805e-05,10.9268794102786,10.9268794102786,0.0,0.0,0,0,0.0,-12.531793289557122,123.45679012345683,0.0
431,122.47022700309753,40000010.81701297,6.99074728685088e-05,8.398566254033677,8.398566254033677,0.0,0.0,0,0,0.0,-11.304756727891366,123.45679012345683,0.0
432,122.66584205627441,40000010.81693728,2.8095344178374658e-05,8.449651050756762,8.449651050756762,0.0,0.0,0,0,0.0,-5.143260765429226,123.45679012345683,0.0
433,122.99645733833313,40000010.81667463,9.765747334698843e-05,9.525806338159246,9.525806338159246,0.0,0.0,0,0,0.0,-6.153545627484872,123.45679012345683,0.0
434,123.33121967315674,40000010.81645569,8.06759711394903e-05,4.940195360548171,4.940195360548171,0.0,0.0,0,0,0.0,5.025883182789778,123.45679012345683,0.0
435,123.71184825897217,40000010.81624968,7.646330753566398e-05,4.809581066467998,4.809581066467998,0.0,0.0,0,0,0.0,-4.957867229410212,123.45679012345683,0.0
436,124.11721682548523,40000010.81604303,7.683472644037333e-05,6.147055136383312,6.147055136383312,0.0,0.0,0,0,0.0,-14.361454901153087,123.45679012345683,0.0
437,124.45065879821777,40000010.81586804,6.499421903548617e-05,6.444104803100621,6.444104803100621,0.0,0.0,0,0,0.0,11.461911222466432,123.45679012345683,0.0
438,124.78196692466736,40000010.81564567,8.263927001138888e-05,7.080647965644999,7.080647965644999,0.0,0.0,0,0,0.0,-4.483052120897345,123.45679012345683,0.0
439,124.95553255081177,40000010.815571904,2.7532950983983046e-05,8.198986180961116,8.198986180961116,0.0,0.0,0,0,0.0,13.689811314525144,123.45679012345683,0.0
440,125.28693532943726,40000010.81535989,7.870703068231624e-05,8.149388071132094,8.149388071132094,0.0,0.0,0,0,0.0,-4.761095832068247,123.45679012345683,0.0
441,125.62454175949097,40000010.815133296,8.363379436984696e-05,3.1219859791529196,3.1219859791529196,0.0,0.0,0,0,0.0,-0.4662753870775925,123.45679012345683,0.0
442,125.84059882164001,40000010.81499203,5.31653447323344e-05,9.473346347358648,9.473346347358648,0.0,0.0,0,0,0.0,-12.799414137038967,123.45679012345683,0.0
443,126.01849794387817,40000010.814909734,3.035279482597821e-05,8.266919322187071,8.266919322187071,0.0,0.0,0,0,0.0,-4.884430971432186,123.45679012345683,0.0
444,126.3470630645752,40000010.81472721,6.767618402257477e-05,7.301404031790092,7.301404031790092,0.0,0.0,0,0,0.0,0.9341072183967402,123.45679012345683,0.0
445,126.67403388023376,40000010.81453163,7.23435124309619e-05,4.675178447287647,4.675178447287647,0.0,0.0,0,0,0.0,-3.077611041795047,123.45679012345683,0.0
446,126.9982545375824,40000010.81433951,7.161511403572665e-05,7.132146082799909,7.132146082799909,0.0,0.0,0,0,0.0,2.120211013689011,123.45679012345683,0.0
447,127.31949043273926,40000010.81414573,7.177393296351233e-05,5.315250044151909,5.315250044151909,0.0,0.0,0,0,0.0,-7.488000035823558,123.45679012345683,0.0
448,127.64581346511841,40000010.81395483,7.12337382873878e-05,7.969154965607222,7.969154965607222,0.0,0.0,0,0,0.0,3.355010162880671,123.45679012345683,0.0
449,127.97040605545044,40000010.81376177,7.124945154981621e-05,3.411599261156379,3.411599261156379,0.0,0.0,0,0,0.0,-5.461624394880951,123.45679012345683,0.0
450,128.29801034927368,40000010.813550554,7.843513647504488e-05,2.9304407136441215,2.9304407136441215,0.0,0.0,0,0,0.0,-11.577541568759926,123.45679012345683,0.0
451,128.62043261528015,40000010.813336186,8.008528960822815e-05,7.656197583680693,7.656197583680693,0.0,0.0,0,0,0.0,-14.202299262359034,123.45679012345683,0.0
452,128.945862531662,40000010.813132964,7.514390835219462e-05,4.282140006149882,4.282140006149882,0.0,0.0,0,0,0.0,3.287690102065015,123.45679012345683,0.0
453,129.26722145080566,40000010.81296326,6.296620858657121e-05,3.0038689165484986,3.0038689165484986,0.0,0.0,0,0,0.0,-0.3913573126787596,123.45679012345683,0.0
454,129.4942717552185,40000010.812863655,3.750968884819247e-05,8.184697877347604,8.184697877347604,0.0,0.0,0,0,0.0,-8.62729023435806,123.45679012345683,0.0
455,129.81787061691284,40000010.81265945,7.579651963365334e-05,7.633493728260682,7.633493728260682,0.0,0.0,0,0,0.0,-6.211767270756329,123.45679012345683,0.0
456,130.14794778823853,40000010.81244928,7.800785212820707e-05,6.724300833298606,6.724300833298606,0.0,0.0,0,0,0.0,-5.447250002405731,123.45679012345683,0.0
457,130.47218918800354,40000010.81222798,8.27358927185653e-05,10.021760737733235,10.021760737733235,0.0,0.0,0,0,0.0,-1.030724529435719,123.45679012345683,0.0
458,130.79879021644592,40000010.811986364,8.918664033388427e-05,5.681959826084631,5.681959826084631,0.0,0.0,0,0,0.0,-2.181770584323078,123.45679012345683,0.0
459,130.8781340122223,40000010.811957106,1.1180906353526361e-05,8.096117794881456,8.096117794881456,0.0,0.0,0,0,0.0,-9.046272928622018,123.45679012345683,0.0
460,131.20605325698853,40000010.81173621,8.195024979022561e-05,6.952230118147724,6.952230118147724,0.0,0.0,0,0,0.0,-0.9517982833517337,123.45679012345683,0.0
461,131.53402829170227,40000010.81154198,7.222022833402772e-05,7.132317248368853,7.132317248368853,0.0,0.0,0,0,0.0,-13.106545892379987,123.45679012345683,0.0
462,131.86400508880615,40000010.8113204,8.208395638951758e-05,4.2945575740840995,4.2945575740840995,0.0,0.0,0,0,0.0,3.6263140914824747,123.45679012345683,0.0
463,132.22987699508667,40000010.81110215,8.147541526168971e-05,7.454186678364996,7.454186678364996,0.0,0.0,0,0,0.0,-8.91856482304795,123.45679012345683,0.0
464,132.55528116226196,40000010.810868196,8.716505666229856e-05,8.777256475301739,8.777256475301739,0.0,0.0,0,0,0.0,-11.097395325161447,123.45679012345683,0.0
465,132.9455325603485,40000010.81068525,6.742902223661871e-05,3.043899108822964,3.043899108822964,0.0,0.0,0,0,0.0,1.2823026641227366,123.45679012345683,0.0
466,133.27115321159363,40000010.810474075,7.85051425125891e-05,2.9603370751276152,2.9603370751276152,0.0,0.0,0,0,0.0,-5.724517398038728,123.45679012345683,0.0
467,133.42302775382996,40000010.81040588,2.584250608155466e-05,7.978409232710712,7.978409232710712,0.0,0.0,0,0,0.0,-0.8775077914401308,123.45679012345683,0.0
468,133.6381013393402,40000010.81027077,5.028778964297863e-05,8.253030583751379,8.253030583751379,0.0,0.0,0,0,0.0,-2.7739053253266093,123.45679012345683,0.0
469,133.96223211288452,40000010.810051166,8.125013609791456e-05,4.500847370546736,4.500847370546736,0.0,0.0,0,0,0.0,-6.444295593629653,123.45679012345683,0.0
470,134.28784346580505,40000010.80985991,7.103154566798041e-05,3.2947166753327144,3.2947166753327144,0.0,0.0,0,0,0.0,-3.690313479073014,123.45679012345683,0.0
471,134.61245727539062,40000010.809579656,0.00010444320511944124,5.7805264714340465,5.7805264714340465,0.0,0.0,0,0,0.0,-8.497153200001014,123.45679012345683,0.0
472,134.9183177947998,40000010.80938772,7.167660209776308e-05,8.229144828099024,8.229144828099024,0.0,0.0,0,0,0.0,-12.093315852959039,123.45679012345683,0.0
473,135.2441806793213,40000010.809183195,7.55907987545265e-05,3.2761297673397665,3.2761297673397665,0.0,0.0,0,0,0.0,2.375942578191543,123.45679012345683,0.0
474,135.29136085510254,40000010.809183195,9.533250064685201e-07,9.985514515403901,9.985514515403901,0.0,0.0,0,0,0.0,3.88219471904589,123.45679012345683,0.0
475,135.620703458786,40000010.80898406,7.332036833720992e-05,3.6698453114258425,3.6698453114258425,0.0,0.0,0,0,0.0,1.624048578531323,123.45679012345683,0.0
476,135.97848272323608,40000010.80877573,7.746065337990169e-05,2.9972301096866896,2.9972301096866896,0.0,0.0,0,0,0.0,1.8895187321240532,123.45679012345683,0.0
477,136.3129267692566,40000010.80855299,8.338684747126477e-05,8.267325457719277,8.267325457719277,0.0,0.0,0,0,0.0,-7.304593717864781,123.45679012345683,0.0
478,136.6469337940216,40000010.80833196,8.184800380177357e-05,4.907735903760087,4.907735903760087,0.0,0.0,0,0,0.0,-4.833083502315652,123.45679012345683,0.0
479,136.96834015846252,40000010.80812737,7.621253049164396e-05,5.820572144448921,5.820572144448921,0.0,0.0,0,0,0.0,7.785767935230168,123.45679012345683,0.0
480,137.29157495498657,40000010.80793844,7.065657067208296e-05,8.490468684378417,8.490468684378417,0.0,0.0,0,0,0.0,0.38085294650601487,123.45679012345683,0.0
481,137.61512422561646,40000010.80775902,6.617538915360957e-05,2.687417150111831,2.687417150111831,0.0,0.0,0,0,0.0,-4.315611004917944,123.45679012345683,0.0
482,137.925607919693,40000010.80498252,0.0010344107498407471,9.601954812532233,9.601954812532233,0.0,0.0,0,0,0.0,4.561696373492168,123.45679012345683,0.0
483,138.173273563385,40000010.80481984,6.036402281689391e-05,8.115991712248288,8.115991712248288,0.0,0.0,0,0,0.0,-11.057556508212993,123.45679012345683,0.0
484,138.5087399482727,40000010.804601274,8.103412718094536e-05,4.680695593340549,4.680695593340549,0.0,0.0,0,0,0.0,-9.93243615970967,123.45679012345683,0.0
485,138.8332793712616,40000010.80441843,6.82242956826607e-05,5.925292675400711,5.925292675400711,0.0,0.0,0,0,0.0,-7.087939396843655,123.45679012345683,0.0
486,139.15986967086792,40000010.8042321,6.97297859927737e-05,8.393195161781028,8.393195161781028,0.0,0.0,0,0,0.0,0.6249604757341618,123.45679012345683,0.0
487,139.50862908363342,40000010.80404456,6.935283614130238e-05,3.5116043128091308,3.5116043128091308,0.0,0.0,0,0,0.0,-2.975253020069668,123.45679012345683,0.0
488,139.80809998512268,40000010.80387088,6.517514269245262e-05,8.12564484401195,8.12564484401195,0.0,0.0,0,0,0.0,-9.886285384759212,123.45679012345683,0.0
489,140.12805891036987,40000010.80365926,7.838929310583894e-05,3.7807521428285646,3.7807521428285646,0.0,0.0,0,0,0.0,-5.966485161102403,123.45679012345683,0.0
490,140.38094019889832,40000010.80351258,5.5095878316679885e-05,7.983150543646811,7.983150543646811,0.0,0.0,0,0,0.0,-2.7696707905383144,123.45679012345683,0.0
491,140.70136618614197,40000010.803308904,7.548133452937477e-05,4.061478077995153,4.061478077995153,0.0,0.0,0,0,0.0,-7.1960121758685895,123.45679012345683,0.0
492,141.02590370178223,40000010.8030922,8.092095448028102e-05,5.880973081164069,5.880973081164069,0.0,0.0,0,0,0.0,-5.076886421139049,123.45679012345683,0.0
493,141.25452637672424,40000010.80294951,5.3449632282544426e-05,8.213617950145562,8.213617950145562,0.0,0.0,0,0,0.0,-5.6669042904648075,123.45679012345683,0.0
494,141.58046412467957,40000010.80273633,7.916270321169052e-05,5.750830671618751,5.750830671618751,0.0,0.0,0,0,0.0,3.3402630474047785,123.45679012345683,0.0
495,141.90222573280334,40000010.80254362,7.187932177140236e-05,6.272606639273161,6.272606639273161,0.0,0.0,0,0,0.0,-4.194133015222406,123.45679012345683,0.0
496,142.22617530822754,40000010.80235835,6.901910796525289e-05,5.980620995049777,5.980620995049777,0.0,0.0,0,0,0.0,-0.2766150923155267,123.45679012345683,0.0
497,142.40654921531677,40000010.80226759,3.412296287333291e-05,8.182059771416998,8.182059771416998,0.0,0.0,0,0,0.0,3.098079562363828,123.45679012345683,0.0
498,142.76326870918274,40000010.80205799,7.795476362849652e-05,6.9051762979089,6.9051762979089,0.0,0.0,0,0,0.0,-3.48942707463311,123.45679012345683,0.0
499,143.0862011909485,40000010.801860906,7.312528016969798e-05,2.744905223241502,2.744905223241502,0.0,0.0,0,0,0.0,1.7652751763161387,123.45679012345683,0.0
500,143.14141821861267,40000010.801846035,6.0611285982858415e-06,8.03830332186668,8.03830332186668,0.0,0.0,0,0,0.0,3.2888644893076036,123.45679012345683,0.0
501,143.46737217903137,40000010.80167397,6.408624253370798e-05,7.640280676184126,7.640280676184126,0.0,0.0,0,0,0.0,-8.05908413328961,123.45679012345683,0.0
502,143.7949502468109,40000010.8014707,7.539598240898364e-05,3.5283484427685226,3.5283484427685226,0.0,0.0,0,0,0.0,-0.9015276672503245,123.45679012345683,0.0
503,144.1224548816681,40000010.80127218,7.437208664903427e-05,7.3558054105136685,7.3558054105136685,0.0,0.0,0,0,0.0,1.0763772257972586,123.45679012345683,0.0
504,144.4584231376648,40000010.80108959,6.78441687180213e-05,5.031597057511204,5.031597057511204,0.0,0.0,0,0,0.0,-4.604546702573309,123.45679012345683,0.0
505,144.77960109710693,40000010.80088458,7.656445009594826e-05,6.220424008438253,6.220424008438253,0.0,0.0,0,0,0.0,3.485023944660044,123.45679012345683,0.0
