iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
2279,226.52855396270752,40000009.55175886,5.430920515111153e-05,0.007848434093448584,0.007848434093448584,2.0892629579500515e-14,0.0,0,0,0.0,0.4612757121641971,12225251.515857799,2.062540747396138e-14,2.062540747396138e-14,optimal,7.0,4.855436568053379e-14,-5.7998258563757565e-09,-5.799874410741437e-09,1.8034451835514109e-16,3.005305236719725e-14,1.0,1.0,0.0
2280,226.61563086509705,40000009.551758856,0.0008785848266071516,0.6668866688319521,0.6668866688147259,4.793320787364868e-06,0.0,0,0,0.0,-0.17789918749030864,12225251.515857799,0.0002578233639374681,0.0002578233639374681,unknown,15.0,5.562985787781742e-26,-4.892592652586388e-06,-4.892592652586388e-06,2.280111430889087e-16,4.5642412093045553e-11,0.020275559590445278,1.0,37.0
2281,226.7032425403595,40000009.551758826,1.8461720881223047e-05,0.665679564854241,0.6656795648542233,1.5320090496649733e-07,0.0,0,0,0.0,0.6988911283221313,12225251.515857799,4.607507167904559e-05,4.607507167904559e-05,unknown,15.0,8.288402570322216e-28,-2.441721825174259e-07,-2.441721825174259e-07,2.187887226308942e-16,7.941433219920986e-12,0.0024650347049580707,1.0,57.0
2282,226.78972673416138,40000009.55175877,0.0002709783387297533,0.2106041564372017,0.2106041564372017,3.434047684184803e-14,0.0,0,0,0.0,-1.802530987852988,12225251.515857799,3.8557197688563756e-14,3.8557197688563756e-14,optimal,7.0,7.98590447347626e-14,-8.9246869909607e-08,-8.924694976865173e-08,1.7635766781601454e-16,4.738443681289303e-13,0.9,1.0,1.0
2283,226.87661385536194,40000009.55175873,0.0006245036477489549,0.4671861295136421,0.4671861295136421,2.6792817108785645e-32,0.0,0,0,0.0,-0.9043411245585234,12225251.515857799,9.753705602933859e-32,9.753705602933859e-32,optimal,16.0,6.246708874107309e-32,-1.260038209668653e-07,-1.260038209668653e-07,3.8976175339721034e-16,8.425839539336604e-13,0.6561000000000001,1.0,4.0
2284,226.96334767341614,40000009.55175871,0.0007227503206903117,1.0073233259789225,1.007323325976758,2.0882299882312854e-06,0.0,0,0,0.0,0.5210641692259057,12225251.515857799,0.0007346983217176185,0.0007346983217176185,unknown,13.0,1.8849495842181253e-24,-2.4023302820277287e-06,-2.4023302820277287e-06,1.9495004319431926e-16,7.41346317947619e-12,0.10941898913151243,1.0,21.0
2285,227.05001425743103,40000009.55175862,0.00032405867661318866,0.14449574646303387,0.14449574646303387,2.1277829458425473e-14,0.0,0,0,0.0,-0.9902951936335747,12225251.515857799,2.7148286572581807e-14,2.7148286572581807e-14,optimal,7.0,4.945076318845652e-14,-1.7612610252344145e-07,-1.7612615197420464e-07,2.0514691055465153e-16,9.628404117140597e-13,1.0,1.0,0.0
2286,227.13719582557678,40000009.551758535,0.001543277660231782,0.8252246650231363,0.8252246648576463,1.6526729919297094e-05,0.0,0,0,0.0,1.5757217414350215,12225251.515857799,0.0008910846763566288,0.0008910846763566288,unknown,14.0,7.197353145001437e-24,-1.7073682934558484e-05,-1.7073682934558488e-05,1.5088977047812592e-16,5.883098278842149e-11,0.030903154382632643,1.0,33.0
2287,227.24878406524658,40000009.55175853,0.0004520016892890045,1.068535328812399,1.068535328778543,8.506062695307973e-06,0.0,0,0,0.0,-0.01712620453847949,12225251.515857799,0.0004636233486318733,0.0004636233486318733,unknown,15.0,1.557760836914096e-26,-9.100918296422369e-06,-9.100918296422369e-06,1.7626468034062925e-16,1.0158958227184258e-10,0.01077526366430583,1.0,43.0
2288,227.33518362045288,40000009.55175791,0.0007760669247258603,0.247701831069689,0.247701831069689,2.19089633943688e-14,0.0,0,0,0.0,-1.3514125036584015,12225251.515857799,2.834075248616039e-14,2.834075248616039e-14,optimal,7.0,5.092012537751602e-14,-9.752019038690205e-07,-9.752019547891458e-07,4.559236889210154e-16,7.260788893865757e-13,1.0,1.0,0.0
2289,227.42218351364136,40000009.55175785,0.0009875366676893745,1.7065616277588418,1.70656162775381,4.144154355942105e-06,0.0,0,0,0.0,-0.14120718633513574,12225251.515857799,0.0012887660240144504,0.0012887660240144504,unknown,13.0,2.0414797744294767e-24,-4.725302031590142e-06,-4.725302031590142e-06,3.3030270466505195e-16,2.219361896952319e-11,0.10941898913151243,1.0,21.0
2290,227.51210165023804,40000009.551756956,0.0011722911503898002,3.9494340256312355,3.9494340256312355,0.0,0.0,0,0,0.0,-0.4686561586985478,12225251.515857799,3.199444139288479e-164,3.199444139288479e-164,optimal,83.0,1.2908985898237296e-165,-4.164651616796953e-06,-4.164651616796953e-06,3.232908145340602e-16,6.617320819374424e-13,0.31381059609000017,1.0,11.0
2291,227.59962010383606,40000009.55175683,0.0010607690199142016,2.8292539705130917,2.8292539704788084,1.3928093721987346e-05,0.0,0,0,0.0,0.7224670163893303,12225251.515857799,0.0007391759767313489,0.0007391759767313489,unknown,14.0,5.363401777086689e-24,-1.4594116696634977e-05,-1.4594116696634977e-05,1.1581521684354886e-16,1.586173136077701e-11,0.020275559590445278,1.0,37.0
2292,227.68581867218018,40000009.55175582,0.0006301891164807404,1.5576058827296786,1.5576058827296786,3.039366228460439e-14,0.0,0,0,0.0,-0.5761814393581456,12225251.515857799,3.162438919184786e-14,3.162438919184786e-14,optimal,7.0,7.063870204884341e-14,-1.0485274892131585e-06,-1.0485275598518605e-06,1.5188406758598645e-16,4.5443831333293e-13,1.0,1.0,0.0
2293,227.77391862869263,40000009.551755816,0.0006620035185089732,0.9637904007788042,0.9637904007746532,2.8286529200795097e-06,0.0,0,0,0.0,-1.0289636055400386,12225251.515857799,0.0009252725947847009,0.0009252725947847009,unknown,14.0,2.047317033582315e-26,-3.215698626373057e-06,-3.2156986263730573e-06,1.481145160547658e-16,6.7124522091000375e-12,0.07976644307687257,1.0,24.0
2294,227.8644561767578,40000009.551755786,0.0012758333492581132,2.28237021098674,2.2823702109834287,3.887693626392392e-06,0.0,0,0,0.0,-0.21247727657410842,12225251.515857799,0.001496252567815369,0.001496252567815369,unknown,13.0,4.196319948515393e-24,-4.757627887468146e-06,-4.757627887468146e-06,2.4526285298548915e-16,5.6403740365339904e-12,0.1500946352969992,1.0,18.0
2295,227.9780077934265,40000009.55175577,0.0004289937751296233,1.9909266237045997,1.9909266237040026,1.5419485409114349e-06,0.0,0,0,0.0,0.14642266572307078,12225251.515857799,0.0006393430802716226,0.0006393430802716226,unknown,13.0,2.2469137280774247e-24,-1.988035603517495e-06,-1.988035603517495e-06,1.601351033511311e-16,2.0354225032623867e-12,0.07178979876918531,1.0,25.0
2296,228.06654596328735,40000009.55175566,0.0010489616403087758,1.8847483250517898,1.8847483248604013,2.6859605612330095e-05,0.0,0,0,0.0,-0.5934317365606395,12225251.515857799,0.0014038664055626697,0.0014038664055626697,unknown,14.0,1.5179123996213092e-23,-2.7652706669449105e-05,-2.7652706669449105e-05,1.644060850081064e-16,4.7028550558782464e-11,0.020275559590445278,1.0,37.0
2297,228.15407490730286,40000009.55175562,0.0017485743887189643,4.544965307188398,4.5449653071037535,2.773829516066737e-05,0.0,0,0,0.0,0.9036864168378391,12225251.515857799,0.001507293745022298,0.001507293745022298,unknown,15.0,1.4310747321482119e-25,-2.9300573579237106e-05,-2.930057357923711e-05,1.1872677013684649e-16,1.2621744148967245e-11,0.03815204244769462,1.0,31.0
2298,228.24121642112732,40000009.55175485,0.00026394829937575543,0.028532105415458402,0.028532105415458402,2.0849851282054013e-14,0.0,0,0,0.0,-0.3155306069496424,12225251.515857799,2.058191064122769e-14,2.058191064122769e-14,optimal,7.0,4.8455384286920665e-14,-7.13931282579524e-07,-7.139313310349082e-07,1.2916530329615907e-16,6.739892517557254e-14,1.0,1.0,0.0
2299,228.34055399894714,40000009.55175481,0.0005434887002048488,0.6811399076002237,0.6811399075953533,2.575839678890268e-06,0.0,0,0,0.0,0.49372836521392477,12225251.515857799,0.0007716745043274531,0.0007716745043274531,unknown,13.0,1.2784449125830417e-24,-2.7640412867350643e-06,-2.7640412867350643e-06,2.4028918465434497e-16,3.457681724719758e-11,0.05814973700304011,1.0,27.0
2300,228.4291000366211,40000009.55175472,0.0016339576516569616,2.03339859677062,2.0333985967684782,2.9514538807439702e-06,0.0,0,0,0.0,0.000475452950895958,12225251.515857799,0.0011133860464195738,0.0011133860464195738,unknown,13.0,1.871943352812092e-24,-3.8898438425825935e-06,-3.8898438425825935e-06,1.0828341487929667e-16,5.4435112066488515e-12,0.2058911320946491,1.0,15.0
2301,228.51564979553223,40000009.55175406,0.0006001699803020142,0.7252240740076233,0.7252240740076233,2.082464090622418e-14,0.0,0,0,0.0,0.12949709050998678,12225251.515857799,2.3559610931330447e-14,2.3559610931330447e-14,optimal,7.0,4.8397178497073384e-14,-9.793552616610424e-07,-9.79355310058221e-07,4.190424636753132e-16,2.2169851503044748e-13,1.0,1.0,0.0
2302,228.6056866645813,40000009.55175371,0.0011842113936570593,2.2358150856927335,2.2358150856927335,0.0,0.0,0,0,0.0,0.3394605298134287,12225251.515857799,4.643401374417754e-198,4.643401374417754e-198,unknown,100.0,2.022298575945292e-199,-1.0908479580822671e-06,-1.0908479580822671e-06,1.631021397444679e-16,3.0568786672087642e-12,0.5314410000000002,1.0,6.0
2303,228.69206476211548,40000009.55175333,0.0004478809966972116,0.5476135475933589,0.5476135475933589,3.083094599892666e-14,0.0,0,0,0.0,1.2814402551243649,12225251.515857799,3.236135237492468e-14,3.236135237492468e-14,optimal,7.0,7.167211529854133e-14,-4.5178525587630735e-07,-4.5178532754842264e-07,1.4607209186489875e-16,5.140516231055731e-13,1.0,1.0,0.0
2304,228.80385398864746,40000009.55175333,0.00057519317182273,0.1943014984258836,0.19430149842281097,1.092716193334762e-06,0.0,0,0,0.0,1.3602829430680083,12225251.515857799,0.00035340475868175515,0.00035340475868175515,unknown,13.0,4.647279423799272e-24,-1.1785507275914716e-06,-1.1785507275914714e-06,1.671647699658376e-16,1.425431015715883e-11,0.05814973700304011,1.0,27.0
2305,228.89082050323486,40000009.55175326,0.001656897670320342,2.06473917263075,2.064739172629636,2.1449542594488237e-06,0.0,0,0,0.0,0.41289270785550514,12225251.515857799,0.0008994385052952774,0.0008994385052952774,unknown,13.0,2.313033954700827e-24,-3.0205400520601878e-06,-3.0205400520601874e-06,1.129388014743907e-16,7.769075542902214e-12,0.22876792454961012,1.0,14.0
2306,228.9779782295227,40000009.55175324,0.0012908956875009433,2.2724954062119584,2.272495406113728,2.112951901629238e-05,0.0,0,0,0.0,0.021405010515580483,12225251.515857799,0.00110539903698604,0.00110539903698604,unknown,15.0,9.558913947614808e-26,-2.264431646454254e-05,-2.264431646454254e-05,2.3252443296641896e-16,2.9358489969448675e-11,0.0225283995449392,1.0,36.0
2307,229.06604981422424,40000009.55175317,0.0016062318695777345,2.736568550034679,2.7365685500336467,2.3767956481793166e-06,0.0,0,0,0.0,-0.4494942763838137,12225251.515857799,0.0010621662705733892,0.0010621662705733892,unknown,13.0,2.4410964386627043e-24,-3.6627510195856786e-06,-3.6627510195856786e-06,1.9975863727691119e-16,2.4540398899636628e-12,0.2058911320946491,1.0,15.0
2308,229.15369844436646,40000009.55175296,0.001218946969108956,2.675059338499702,2.675059338238915,3.7352935729499945e-05,0.0,0,0,0.0,0.8096879593985271,12225251.515857799,0.0019393025424693944,0.0019393025424693944,unknown,14.0,2.2053334904705787e-23,-3.929987508208849e-05,-3.929987508208849e-05,1.7866633578820994e-16,4.2959772120502415e-11,0.0225283995449392,1.0,36.0
2309,229.24156999588013,40000009.551752955,0.0010906063521279618,2.7877413748391975,2.787741374741102,2.3386489635941505e-05,0.0,0,0,0.0,-0.13543516791233623,12225251.515857799,0.0012367546947385955,0.0012367546947385955,unknown,16.0,1.0002509062548565e-27,-2.4556419376343182e-05,-2.4556419376343186e-05,2.8877876138516136e-16,3.8065461667433755e-11,0.01824800363140075,1.0,38.0
2310,229.3288905620575,40000009.551752776,0.0011073399910211104,3.811862709575067,3.8118627095714,5.287190747242917e-06,0.0,0,0,0.0,-0.41534890743387426,12225251.515857799,0.001993544810504075,0.001993544810504075,optimal,8.0,5.23447481595654e-14,-7.0071759226701e-06,-7.007175975014847e-06,3.092468340121013e-16,9.389066902980604e-13,0.12157665459056936,1.0,20.0
2311,229.42082142829895,40000009.55175276,2.786392432952161e-05,3.8085285487014966,3.808528548701371,9.783632633778617e-07,0.0,0,0,0.0,0.2587670029829603,12225251.515857799,5.076083605683405e-05,5.076083605683405e-05,unknown,16.0,5.8394936921139586e-27,-1.4350363854592977e-06,-1.4350363854592977e-06,2.2542878915717733e-16,1.858840606796013e-11,0.00045677590745077476,1.0,73.0
2312,229.53542232513428,40000009.55175224,0.0004779287896479994,0.6357091104526676,0.6357091104526676,3.203505348525337e-14,0.0,0,0,0.0,-1.4809079943507732,12225251.515857799,3.330281174353324e-14,3.330281174353324e-14,optimal,7.0,7.446206102945963e-14,-5.42132157067693e-07,-5.421322315297541e-07,1.6116526651456482e-16,2.138269661969325e-14,1.0,1.0,0.0
2313,229.6222219467163,40000009.55175218,0.00026485679124608065,0.12262466028077337,0.12262466028077337,2.771859697629628e-14,0.0,0,0,0.0,-1.162805893059506,12225251.515857799,2.8425744717849023e-14,2.8425744717849023e-14,optimal,7.0,6.442683237528413e-14,-3.775356630724267e-08,-3.7753630734075045e-08,2.3396277008798393e-16,2.728161920562112e-13,1.0,1.0,0.0
2314,229.71009373664856,40000009.55175214,0.0007410525933461687,0.8040512901040439,0.8040512900654119,7.88189024701653e-06,0.0,0,0,0.0,0.7258784802368857,12225251.515857799,0.00042249779104082283,0.00042249779104082283,unknown,14.0,1.3729404060372816e-24,-8.043765255041776e-06,-8.043765255041778e-06,1.8931351633348394e-16,3.234810684135796e-11,0.016423203268260675,1.0,39.0
2315,229.79831504821777,40000009.55175214,0.00096311616606851,1.2953309708224086,1.2953309707765046,1.0905119682312583e-05,0.0,0,0,0.0,0.6139829724914174,12225251.515857799,0.0005980247628992551,0.0005980247628992551,unknown,16.0,3.238953295251715e-28,-1.143093926794204e-05,-1.143093926794204e-05,2.270832724139564e-16,1.484925298352208e-10,0.0225283995449392,1.0,36.0
2316,229.8856325149536,40000009.55175205,0.0008792708769838687,1.4902889779827124,1.4902889779795971,3.047111996630692e-06,0.0,0,0,0.0,-0.27520827516234797,12225251.515857799,0.0008994706531018497,0.0008994706531018497,unknown,13.0,1.3427764226058831e-24,-4.087923148118773e-06,-4.087923148118773e-06,1.98070242197392e-16,1.3167666303386208e-11,0.07976644307687257,1.0,24.0
2317,229.97175693511963,40000009.55175177,0.0006266043148587154,0.6913787784263055,0.6913787784263055,3.3724116057508204e-14,0.0,0,0,0.0,-0.490658711924184,12225251.515857799,4.8524691062945634e-14,4.8524691062945634e-14,optimal,7.0,7.853109585553526e-14,-5.011273605435173e-07,-5.011274390746132e-07,1.8543573966846433e-16,3.6875411805922606e-13,0.9,1.0,1.0
2318,230.0597939491272,40000009.55175177,0.0009645918662683866,1.2429139495463946,1.2429139495438628,2.508752824343322e-06,0.0,0,0,0.0,-0.2093345730551112,12225251.515857799,0.0007887077753927242,0.0007887077753927242,unknown,13.0,1.2879443053198782e-24,-2.875732744291085e-06,-2.875732744291085e-06,2.108080981449403e-16,2.541343531912938e-11,0.10941898913151243,1.0,21.0
2319,230.14678502082825,40000009.5517514,0.002046554200114858,4.137788544015641,4.137788544013432,4.275520730082588e-06,0.0,0,0,0.0,-1.7472160291048864,12225251.515857799,0.0018021663305423125,0.0018021663305423125,unknown,14.0,4.6776422405016504e-26,-6.58499989874887e-06,-6.58499989874887e-06,2.2822666152368673e-16,1.5315825610113326e-11,0.25418658283290013,1.0,13.0
2320,230.23350310325623,40000009.551750645,0.00031154540588201776,0.030011381502582254,0.030011381502582254,2.1043122620102474e-14,0.0,0,0,0.0,0.2646876669792155,12225251.515857799,2.0809227652352544e-14,2.0809227652352544e-14,optimal,7.0,4.8903764965657915e-14,-6.609450193216129e-07,-6.609450682253779e-07,3.380087893014374e-16,5.72848106987318e-14,1.0,1.0,0.0
2321,230.34621334075928,40000009.55175054,0.0002774010584792549,0.1054013230861703,0.1054013230861703,2.4623182060245757e-14,0.0,0,0,0.0,1.723786418496377,12225251.515857799,2.4621172821694464e-14,2.4621172821694464e-14,optimal,7.0,5.722385350238901e-14,-9.018872727653617e-08,-9.018878450038968e-08,1.854402863804521e-16,2.958669093487208e-13,1.0,1.0,0.0
2322,230.4335515499115,40000009.551750496,0.0009587567896572896,1.7977745840046864,1.797774583814217,2.6169491473597516e-05,0.0,0,0,0.0,-0.20315273140394477,12225251.515857799,0.0013678644485745036,0.0013678644485745036,unknown,14.0,1.4865729653601512e-23,-2.671335805164984e-05,-2.671335805164984e-05,1.599538321804286e-16,6.126002111528505e-11,0.020275559590445278,1.0,37.0
2323,230.5197832584381,40000009.55174981,0.0007542770899816497,1.993318510510011,1.993318510510011,3.669605518708805e-14,0.0,0,0,0.0,-1.7441269133084147,12225251.515857799,3.8905401374544787e-14,3.8905401374544787e-14,optimal,7.0,8.530291416649371e-14,-1.0998689724469852e-06,-1.0998690577498994e-06,3.856971641737643e-16,3.9024379743926797e-13,0.9,1.0,1.0
2324,230.60677289962769,40000009.5517498,0.00036362750787810306,1.6506016189373944,1.6506016189373447,4.059375817578479e-07,0.0,0,0,0.0,1.6049920070542736,12225251.515857799,0.00013891302743477662,0.00013891302743477662,unknown,15.0,1.098491255416e-27,-6.208089537423588e-07,-6.208089537423589e-07,3.135486704469804e-16,4.003093616307877e-12,0.04710128697246249,1.0,29.0
2325,230.69561958312988,40000009.55174956,0.00034269465312454386,0.33223967488458805,0.33223967488458805,2.1034757897058052e-14,0.0,0,0,0.0,-0.4748940202932522,12225251.515857799,2.512624320713147e-14,2.512624320713147e-14,optimal,7.0,4.888576722623413e-14,-2.877456490836208e-07,-2.8774569796938805e-07,2.666203403375507e-16,4.2833099732941263e-13,1.0,1.0,0.0
2326,230.7819139957428,40000009.55174945,0.0002422439102087718,0.14140148874027175,0.14140148874027175,2.6889803441446197e-14,0.0,0,0,0.0,-0.7440753317517869,12225251.515857799,2.739227498520768e-14,2.739227498520768e-14,optimal,7.0,6.249483811226943e-14,-5.605343217915581e-08,-5.605349467399392e-08,1.215228437437856e-16,3.230374957878913e-13,1.0,1.0,0.0
2327,230.86976861953735,40000009.551749445,0.000736787401698307,0.36615344807062067,0.36615344797737864,8.26327784302971e-06,0.0,0,0,0.0,-0.13477190760122393,12225251.515857799,0.0004419272336914338,0.0004419272336914338,unknown,14.0,1.5697021607678754e-24,-8.40445741677881e-06,-8.40445741677881e-06,2.545855345096286e-16,6.5609035777635e-11,0.014780882941434608,1.0,40.0
2328,230.95584440231323,40000009.551749244,0.000410803388662703,0.49152025214426065,0.49152025214426065,3.497127176638064e-14,0.0,0,0,0.0,-1.1933252087474553,12225251.515857799,4.0933003958708954e-14,4.0933003958708954e-14,optimal,7.0,8.134236743409365e-14,-2.0533609112377512e-07,-2.0533617246614255e-07,1.615565229119481e-16,7.500015056228203e-13,1.0,1.0,0.0
2329,231.06841802597046,40000009.55174924,7.361185244379202e-05,0.22173341999341864,0.22173341999341864,2.0690335456434444e-14,0.0,0,0,0.0,0.13402134576711247,12225251.515857799,2.2070572169369767e-14,2.2070572169369767e-14,optimal,7.0,4.808503103292169e-14,-2.6123523629530933e-08,-2.6123571714561966e-08,2.276260509462487e-16,8.910834468633227e-14,0.5314410000000002,1.0,6.0
2330,231.15531134605408,40000009.55174917,0.000756203355435535,0.6309180387361899,0.6309180387361899,2.6397398225290948e-14,0.0,0,0,0.0,-0.35758158524097394,12225251.515857799,9.276134699297806e-14,9.276134699297806e-14,optimal,7.0,6.153037082983033e-14,-1.2239256196736861e-07,-1.2239262349773944e-07,2.2921514684422027e-16,5.129885771870545e-13,0.81,1.0,2.0
2331,231.2431445121765,40000009.55174911,0.0007134760351532697,0.8094668186894158,0.8094668186888658,9.435926917364694e-07,0.0,0,0,0.0,-0.06958311453342096,12225251.515857799,0.00033416488199674053,0.00033416488199674053,unknown,15.0,3.847738873037306e-28,-1.174962820488054e-06,-1.174962820488054e-06,1.997051192736033e-16,2.2585998170563036e-11,0.08862938119652508,1.0,23.0
2332,231.33018159866333,40000009.55174886,0.0007303280713946661,1.6382140989762275,1.6382140989762275,2.536727587170249e-18,0.0,0,0,0.0,-1.011376952468746,12225251.515857799,9.678596545813568e-18,9.678596545813568e-18,optimal,9.0,5.911083974555029e-18,-5.342215573518182e-07,-5.342215573577293e-07,1.0474291821024059e-16,6.111021368129262e-13,0.81,1.0,2.0
2333,231.41828966140747,40000009.55174884,0.0009528445343249853,1.8277314336864214,1.8277314336284458,1.4557736797364045e-05,0.0,0,0,0.0,-0.9218393533139215,12225251.515857799,0.0007660867939459598,0.0007660867939459598,unknown,15.0,6.384711252339216e-26,-1.50133686228668e-05,-1.5013368622866798e-05,3.4835031510425534e-16,4.2090593856848266e-11,0.0225283995449392,1.0,36.0
2334,231.50617933273315,40000009.551748835,0.0006662766479028039,2.018049879485921,2.01804987946403,9.39967292138622e-06,0.0,0,0,0.0,-0.09760207218619983,12225251.515857799,0.0005020688183263265,0.0005020688183263265,unknown,15.0,1.9716339778056277e-26,-9.956716647666746e-06,-9.956716647666748e-06,2.231394251668229e-16,3.810324650605365e-11,0.014780882941434608,1.0,40.0
2335,231.59394645690918,40000009.55174867,0.0015256819547123889,3.993259947072261,3.9932599467404315,5.147974523442992e-05,0.0,0,0,0.0,-2.39247043778969,12225251.515857799,0.002828371390973012,0.002828371390973012,unknown,15.0,2.8002907429401904e-25,-5.375498523722278e-05,-5.375498523722279e-05,2.665500737091535e-16,5.571795178378477e-11,0.02781283894436938,1.0,34.0
2336,231.68180227279663,40000009.55174863,0.0004694058374390223,3.4392954320748936,3.4392954320745033,1.6387760478832554e-06,0.0,0,0,0.0,-1.5726580398899377,12225251.515857799,0.00045888110809688806,0.00045888110809688806,unknown,14.0,4.865638526804825e-26,-2.430473504998789e-06,-2.430473504998789e-06,2.264058388193445e-16,8.293808179345975e-12,0.03815204244769462,1.0,31.0
2337,231.76925468444824,40000009.551748596,0.0007366989204174735,3.0520539043869688,3.0520539043868036,1.0041366663169812e-06,0.0,0,0,0.0,0.6794185626332878,12225251.515857799,0.0003085121835327988,0.0003085121835327988,unknown,14.0,9.555966334598273e-26,-1.7518989604926078e-06,-1.7518989604926078e-06,2.575254977194668e-16,1.4947480050955078e-12,0.08862938119652508,1.0,23.0
2338,231.8803985118866,40000009.55174742,0.0007182563441834896,0.7727324031659085,0.7727324031659085,2.233707539652464e-14,0.0,0,0,0.0,0.1306487561588802,12225251.515857799,3.428431067165515e-14,3.428431067165515e-14,optimal,7.0,5.191595456332614e-14,-1.0526717047164551e-06,-1.0526717566324098e-06,1.1635169888978558e-16,8.117364757670432e-14,1.0,1.0,0.0
2339,231.96853232383728,40000009.55174742,0.0005518420736765151,0.4101869848014263,0.41018698480101434,5.813070924761847e-07,0.0,0,0,0.0,-1.2601121613311363,12225251.515857799,3.129024704549881e-05,3.129024704549881e-05,unknown,16.0,3.7873164277433765e-27,-6.730612576714565e-07,-6.730612576714565e-07,1.4983569048136216e-16,6.737108497082216e-11,0.013302794647291147,1.0,41.0
2340,232.05614185333252,40000009.551747404,0.0004722866684150108,0.61554844941093,0.6155484494041995,2.878515051573388e-06,0.0,0,0,0.0,0.5219875444705,12225251.515857799,0.0009088197736827734,0.0009088197736827734,unknown,13.0,2.0034407484846107e-24,-3.0634031628881263e-06,-3.063403162888126e-06,1.7055009184833644e-16,1.0703195422050361e-11,0.0523347633027361,1.0,28.0
2341,232.1424310207367,40000009.55174725,0.00035641834419972043,0.3830607603318416,0.3830607603318416,2.144713460038948e-14,0.0,0,0,0.0,-1.052318544075222,12225251.515857799,2.788132652890171e-14,2.788132652890171e-14,optimal,7.0,4.9844962720105406e-14,-2.1607341210495444e-07,-2.1607346194991715e-07,1.2544904333543345e-16,5.74557745661626e-13,1.0,1.0,0.0
2342,232.23046112060547,40000009.55174724,0.0006404232356197196,0.34076471442949585,0.3407647144289354,6.180195749454143e-07,0.0,0,0,0.0,-0.1959228421973195,12225251.515857799,3.318817373382324e-05,3.318817373382324e-05,unknown,16.0,3.850313868527504e-27,-6.353942711012553e-07,-6.353942711012552e-07,1.7542284545841516e-16,3.8558036634479594e-11,0.013302794647291147,1.0,41.0
2343,232.31854152679443,40000009.55174724,0.0006432339708652507,0.5379065556781129,0.5379065556615368,4.222883602992173e-06,0.0,0,0,0.0,1.0017257413680196,12225251.515857799,0.0002301743579278039,0.0002301743579278039,unknown,14.0,3.912394618281103e-24,-4.377460099419769e-06,-4.377460099419769e-06,2.078273015308707e-16,3.213187690519464e-11,0.014780882941434608,1.0,40.0
2344,232.40903186798096,40000009.55174716,0.0007193680721506165,1.014359637920111,1.014359637920111,0.0,0.0,0,0,0.0,-0.5818707109609199,12225251.515857799,4.927900596334619e-198,4.927900596334619e-198,unknown,100.0,1.7041265779065112e-199,-1.113920388169532e-06,-1.113920388169532e-06,1.2479744826553147e-16,5.306347819637823e-12,0.1500946352969992,1.0,18.0
2345,232.49570488929749,40000009.551746964,0.0002667714832568943,0.1214071057533206,0.1214071057533206,2.1634034303715413e-14,0.0,0,0,0.0,-0.14439271853610292,12225251.515857799,2.8981089971529025e-14,2.8981089971529025e-14,optimal,7.0,5.028083924981826e-14,-1.6198695608137173e-07,-1.6198700636221098e-07,3.142768542149848e-16,3.503888570371981e-13,1.0,1.0,0.0
2346,232.60700178146362,40000009.551746964,0.0006488902709477378,0.23054786424900559,0.23054786424841836,5.203582655691598e-07,0.0,0,0,0.0,-1.2386412062299634,12225251.515857799,0.00017619864755225812,0.00017619864755225812,unknown,14.0,1.1171257281040806e-25,-5.7111451841511e-07,-5.7111451841511e-07,1.4907747150884458e-16,1.9973025866681438e-11,0.07976644307687257,1.0,24.0
2347,232.69331669807434,40000009.551746845,0.00028015725913133245,0.15144003694737565,0.15144003694737565,2.1287216508830628e-14,0.0,0,0,0.0,-0.3877206281998033,12225251.515857799,2.7362740994419994e-14,2.7362740994419994e-14,optimal,7.0,4.9474146357706486e-14,-1.2355517957504292e-07,-1.2355522904918927e-07,2.330622392593761e-16,4.690081747893656e-13,1.0,1.0,0.0
2348,233.01438355445862,40000009.55174689,4.4703483581542975e-08,0.15144003953611038,0.15144003953611038,2.096159294639469e-14,0.0,0,0,0.0,-0.4987520225208906,12225251.515857799,2.0693512728279616e-14,2.0693512728279616e-14,optimal,7.0,4.871446823614313e-14,-1.4726155601989234e-08,-1.4726204316457471e-08,3.10635866712627e-16,1.6832913576183795e-13,2.5e-323,0.0,10000.0
2349,233.10550236701965,40000009.55174686,0.0005633439192125022,0.41894859468586154,0.41894859468586154,0.0,0.0,0,0,0.0,0.2825501241061688,12225251.515857799,6.891898662036338e-197,6.891898662036338e-197,unknown,100.0,1.1335402946996448e-198,-1.201082689484381e-06,-1.201082689484381e-06,2.1423667372943244e-16,1.5901880792689877e-11,0.03433683820292516,1.0,32.0
2350,233.19260144233704,40000009.55174684,0.0004149763149698035,0.4749419714414061,0.47494197144135986,2.095611251052581e-07,0.0,0,0,0.0,0.7680540164525628,12225251.515857799,7.153001400023511e-05,7.153001400023511e-05,unknown,14.0,1.0029765940291655e-25,-2.5357609511107375e-07,-2.5357609511107375e-07,2.1897045857812994e-16,1.1046006564363819e-11,0.0523347633027361,1.0,28.0
