iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,mu,num_inner,inner_status,TR_radius,dxtype,normdx,minxfeasi,minyfeasi,compl,mineigvalHw,ared/pred,radius_update,dual_clipping,maxabsLagmult
19,125.76916766166687,40000009.51426052,4.9421560620597e-08,5.495337296235582e-05,5.4952514896554354e-05,3.070936074733479e-07,0.0,0,0,0.0,0.6176684135340116,7.929122888616779e-08,35.0,successful,8.412700419673726e-07,tCG_REACHED_TARGET_SUPERLINEAR,5.869344764084604e-10,5.419313293588551e-07,7.852049418103027e-08,5.821484545884495e-15,,0.9999996968177753,unchanged,False,0.14631230705648746
19,125.86215019226074,40000009.514260545,8.252337870598305e-07,0.004284579852277454,0.004284579841272133,3.0709338395462325e-07,0.0,0,0,0.0,4.090058417094107,7.929122888616779e-08,36.0,successful,8.412700419673726e-07,tCG_EXCEEDED_TR,8.247017114635331e-07,5.401344115273099e-07,7.852049418506084e-08,8.715095554696772e-13,,0.9974830037850073,unchanged,False,0.14679745575255446
19,125.96332621574402,40000009.51426056,0.0,4.336919242700007e-06,4.326033069923381e-06,3.0709346399896466e-07,0.0,0,0,0.0,-3.6881255037513627,7.929122888616779e-08,37.0,successful,8.412700419673726e-07,tCG_REACHED_TARGET_SUPERLINEAR,3.3004247351638907e-09,5.415747550332334e-07,7.85204941817234e-08,5.61497203532625e-13,,0.9983221582531093,unchanged,False,0.1464076134495941
19,126.05693578720093,40000009.51426057,0.0,0.00012226057378587728,0.00012226018810707144,3.0709359396387213e-07,0.0,0,0,0.0,1.3127008686269146,7.929122888616779e-08,38.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,9.502181465340277e-09,5.420293710603485e-07,7.852049418084308e-08,5.814384020273938e-14,,0.99916113795636,unchanged,False,0.14628574571007788
19,126.15026545524597,40000009.51426053,0.0,0.00013028847005441897,0.00013028810813978944,3.0709359446328186e-07,0.0,0,0,0.0,-4.3518274229517955,7.929122888616779e-08,39.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,9.938047652979286e-10,5.41573728965114e-07,7.852049418172005e-08,5.620928678458601e-14,,1.0041942997385698,unchanged,False,0.14640882383345558
19,126.243807554245,40000009.51426054,3.332000937312528e-08,0.0006787185399112771,0.0006787184704373508,3.0709359936534634e-07,0.0,0,0,0.0,3.0114616958169953,7.929122888616779e-08,40.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,1.6776384193693033e-08,5.419453024037985e-07,7.852049418096632e-08,3.722363770371672e-14,,0.9991611352656086,unchanged,False,0.14630847672418967
19,126.33730578422546,40000009.514260545,2.1073424255447017e-08,0.0003703727566937243,0.0003703726293807766,3.070935990329823e-07,0.0,0,0,0.0,3.069915514974572,7.929122888616779e-08,41.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,2.5922582574597995e-09,5.415675499078482e-07,7.852049418171445e-08,3.85108792323198e-14,,0.999161134813831,unchanged,False,0.1464105269763311
19,126.43025588989258,40000009.514260545,1.1733186057227575e-07,0.0027623311887534506,0.002762331171683362,3.070935995365332e-07,0.0,0,0,0.0,4.100884399698285,7.929122888616779e-08,42.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,1.1749482886115561e-07,5.419354573901053e-07,7.852049418121466e-08,3.6560625311256984e-14,,0.9999999714625879,unchanged,False,0.1463111358452151
19,126.53096318244934,40000009.51426053,1.4901161193847656e-08,3.974746545315321e-06,3.962865581905281e-06,3.0709360013942847e-07,0.0,0,0,0.0,-1.9756915022184938,7.929122888616779e-08,43.0,successful,8.412700419673726e-07,tCG_REACHED_TARGET_SUPERLINEAR,6.355364762415533e-10,5.415795765097847e-07,7.852049418171404e-08,3.42256345597695e-14,,1.0016776958734777,unchanged,False,0.1464072836193827
19,126.62442016601562,40000009.51426057,1.4136482746161737e-07,0.0037696825551162,0.0037696825426076557,3.07093605386477e-07,0.0,0,0,0.0,3.160128194843445,7.929122888616779e-08,44.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,1.3953836210010183e-07,5.418085873738765e-07,7.852049418112668e-08,1.3903875325051088e-14,,0.9958056671603855,unchanged,False,0.14634543790937987
19,126.70216393470764,40000009.51426054,2.1073424255447017e-08,3.3783186919072477e-06,3.364332133065872e-06,3.070936054533459e-07,0.0,0,0,0.0,0.7210475135246482,7.929122888616779e-08,45.0,successful,8.412700419673726e-07,tCG_REACHED_TARGET_SUPERLINEAR,5.097498756865818e-10,5.415842076941096e-07,7.852049418170508e-08,1.3644925374547369e-14,,1.0033554159362221,unchanged,False,0.1464060696652119
19,126.79544472694397,40000009.51426055,0.0,6.381466892797674e-05,6.381393001457439e-05,3.0709360508120535e-07,0.0,0,0,0.0,6.29377499748025,7.929122888616779e-08,46.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,5.412585632542992e-09,5.418678463466053e-07,7.852049418114686e-08,1.5085471093364165e-14,,0.9983222780135472,unchanged,False,0.14632943130930526
19,126.88883924484253,40000009.514260545,0.0,0.0003270493953611863,0.0003270492511834206,3.070936036333081e-07,0.0,0,0,0.0,0.07090331838158556,7.929122888616779e-08,47.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,2.513649874659873e-09,5.415913619712803e-07,7.852049418170974e-08,2.0693898012683287e-14,,1.0008388589019843,unchanged,False,0.14640412266485603
19,126.98248624801636,40000009.514260575,8.404307754161351e-07,0.0018254619599056166,0.001825461934074762,3.070936089539014e-07,0.0,0,0,0.0,-0.8352317861807446,7.929122888616779e-08,48.0,successful,8.412700419673726e-07,tCG_EXCEEDED_TR,8.410561865586637e-07,5.416053558884165e-07,7.852049418160536e-08,8.670919740385398e-17,,0.9966443944049135,unchanged,False,0.14640037794566332
19,127.07606816291809,40000009.51426057,0.0,2.329508297217092e-06,2.3091778671589713e-06,3.0709360889868723e-07,0.0,0,0,0.0,-1.407954032882547,7.929122888616779e-08,49.0,successful,8.412700419673726e-07,tCG_REACHED_TARGET_SUPERLINEAR,1.3143252949350294e-10,5.416301607132773e-07,7.852049418161553e-08,3.0118256358276654e-16,,1.0008388472751328,unchanged,False,0.14639367290877217
19,127.13847970962524,40000009.51426056,0.0,1.8680163422976683e-05,1.867763901101353e-05,3.0709360687163585e-07,0.0,0,0,0.0,-4.58086502825418,7.929122888616779e-08,50.0,successful,8.412700419673726e-07,tCG_MODEL_INCREASED,2.676302016691558e-11,5.416184119273054e-07,7.852049418164188e-08,8.153047784541381e-15,,1.00083886059699,unchanged,False,0.14639683398311587
19,127.23176717758179,40000009.514260545,0.0,1.4407594630271098e-05,1.4404321453840144e-05,3.0709360894874047e-07,0.0,0,0,0.0,4.39862176855782,7.929122888616779e-08,51.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,3.11723378096181e-11,5.416104467050736e-07,7.852049418165507e-08,1.0731785818438016e-16,,1.0016777211978547,unchanged,False,0.14639900183097254
19,127.32558035850525,40000009.51426056,0.0,0.00017596151709116747,0.00017596124911622036,3.0709360895431093e-07,0.0,0,0,0.0,5.2068124261950075,7.929122888616779e-08,52.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,8.946734281557605e-09,5.416282637862174e-07,7.85204941816527e-08,8.574018266447101e-17,,0.9983222785887585,unchanged,False,0.14639418601634152
19,127.41882824897766,40000009.51426054,0.0,1.6891270758276566e-05,1.688847895296614e-05,3.070936089023346e-07,0.0,0,0,0.0,1.1086561822648222,7.929122888616779e-08,53.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,6.031529791723295e-11,5.416088544232117e-07,7.852049418165695e-08,2.870583295545448e-16,,1.0025165816015091,unchanged,False,0.1463994318991534
19,127.513507604599,40000009.51426054,3.6500241499888574e-08,7.265448250343252e-06,7.258955282528254e-06,3.070936089712171e-07,0.0,0,0,0.0,-0.08576047700400204,7.929122888616779e-08,54.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,2.263625862275911e-11,5.41615573937046e-07,7.852049418164398e-08,2.02619309764486e-17,,0.9999999999978644,unchanged,False,0.1463976160979488
19,127.63167190551758,40000009.51426054,3.332000937312528e-08,2.8841358440419743e-06,2.8677400653147118e-06,3.0709360898020155e-07,0.0,0,0,0.0,2.049023929215266,7.929122888616779e-08,55.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,2.9087893557448196e-11,5.416082413580575e-07,7.852049418165802e-08,1.4535548924496474e-17,,0.999999999999105,unchanged,False,0.146399598170597
19,127.7255380153656,40000009.514260545,2.580956827951785e-08,9.780607201136449e-06,9.775784916733974e-06,3.070936089837614e-07,0.0,0,0,0.0,-1.287295027378405,7.929122888616779e-08,56.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,2.839073036548522e-11,5.416152015682435e-07,7.852049418164407e-08,2.833333511081504e-17,,0.999161139398399,unchanged,False,0.1463977168382901
19,127.81877851486206,40000009.51426055,2.9802322387695312e-08,1.6040589166053386e-05,1.6037649276294647e-05,3.070936089778445e-07,0.0,0,0,0.0,1.6374395822666161,7.929122888616779e-08,57.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,7.804941630239206e-11,5.416080535083218e-07,7.852049418165769e-08,5.4081916621416105e-18,,0.9991611393973261,unchanged,False,0.14639964893054833
19,127.91190218925476,40000009.51426054,2.580956827951785e-08,1.5124775530064655e-06,1.4809732825712697e-06,3.070936089509246e-07,0.0,0,0,0.0,-2.5961365491910806,7.929122888616779e-08,58.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,1.6898541203464047e-11,5.416156150152979e-07,7.852049418164376e-08,9.886488053798368e-17,,1.0016777211990324,unchanged,False,0.14639760484945274
19,128.0050983428955,40000009.514260545,2.580956827951785e-08,7.895543784688924e-05,7.895484063127045e-05,3.0709360897931566e-07,0.0,0,0,0.0,1.8271302857647775,7.929122888616779e-08,59.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,9.498727680423856e-10,5.416056805176289e-07,7.85204941816531e-08,1.1105864058639462e-17,,0.9991611393805077,unchanged,False,0.1464002903763724
19,128.12121891975403,40000009.51426052,2.9802322387695312e-08,7.605644942188504e-06,7.599442644166345e-06,3.070936089592305e-07,0.0,0,0,0.0,-3.1818121253477942,7.929122888616779e-08,60.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,2.3757230234739348e-11,5.416156709705383e-07,7.852049418164412e-08,6.669281170474783e-17,,1.0025165817785102,unchanged,False,0.14639758978426623
19,128.2152783870697,40000009.51426053,3.6500241499888574e-08,0.0001434610790406921,0.0001434607503571448,3.0709360898608975e-07,0.0,0,0,0.0,-4.511500505739469,7.929122888616779e-08,61.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,1.504410687746387e-09,5.416072190646964e-07,7.85204941816539e-08,3.734652041475841e-17,,0.9991611393718828,unchanged,False,0.14639987454458717
19,128.30803227424622,40000009.51426054,4.4703483581542975e-08,0.00037942912699671314,0.00037942900272251614,3.0709360897747797e-07,0.0,0,0,0.0,-0.6784829766626965,7.929122888616779e-08,62.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,4.2230918252821974e-08,5.416066686161208e-07,7.852049418163696e-08,3.995431202696093e-18,,0.9991611385021846,unchanged,False,0.14640002327290969
19,128.40116953849792,40000009.514260545,0.0,0.00018922622592451008,0.00018922597673456227,3.070936089170265e-07,0.0,0,0,0.0,-0.8484921897972603,7.929122888616779e-08,63.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,6.900883539922392e-09,5.415777997088561e-07,7.852049418172336e-08,2.30135623084295e-16,,0.9991611387085046,unchanged,False,0.14640782672158628
19,128.49429082870483,40000009.51426055,1.4901161193847656e-08,9.009489200971991e-05,9.009436863510665e-05,3.0709360886354156e-07,0.0,0,0,0.0,0.8218787126830491,7.929122888616779e-08,64.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,2.990689854068058e-09,5.416179245012337e-07,7.852049418164588e-08,4.3729087050295626e-16,,0.99916113927712,unchanged,False,0.1463969799778964
19,128.58728098869324,40000009.51426052,2.1073424255447017e-08,4.91814115235592e-05,4.918045275274589e-05,3.0709360887303404e-07,0.0,0,0,0.0,0.04779481437412792,7.929122888616779e-08,65.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,1.7839160989198272e-09,5.415840475999495e-07,7.852049418169623e-08,4.0053509438640174e-16,,1.0033554423558022,unchanged,False,0.14640613739827607
19,128.7037980556488,40000009.51426054,3.332000937312528e-08,6.53353541368482e-06,6.526314313395994e-06,3.0709360891468117e-07,0.0,0,0,0.0,4.38868750512491,7.929122888616779e-08,66.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,6.165271035764923e-11,5.416160488904559e-07,7.852049418164412e-08,2.3922052767883223e-16,,0.9983222787713942,unchanged,False,0.14639748731482705
19,128.77443313598633,40000009.51426053,3.942476676500724e-08,4.2051325145062575e-07,2.8727149172150707e-07,3.07093609001681e-07,0.0,0,0,0.0,1.1911420780637343,7.929122888616779e-08,67.0,successful,8.412700419673726e-07,tCG_MODEL_INCREASED,7.496118716047459e-13,5.416156179018777e-07,7.852049418164372e-08,9.773967901444928e-17,,1.0008388606001961,unchanged,False,0.14639760443221253
19,128.8446192741394,40000009.514260575,2.1073424255447017e-08,1.403458208407252e-06,1.3694482312455135e-06,3.0709360899280953e-07,0.0,0,0,0.0,-0.5540981655522114,7.929122888616779e-08,68.0,successful,8.412700419673726e-07,tCG_MODEL_INCREASED,1.684390670317834e-13,5.416156147932533e-07,7.85204941816437e-08,6.337358348709026e-17,,0.994966836397171,unchanged,False,0.14639760520901635
19,128.9380865097046,40000009.51426053,0.0,5.383459231023684e-06,5.374693182637534e-06,3.0709360886174384e-07,0.0,0,0,0.0,-2.0780654865498196,7.929122888616779e-08,69.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,1.151490757436329e-09,5.415774240093846e-07,7.852049418171837e-08,4.442627198191068e-16,,1.0050331636000363,unchanged,False,0.14640792789126877
19,129.0315444469452,40000009.51426054,2.9802322387695312e-08,9.138904608057287e-07,8.607492606970994e-07,3.0709360879234214e-07,0.0,0,0,0.0,1.3613751769713125,7.929122888616779e-08,70.0,successful,8.412700419673726e-07,tCG_MODEL_INCREASED,7.841789511100379e-11,5.416161509546463e-07,7.852049418164284e-08,7.130537029915071e-16,,0.999161139377107,unchanged,False,0.1463974588522818
19,129.12522268295288,40000009.514260545,2.580956827951785e-08,1.1121063926221512e-06,1.0688658212488192e-06,3.07093608981271e-07,0.0,0,0,0.0,1.5431874066096087,7.929122888616779e-08,71.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,3.098783167324483e-11,5.416108101920919e-07,7.852049418165312e-08,1.8685588574249128e-17,,0.9991611393992411,unchanged,False,0.14639890381200354
19,129.24226713180542,40000009.51426056,0.0,7.416247389362954e-06,7.4098865615851615e-06,3.070936089736508e-07,0.0,0,0,0.0,6.0243216251201925,7.929122888616779e-08,72.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,2.28636411174033e-11,5.416164021634223e-07,7.852049418164297e-08,1.083490620785444e-17,,0.9983222787984807,unchanged,False,0.14639739224774861
19,129.33582758903503,40000009.51426055,1.4901161193847656e-08,1.381390593069365e-06,1.3468234798819914e-06,3.0709360895188794e-07,0.0,0,0,0.0,-5.099408025505608,7.929122888616779e-08,73.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,4.428238917319181e-11,5.416086787859292e-07,7.85204941816573e-08,9.512960959544385e-17,,1.0008388606000973,unchanged,False,0.14639947972912382
19,129.4289035797119,40000009.51426055,0.0,7.244530710560493e-07,6.561446239221693e-07,3.0709360895429955e-07,0.0,0,0,0.0,-1.935510297156183,7.929122888616779e-08,74.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,1.564549326087974e-11,5.416161672402303e-07,7.852049418164253e-08,8.57929655376841e-17,,0.9999999999992062,unchanged,False,0.14639745560845807
19,129.52216219902039,40000009.51426053,2.580956827951785e-08,7.945845922413269e-07,7.32842540766213e-07,3.0709360897068053e-07,0.0,0,0,0.0,-1.8167561953378635,7.929122888616779e-08,75.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,2.0423477859342567e-11,5.416119534997627e-07,7.852049418165087e-08,2.233991304205787e-17,,1.002516581801214,unchanged,False,0.14639859469767522
19,129.61553263664246,40000009.51426055,3.332000937312528e-08,4.3041721648931836e-07,3.0158331446180886e-07,3.070936089999961e-07,0.0,0,0,0.0,1.324681455001634,7.929122888616779e-08,76.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,9.695523648702797e-12,5.416163975004856e-07,7.852049418164219e-08,9.120603614557197e-17,,0.9974834181983218,unchanged,False,0.14639739369652804
19,129.6857349872589,40000009.514260545,1.4901161193847656e-08,9.55353006478265e-07,9.046506963123335e-07,3.070936089349141e-07,0.0,0,0,0.0,-0.9043946697231099,7.929122888616779e-08,77.0,successful,8.412700419673726e-07,tCG_MODEL_INCREASED,1.8000703074103019e-13,5.416163939477719e-07,7.852049418164232e-08,1.608785237418837e-16,,1.0008388606004706,unchanged,False,0.14639739419138653
19,129.80630111694336,40000009.51426054,2.580956827951785e-08,4.405616067260928e-06,4.39490004976645e-06,3.0709360897045877e-07,0.0,0,0,0.0,0.8689643888959365,7.929122888616779e-08,78.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,2.1303199550794537e-11,5.416119206371611e-07,7.852049418165059e-08,2.3202286043903646e-17,,1.0008388606002825,unchanged,False,0.14639860357889833
19,129.89978766441345,40000009.51426055,2.580956827951785e-08,8.630878773409425e-07,8.066065951482974e-07,3.070936089796798e-07,0.0,0,0,0.0,1.3906611427495383,7.929122888616779e-08,79.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,9.245920323500044e-12,5.416161943296721e-07,7.852049418164252e-08,1.2525520441994018e-17,,0.9983222787987424,unchanged,False,0.14639744846778002
19,129.99356865882874,40000009.51426054,2.9802322387695312e-08,1.1771281790904773e-06,1.1363644949320255e-06,3.070936089643441e-07,0.0,0,0,0.0,0.6376850929889102,7.929122888616779e-08,80.0,successful,8.412700419673726e-07,tCG_MODEL_INCREASED,3.425099637101511e-11,5.416091575140974e-07,7.852049418165624e-08,4.688334260181797e-17,,1.0016777212008905,unchanged,False,0.1463993504157481
19,130.08723330497742,40000009.51426056,3.332000937312528e-08,5.988781371284892e-07,5.141483622986423e-07,3.070936089795968e-07,0.0,0,0,0.0,-2.9785957882502743,7.929122888616779e-08,81.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,1.5156828163821615e-11,5.416164845419708e-07,7.852049418164202e-08,1.2192226389970601e-17,,0.9974834181979069,unchanged,False,0.14639737002357708
19,130.18394422531128,40000009.514260516,3.332000937312528e-08,5.535001898444742e-07,4.604953588154637e-07,3.0709360896522474e-07,0.0,0,0,0.0,-3.3859627821846803,7.929122888616779e-08,82.0,successful,8.412700419673726e-07,tCG_MAX_INNER_ITER,1.4551353594362687e-11,5.416125694514967e-07,7.852049418164965e-08,4.347995023547859e-17,,1.0050331636026877,unchanged,False,0.14639842816607423
19,130.2620964050293,40000009.514260724,8.344650268554834e-07,3.542936602142729,3.5429366021427167,2.993177754678024e-07,0.0,0,0,0.0,2.2295363656309197,7.929122888616779e-08,83.0,successful,8.412700419673726e-07,tCG_NEGATIVE_CURVATURE,8.412700419673727e-07,9.93612142388342e-07,7.852049347016789e-08,5.222503585175014e-08,,0.974895207639137,expanded,True,0.03990049311171648
19,130.32417130470276,40000009.51426044,1.666000468656266e-07,0.1903139639545139,0.19031396395426714,3.0645972369807676e-07,0.0,0,0,0.0,2.6423081843147496,7.929122888616779e-08,84.0,successful,1.6825400839347451e-06,tCG_REACHED_TARGET_LINEAR,1.6754932888412003e-07,9.346630802566785e-07,7.852049349941017e-08,2.4916419350787016e-09,,1.0011102532020462,unchanged,False,0.0821682043223514
19,130.40169215202332,40000009.51426034,1.3911652585249424e-06,2.1585361627684108e-05,2.158329527657428e-05,2.9866637256964436e-07,0.0,0,0,0.0,4.808340758351897,7.929122888616779e-08,85.0,successful,1.6825400839347451e-06,tCG_REACHED_TARGET_LINEAR,1.391424258600407e-06,2.3494275252188002e-07,7.852049482887452e-08,4.490784705300821e-08,,0.9974230548638623,unchanged,False,0.14634791439228417
19,130.47930788993835,40000009.51426039,6.138482667221481e-07,3.899774207315227e-06,3.887663705357305e-06,3.070989776743357e-07,0.0,0,0,0.0,-0.32512761322621364,7.929122888616779e-08,86.0,successful,1.6825400839347451e-06,tCG_REACHED_TARGET_LINEAR,6.143844967831456e-07,5.416907056885606e-07,7.852049424001775e-08,2.079101398306698e-11,,0.9975462212169979,unchanged,False,0.1464156926955655
19,130.57213592529297,40000009.51426039,1.4901161193847656e-08,2.4500124199499212e-05,2.449819951151937e-05,3.070936089841989e-07,0.0,0,0,0.0,1.8086043556288878,7.929122888616779e-08,87.0,successful,1.6825400839347451e-06,tCG_MAX_INNER_ITER,2.897373870374293e-10,5.415480686023905e-07,7.852049424030029e-08,3.003341093387835e-17,,0.9999999996866078,unchanged,False,0.14641586502345627
19,130.66511607170105,40000009.51426038,0.0,8.77891874364764e-05,8.778865031581718e-05,3.070936078115734e-07,0.0,0,0,0.0,-0.28866122828865726,7.929122888616779e-08,88.0,successful,1.6825400839347451e-06,tCG_MAX_INNER_ITER,4.698229417180346e-09,5.416769019907924e-07,7.852049424006326e-08,4.511544215144082e-15,,1.00083886031507,unchanged,False,0.14638103283195078
19,130.76014351844788,40000009.51426038,5.16191365590357e-08,0.001107292641118896,0.0011072925985346313,3.070936079888853e-07,0.0,0,0,0.0,-3.1190966890192446,7.929122888616779e-08,89.0,successful,1.6825400839347451e-06,tCG_MAX_INNER_ITER,4.6114028753560295e-08,5.415578208014388e-07,7.852049424028326e-08,3.824816289789191e-15,,0.9999999970052349,unchanged,False,0.14641322129557702
19,130.85443353652954,40000009.514260374,2.1073424255447017e-08,9.698026382481716e-07,9.198970988565744e-07,3.070936089669918e-07,0.0,0,0,0.0,-4.239251583674034,7.929122888616779e-08,90.0,successful,1.6825400839347451e-06,tCG_REACHED_TARGET_SUPERLINEAR,4.2397068517467484e-11,5.415477717287537e-07,7.852049424029967e-08,3.662585024145238e-17,,1.000838858186064,unchanged,False,0.1464159451647725
19,130.91660141944885,40000009.51426035,3.6500241499888574e-08,2.1439820750056307e-05,2.1437621307240094e-05,3.0709360447677936e-07,0.0,0,0,0.0,1.2989960806082006,7.929122888616779e-08,91.0,successful,1.6825400839347451e-06,tCG_MODEL_INCREASED,3.6587847353993285e-11,5.415444029946426e-07,7.852049424030569e-08,1.7429468904488782e-14,,1.0025165817995147,unchanged,False,0.14641682384349977
19,131.00992608070374,40000009.514260374,3.650024149988857e-08,5.060187060072161e-05,5.060093874433077e-05,3.0709360895247324e-07,0.0,0,0,0.0,0.5122209803012895,7.929122888616779e-08,92.0,successful,1.6825400839347451e-06,tCG_MAX_INNER_ITER,2.610473485836097e-10,5.415708910130185e-07,7.852049424025678e-08,9.28438941717426e-17,,0.9974834181840966,unchanged,False,0.14640969466621104
19,131.10345768928528,40000009.5142604,2.1073424255447017e-08,0.00022500457499426428,0.000225004365428462,3.0709360891400455e-07,0.0,0,0,0.0,-1.0617790058990186,7.929122888616779e-08,93.0,successful,1.6825400839347451e-06,tCG_MAX_INNER_ITER,4.238917909632238e-09,5.415396375687415e-07,7.852049424030111e-08,2.41839936969598e-16,,0.9974834179697197,unchanged,False,0.14641814401676712
19,131.19715905189514,40000009.51426039,5.372690074837192e-08,0.0011451637507201356,0.0011451637095441526,3.0709360887716936e-07,0.0,0,0,0.0,3.1107444549363867,7.929122888616779e-08,94.0,successful,1.6825400839347451e-06,tCG_MAX_INNER_ITER,5.7653477647353086e-08,5.415726826909356e-07,7.852049424029716e-08,3.8451346585849294e-16,,1.0008388576117349,unchanged,False,0.14640920976234725
19,131.27558279037476,40000009.5142604,1.4901161193847656e-08,7.795986968191907e-07,7.165665659531502e-07,3.0709360892127024e-07,0.0,0,0,0.0,4.471891488943334,7.929122888616779e-08,95.0,successful,1.6825400839347451e-06,tCG_REACHED_TARGET_SUPERLINEAR,5.904063673340317e-11,5.415435286783982e-07,7.852049424030745e-08,2.137022833574087e-16,,0.9991611370184805,unchanged,False,0.14641709202207734
19,131.3611443042755,40000009.51426039,0.0,8.655052226297854e-05,8.654997745525108e-05,3.070936174421648e-07,0.0,0,0,0.0,-0.35691258354949945,7.929122888616779e-08,96.0,successful,1.6825400839347451e-06,tCG_MODEL_INCREASED,5.6692219994493926e-11,5.415503072942612e-07,7.852049424029211e-08,3.2791196035009834e-14,,1.0008388605981824,unchanged,False,0.14641532025625573
19,131.4542372226715,40000009.514260404,1.8371385344770506e-07,0.00037730149811855164,0.0003773013731435638,3.070936089288206e-07,0.0,0,0,0.0,-1.4882330650940654,7.929122888616779e-08,97.0,successful,1.6825400839347451e-06,tCG_MAX_INNER_ITER,1.8329425635704657e-07,5.415227526308491e-07,7.852049424029305e-08,1.8441876744817255e-16,,0.9983222717705077,unchanged,False,0.1464227095104185
19,131.53979802131653,40000009.514260374,2.1073424255447017e-08,3.3045704520283346e-07,1.2204660615741875e-07,3.0709360893649905e-07,0.0,0,0,0.0,-0.9579075874160033,7.929122888616779e-08,98.0,successful,1.6825400839347451e-06,tCG_MODEL_INCREASED,3.3782636775965197e-11,5.415389410148158e-07,7.852049424031693e-08,1.547369861379516e-16,,1.003355441712872,unchanged,False,0.14641833250780298
19,131.59396314620972,40000009.514260605,1.6372301214720202e-06,3.540122801261553,3.5401228012615404,2.993180831358629e-07,0.0,0,0,0.0,0.006114183391839027,7.929122888616779e-08,99.0,successful,1.6825400839347451e-06,tCG_NEGATIVE_CURVATURE,1.6825400839347451e-06,1.1130702865583264e-06,-0.021270857535625465,1.0296718841137576e-07,,0.7052909549514568,unchanged,True,0.035618248840035324
19,131.65603876113892,40000009.51426031,1.781919709310145e-07,0.10929770282257,0.10929770282213654,3.078155297892342e-07,0.0,0,0,0.0,4.187222849365579,7.929122888616779e-08,100.0,successful,1.6825400839347451e-06,tCG_REACHED_TARGET_LINEAR,1.7774587335218068e-07,1.1965874879751176e-06,7.852049284797535e-08,2.7515325318203654e-09,,1.004358192232578,unchanged,False,0.0685639472604064
19,131.73328709602356,40000009.514260165,1.6835015109180959e-06,0.16593284395927627,0.1659328439590057,2.996556970860105e-07,0.0,0,0,0.0,5.400168203661869,7.929122888616779e-08,101.0,successful,1.6825400839347451e-06,tCG_EXCEEDED_TR,1.6825400748733895e-06,3.7084956673941183e-07,7.852049447546413e-08,3.717054598765547e-08,,0.9997866948358516,unchanged,False,0.1135788920258062
19,131.81070065498352,40000009.51426024,4.5904284121839537e-07,1.8238734332992062e-05,1.8236115919194436e-05,3.090408567919105e-07,0.0,0,0,0.0,-0.14964989879008592,7.929122888616779e-08,102.0,successful,1.6825400839347451e-06,tCG_REACHED_TARGET_LINEAR,4.554193581216153e-07,5.906178896300518e-07,7.852049403048822e-08,7.235446389740332e-09,,0.9948716479618165,unchanged,False,0.14650195463958304
19,131.9121437072754,40000009.51426021,1.053671212772351e-07,2.9181546796610625e-06,2.9019510962885367e-06,3.070937465620558e-07,0.0,0,0,0.0,-1.18946220725772,7.929122888616779e-08,103.0,successful,1.6825400839347451e-06,tCG_REACHED_TARGET_SUPERLINEAR,9.883227999680551e-08,5.412733712264334e-07,7.852049412522114e-08,5.328827146828646e-13,,1.0024824666143355,unchanged,False,0.14649115582615962
