iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
84,0.7541496753692627,-1.26457109449167,0.0,1.0315588280067634e-09,1.0745069408282531e-14,0,0.0,1.5384946346501394,1.026900399876003,1.026900399876003,optimal,7.0,1.0999248054254778e-09,1.8223768320577295e-22,-1.0999248054252811e-09,1.6666148673543792e-16,2.5990188910517314e-15,0.7290000000000001,1.0,3.0
85,0.7631638050079346,-1.26457109449167,0.0,1.0315588284403595e-09,3.183877759047958e-14,0,0.0,1.5384946346501394,1.0269003998759862,1.0269003998759862,optimal,7.0,1.0999248054236191e-09,-1.3407494489759257e-23,-1.0999248054236201e-09,9.984351634630023e-17,4.106659029320528e-14,0.1853020188851842,1.0,16.0
86,0.7713210582733154,-1.26457109449167,0.0,1.031558828831597e-09,4.262823671353906e-14,0,0.0,1.5384946346501394,1.0269003998760178,1.0269003998760178,optimal,7.0,1.099924805425449e-09,7.752272307511789e-23,-1.0999248054253897e-09,3.0679991568290273e-16,3.561595013129888e-14,0.6561000000000001,1.0,4.0
87,0.7794649600982666,-1.26457109449167,0.0,1.0315588293026725e-09,5.282608231156542e-14,0,0.0,1.5384946346501394,1.026900399875952,1.026900399875952,optimal,7.0,1.0999248054247666e-09,1.6736199822080554e-22,-1.099924805424626e-09,4.5116165792607933e-17,4.530626581726965e-14,0.81,1.0,2.0
88,0.7870528697967529,-1.26457109449167,0.0,1.031558828549577e-09,3.5128352543517677e-14,0,0.0,1.5384946346501394,1.0269003998759714,1.0269003998759714,optimal,7.0,1.0999248054261083e-09,-1.5899698719324727e-23,-1.0999248054260942e-09,1.0537209831621009e-16,3.0829936033551736e-14,0.9,1.0,1.0
89,0.793921947479248,-1.26457109449167,0.0,1.0315588281127693e-09,1.833607152530331e-14,0,0.0,1.5384946346501394,1.026900399875994,1.026900399875994,optimal,7.0,1.099924805424207e-09,-1.8490771320015044e-22,-1.099924805424407e-09,1.8355932089380834e-16,1.4996892012846357e-14,0.0984770902183612,1.0,22.0
90,0.8026857376098633,-1.26457109449167,0.0,1.0315588282781258e-09,2.5984969190917253e-14,0,0.0,1.5384946346501394,1.0269003998760198,1.0269003998760198,optimal,7.0,1.0999248054253934e-09,-9.580744960648772e-23,-1.099924805425505e-09,2.067255038476356e-16,1.6179075324965324e-14,0.31381059609000017,1.0,11.0
91,0.8108718395233154,-1.26457109449167,0.0,1.031558828400108e-09,3.043766052042373e-14,0,0.0,1.5384946346501394,1.0269003998759796,1.0269003998759796,optimal,7.0,1.0999248054256749e-09,-6.391884905857485e-23,-1.0999248054256887e-09,1.8440142613468415e-16,2.6692912250995917e-14,0.34867844010000015,1.0,10.0
92,0.8191940784454346,-1.26457109449167,0.0,1.0315588281936783e-09,2.245023724271898e-14,0,0.0,1.5384946346501394,1.0269003998760065,1.0269003998760065,optimal,7.0,1.0999248054237428e-09,-2.759334831198943e-22,-1.0999248054239734e-09,1.9116354862780067e-16,1.9220709577954074e-14,0.38742048900000015,1.0,9.0
93,0.8275859355926514,-1.26457109449167,0.0,1.031558828193047e-09,2.2329952506963556e-14,0,0.0,1.5384946346501394,1.0269003998759982,1.0269003998759982,optimal,7.0,1.0999248054259817e-09,1.0055224284755675e-22,-1.0999248054258814e-09,5.852698232139877e-17,2.5559085583341843e-14,0.6561000000000001,1.0,4.0
94,0.8834378719329834,-1.26457109449167,0.0,1.0315588295263815e-09,5.7046688013387e-14,0,0.0,1.5384946346501394,1.0269003998760509,1.0269003998760509,optimal,7.0,1.0999248054235722e-09,1.9370753597701941e-22,-1.0999248054234355e-09,1.3389203858498338e-16,5.0946510989966576e-14,0.81,1.0,2.0
95,0.8921599388122559,-1.26457109449167,0.0,1.0315588285126625e-09,3.407176933394069e-14,0,0.0,1.5384946346501394,1.026900399876007,1.026900399876007,optimal,7.0,1.0999248054242997e-09,-3.100892201125677e-22,-1.0999248054246061e-09,1.4377330337153517e-16,2.6496970828017844e-14,0.03433683820292516,1.0,32.0
96,0.9022068977355957,-1.26457109449167,0.0,1.0315588291017276e-09,4.873347170174182e-14,0,0.0,1.5384946346501394,1.0269003998760542,1.0269003998760542,optimal,7.0,1.0999248054251624e-09,-2.485668578102434e-22,-1.0999248054254093e-09,2.1375281236879745e-16,4.222274207649536e-14,1.0,1.0,0.0
97,0.9105367660522461,-1.26457109449167,0.0,1.0315588281092317e-09,1.809603785170466e-14,0,0.0,1.5384946346501394,1.0269003998760018,1.0269003998760018,optimal,7.0,1.099924805425144e-09,1.943681582729811e-23,-1.0999248054251074e-09,2.228188686484139e-16,1.5766510545115364e-14,1.0,1.0,0.0
98,0.9193017482757568,-1.26457109449167,0.0,1.0315588282517944e-09,2.5003329217148827e-14,0,0.0,1.5384946346501394,1.0269003998760273,1.0269003998760273,optimal,7.0,1.0999248054233968e-09,1.1393317801766283e-22,-1.09992480542331e-09,1.4151366789603077e-16,2.1413593346812133e-14,0.31381059609000017,1.0,11.0
99,0.9286158084869385,-1.26457109449167,0.0,1.03155882803015e-09,1.2774879141575279e-14,0,0.0,1.5384946346501394,1.0269003998760018,1.0269003998760018,optimal,7.0,1.099924805425695e-09,5.746043918532606e-23,-1.099924805425668e-09,9.294051772851003e-17,1.0087721363958504e-14,0.16677181699666577,1.0,17.0
100,0.9373779296875,-1.26457109449167,0.0,1.0315588283273118e-09,2.7854154297286595e-14,0,0.0,1.5384946346501394,1.0269003998759845,1.0269003998759845,optimal,7.0,1.0999248054259205e-09,1.4800729788336028e-23,-1.0999248054258804e-09,3.9826562075373087e-16,2.6416761491030483e-14,0.38742048900000015,1.0,9.0
