iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
87,6.97162389755249,-1.3614463769761858,0.0,1.1988474249829857e-12,1.198847424731311e-12,0.0,0.0,1,0.34505717236434846,0.34505717236434846,unknown,14.0,2.57671015055837e-17,3.328656219003214e-25,-2.5767101172721068e-17,5.014697186391305e-16,1.243451610109381e-12,0.9,1.0,1.0
88,7.035938024520874,-1.3614463769761858,0.0,6.171216934598859e-13,6.171216929709716e-13,0.0,0.0,1,0.34505717236557487,0.34505717236557487,unknown,14.0,2.5767101541320772e-17,-1.8553683952441668e-25,-2.5767101726917442e-17,3.911839996479047e-16,6.679326516561915e-13,0.5904900000000002,1.0,5.0
89,7.099797010421753,-1.3614463769761858,0.0,1.4459454292425697e-12,1.4459454290339037e-12,0.0,0.0,1,0.3450571723668074,0.3450571723668074,unknown,14.0,2.5767101491841308e-17,4.430582103988208e-26,-2.5767101447582736e-17,3.324447584159257e-16,1.4344332631299752e-12,0.9,1.0,1.0
90,7.163817882537842,-1.3614463769761858,0.0,9.13251548963999e-13,9.132515486336195e-13,0.0,0.0,1,0.345057172365973,0.345057172365973,unknown,14.0,2.5767101553264336e-17,9.752944435850857e-27,-2.5767101543508018e-17,2.545872865345326e-16,9.13212559757132e-13,1.0,1.0,0.0
91,7.226804971694946,-1.3614463769761858,0.0,1.0437786878178073e-12,1.0437786875287426e-12,0.0,0.0,1,0.34505717236613265,0.34505717236613265,unknown,14.0,2.5767101509195333e-17,1.1831212090179966e-26,-2.576710149739422e-17,4.4037552455351546e-16,1.1060380373215373e-12,0.5314410000000002,1.0,6.0
92,7.290848970413208,-1.3614463769761858,0.0,2.2953029143840454e-12,2.2953029142525944e-12,0.0,0.0,1,0.3450571723634547,0.3450571723634547,unknown,14.0,2.576710152456593e-17,6.145148596691168e-25,-2.5767100909933418e-17,1.6985158461954907e-16,2.295384911184425e-12,1.0,1.0,0.0
93,7.353479862213135,-1.3614463769761858,0.0,2.3807704320930204e-12,2.3807704319662885e-12,0.0,0.0,1,0.34505717236744615,0.34505717236744615,unknown,14.0,2.5767101541427567e-17,-5.962084914058108e-25,-2.5767102137624887e-17,3.51184292342849e-16,2.042209668291969e-12,0.38742048900000015,1.0,9.0
94,7.416762113571167,-1.3614463769761858,0.0,3.146678029309738e-12,3.146678029213853e-12,0.0,0.0,1,0.3450571723622262,0.3450571723622262,unknown,14.0,2.5767101576949706e-17,9.543797209322008e-25,-2.5767100622597995e-17,2.4832939725433653e-16,3.386950127685191e-12,0.47829690000000014,1.0,7.0
95,7.479835033416748,-1.3614463769761858,0.0,1.330855473496956e-12,1.330855473270245e-12,0.0,0.0,1,0.3450571723665284,0.3450571723665284,unknown,14.0,2.5767101561825942e-17,-3.2516032680361175e-25,-2.5767101886927764e-17,1.2661826716585278e-16,1.2717019014286369e-12,0.81,1.0,2.0
96,7.5453410148620605,-1.3614463769761858,0.0,1.2302586456863984e-12,1.2302586454411494e-12,0.0,0.0,1,0.3450571723642077,0.3450571723642077,unknown,14.0,2.5767101565345688e-17,1.412375645299659e-25,-2.576710142412108e-17,1.5917405689724165e-16,1.3619529466416222e-12,0.6561000000000001,1.0,4.0
97,7.6082470417022705,-1.3614463769761858,0.0,7.627517721036525e-13,7.627517717080853e-13,0.0,0.0,1,0.3450571723646424,0.3450571723646424,unknown,14.0,2.576710154452599e-17,-9.317341240589027e-26,-2.5767101637720866e-17,1.4548629139398763e-16,8.468962296540444e-13,0.7290000000000001,1.0,3.0
98,7.6702210903167725,-1.3614463769761858,0.0,3.777070756711346e-12,3.777070756631464e-12,0.0,0.0,1,0.345057172361648,0.345057172361648,unknown,14.0,2.5767101526504097e-17,1.195150836753162e-25,-2.5767101406964303e-17,2.7821766843868047e-16,3.839033087379732e-12,0.6561000000000001,1.0,4.0
99,7.733297109603882,-1.3614463769761858,0.0,4.84953251894669e-13,4.849532512725069e-13,0.0,0.0,1,0.3450571723649721,0.3450571723649721,unknown,14.0,2.5767101522179136e-17,-5.0358180536343505e-26,-2.5767101572520212e-17,3.0157459411434487e-16,5.228278829581327e-13,0.9,1.0,1.0
100,7.796663045883179,-1.3614463769761858,0.0,2.5115583121065452e-12,2.5115583119864126e-12,0.0,0.0,1,0.34505717236294803,0.34505717236294803,unknown,14.0,2.5767101522231703e-17,1.0515397152893064e-24,-2.5767100470632662e-17,1.2148459206985095e-16,2.5883960932856432e-12,0.9,1.0,1.0
101,7.859508991241455,-1.3614463769761858,0.0,1.9277609395036362e-12,1.927760939347123e-12,0.0,0.0,1,0.3450571723667469,0.3450571723667469,unknown,14.0,2.576710153543673e-17,-7.932498708300314e-25,-2.5767102328718914e-17,2.68034325600376e-16,1.3528422382369852e-12,0.38742048900000015,1.0,9.0
102,7.922059059143066,-1.3614463769761858,0.0,1.1030640983053176e-12,1.103064098031789e-12,0.0,0.0,1,0.345057172365833,0.345057172365833,unknown,14.0,2.576710152469441e-17,7.009727745940508e-26,-2.5767101454569396e-17,3.5451819463948684e-16,1.3896590497951139e-12,0.25418658283290013,1.0,13.0
103,8.456688165664673,-1.3614463769761858,0.0,8.893681180104434e-13,8.893681176711918e-13,0.0,0.0,1,0.3450571723651737,0.3450571723651737,unknown,14.0,2.5767101533373698e-17,-3.0436732352593515e-26,-2.576710156371562e-17,1.9759501057175298e-16,7.875035922060607e-13,0.22876792454961012,1.0,14.0
104,8.549695014953613,-1.3614463769761858,0.0,2.1040897592271662e-12,2.1040897590837696e-12,0.0,0.0,1,0.3450571723630724,0.3450571723630724,unknown,14.0,2.5767101555388294e-17,8.131910413822114e-25,-2.5767100742139354e-17,2.467089565124035e-16,2.2634192593415017e-12,0.47829690000000014,1.0,7.0
105,8.61302900314331,-1.3614463769761858,0.0,1.4058991514916003e-12,1.4058991512769906e-12,0.0,0.0,1,0.34505717236509353,0.34505717236509353,unknown,14.0,2.5767101526485553e-17,5.41979114362194e-25,-2.5767100984465434e-17,2.26894883256302e-16,1.5074146774431492e-12,0.5904900000000002,1.0,5.0
106,8.676539182662964,-1.3614463769761858,0.0,1.8086742454136808e-12,1.8086742452468627e-12,0.0,0.0,1,0.3450571723665806,0.3450571723665806,unknown,14.0,2.5767101508870557e-17,-5.521975987937776e-25,-2.5767102061075856e-17,2.6961602477095276e-16,1.3990352839877032e-12,0.43046721000000016,1.0,8.0
107,8.739386081695557,-1.3614463769761858,0.0,9.225892446324401e-13,9.225892443054045e-13,0.0,0.0,1,0.345057172365645,0.345057172365645,unknown,14.0,2.5767101514519556e-17,1.841438889341404e-26,-2.5767101496093484e-17,1.6741948345723223e-16,1.0820705448560657e-12,0.5904900000000002,1.0,5.0
108,8.801419019699097,-1.3614463769761858,0.0,1.608724241485043e-12,1.608724241297491e-12,0.0,0.0,1,0.34505717236376593,0.34505717236376593,unknown,14.0,2.576710149491774e-17,-1.2619035002947075e-25,-2.5767101621067322e-17,2.8111000556304616e-16,1.6242688500298654e-12,0.7290000000000001,1.0,3.0
109,8.864255905151367,-1.3614463769761858,0.0,2.3772384216996753e-12,2.3772384215727552e-12,0.0,0.0,1,0.3450571723658248,0.3450571723658248,unknown,14.0,2.5767101564583744e-17,1.5089804945202762e-24,-2.5767100055545332e-17,3.493236247811952e-16,2.595206773424526e-12,0.81,1.0,2.0
110,8.92954397201538,-1.3614463769761858,0.0,1.4186977173874696e-12,1.4186977171747962e-12,0.0,0.0,1,0.34505717236449707,0.34505717236449707,unknown,14.0,2.576710152219735e-17,-6.354147919264872e-25,-2.5767102157631583e-17,1.7313450269419516e-16,1.7749087982935931e-12,0.7290000000000001,1.0,3.0
111,8.993604183197021,-1.3614463769761858,0.0,7.544866807950552e-13,7.544866803951547e-13,0.0,0.0,1,0.34505717236573935,0.34505717236573935,unknown,14.0,2.5767101525231868e-17,-1.919834030946094e-26,-2.5767101544460343e-17,3.360136070827071e-16,8.025874944479857e-13,0.7290000000000001,1.0,3.0
112,9.057309865951538,-1.3614463769761858,0.0,6.29217581323057e-13,6.292175808435415e-13,0.0,0.0,1,0.3450571723656397,0.3450571723656397,unknown,14.0,2.5767101526168868e-17,1.2002984503079817e-25,-2.5767101406123544e-17,2.791991043190462e-16,1.0412477474121161e-12,0.34867844010000015,1.0,10.0
113,9.124959945678711,-1.3614463769761858,0.0,5.304660824140102e-13,5.304660818452282e-13,0.0,0.0,1,0.3450571723657458,0.3450571723657458,unknown,14.0,2.5767101489365336e-17,-8.299455200619158e-26,-2.5767101572352098e-17,1.9082965339953074e-16,5.990004165155757e-13,0.6561000000000001,1.0,4.0
114,9.187803030014038,-1.3614463769761858,0.0,5.408108223086609e-13,5.408108217507587e-13,0.0,0.0,1,0.3450571723656415,0.3450571723656415,unknown,14.0,2.5767101535152434e-17,8.479528420777093e-26,-2.5767101450365886e-17,2.3577131611862384e-16,6.904992159075875e-13,0.7290000000000001,1.0,3.0
115,9.25006103515625,-1.3614463769761858,0.0,6.88518993830133e-13,6.885189933919177e-13,0.0,0.0,1,0.34505717236558947,0.34505717236558947,unknown,14.0,2.5767101540753455e-17,7.466612338843505e-26,-2.5767101466097008e-17,2.056245532949358e-16,7.52656320849654e-13,0.9,1.0,1.0
116,9.312602043151855,-1.3614463769761858,0.0,2.7908318153055817e-12,2.79083181505941e-12,0.0,0.0,1,0.345057172364693,0.345057172364693,unknown,13.0,2.5767101571887806e-15,2.4567246461564458e-15,-1.1998551103258128e-16,2.305845796812782e-16,1.1006524579134307e-12,0.001310020508637622,1.0,63.0
117,9.375148057937622,-1.3614463769761858,0.0,1.3301141758234155e-12,1.3301141755965782e-12,0.0,0.0,1,0.34505717236472583,0.34505717236472583,unknown,14.0,2.576710149671997e-17,-3.2183595612756216e-18,-2.898546105797322e-17,2.969965727417807e-16,1.3301479029312334e-12,1.0,1.0,0.0
118,9.437299966812134,-1.3614463769761858,0.0,9.836734313670977e-13,9.836734310603704e-13,0.0,0.0,1,0.34505717236634864,0.34505717236634864,unknown,14.0,2.5767101514163795e-17,-1.821021763885716e-25,-2.5767101696275515e-17,2.474121478215701e-16,1.0064270308163793e-12,0.9,1.0,1.0
119,9.500027179718018,-1.3614463769761858,0.0,1.2614140824151973e-12,1.2614140821760058e-12,0.0,0.0,1,0.3450571723666681,0.3450571723666681,unknown,14.0,2.576710149805083e-17,2.3392416742967912e-26,-2.576710147453863e-17,2.43053756229102e-16,1.2614423427424375e-12,1.0,1.0,0.0
120,9.562570095062256,-1.3614463769761858,0.0,1.670401428473333e-12,1.6704014282927062e-12,0.0,0.0,1,0.34505717236719796,0.34505717236719796,unknown,14.0,2.5767101491494333e-17,6.449500687830437e-26,-2.5767101427068017e-17,1.306609465665558e-16,1.6956556385808528e-12,0.5904900000000002,1.0,5.0
121,9.627426147460938,-1.3614463769761858,0.0,1.3988658450275299e-12,1.3988658448118413e-12,0.0,0.0,1,0.34505717236419264,0.34505717236419264,unknown,14.0,2.5767101518653717e-17,6.389192876001445e-26,-2.576710145475709e-17,2.6337678328089064e-16,1.4213390897784082e-12,0.81,1.0,2.0
122,9.695530891418457,-1.3614463769761858,0.0,9.857372275940849e-13,9.857372272879998e-13,0.0,0.0,1,0.34505717236584216,0.34505717236584216,unknown,14.0,2.576710155419474e-17,1.090975328967665e-25,-2.576710144513702e-17,1.6901146314717182e-16,1.1066665938984973e-12,0.6561000000000001,1.0,4.0
123,9.76242709159851,-1.3614463769761858,0.0,5.336383348692891e-13,5.336383343038882e-13,0.0,0.0,1,0.34505717236517364,0.34505717236517364,unknown,14.0,2.5767101493487193e-17,-4.870690319027284e-26,-2.576710154225123e-17,2.7001547092417454e-16,6.567453425885189e-13,0.6561000000000001,1.0,4.0
124,9.825714826583862,-1.3614463769761858,0.0,1.9998395248947536e-12,1.9998395247438816e-12,0.0,0.0,1,0.3450571723672006,0.3450571723672006,unknown,14.0,2.5767101581242246e-17,1.12748124737555e-25,-2.576710146849971e-17,2.9783151156051096e-16,2.142497728749426e-12,0.38742048900000015,1.0,9.0
125,9.889847993850708,-1.3614463769761858,0.0,2.3363061051293982e-12,2.3363061050002542e-12,0.0,0.0,1,0.3450571723630708,0.3450571723630708,unknown,14.0,2.5767101552136144e-17,2.76249192886379e-26,-2.5767101524458334e-17,2.611479143421718e-16,2.336329025312835e-12,1.0,1.0,0.0
126,9.95372200012207,-1.3614463769761858,0.0,9.065224273354498e-13,9.065224270026179e-13,0.0,0.0,1,0.3450571723645432,0.3450571723645432,unknown,14.0,2.5767101520056496e-17,1.3251378113809905e-25,-2.576710138759381e-17,3.0988160611771185e-16,9.608358540542378e-13,0.81,1.0,2.0
127,10.02421498298645,-1.3614463769761858,0.0,9.440946236695112e-13,9.44094623349925e-13,0.0,0.0,1,0.345057172364887,0.345057172364887,unknown,14.0,2.5767101481005678e-17,-2.903026243573467e-26,-2.57671015099902e-17,1.8981926427583178e-16,9.441124511494328e-13,1.0,1.0,0.0
128,10.09407901763916,-1.3614463769761858,0.0,8.434763750409597e-13,8.434763746832501e-13,0.0,0.0,1,0.3450571723660942,0.3450571723660942,unknown,14.0,2.5767101528824584e-17,-3.914233363972506e-26,-2.576710156800021e-17,2.654227819156342e-16,8.725683810145597e-13,0.47829690000000014,1.0,7.0
129,10.16287612915039,-1.3614463769761858,0.0,2.0623919570862693e-12,2.0623919569399734e-12,0.0,0.0,1,0.34505717236355066,0.34505717236355066,unknown,14.0,2.5767101537502867e-17,1.0681592171581846e-25,-2.5767101430685924e-17,2.8254610414371864e-16,2.1002338207816685e-12,0.9,1.0,1.0
130,10.228835105895996,-1.3614463769761858,0.0,6.201884993806165e-13,6.2018849889412e-13,0.0,0.0,1,0.3450571723659396,0.3450571723659396,unknown,14.0,2.576710150182156e-17,-1.3817334376587824e-26,-2.5767101515598955e-17,2.3271176060011757e-16,6.771841545851867e-13,0.43046721000000016,1.0,8.0
131,10.29339599609375,-1.3614463769761858,0.0,4.536649242465042e-13,4.5366492358143283e-13,0.0,0.0,1,0.34505717236551403,0.34505717236551403,unknown,14.0,2.576710153122609e-17,-2.9935305648538323e-26,-2.5767101561132148e-17,4.690833976227168e-16,4.537729907203149e-13,1.0,1.0,0.0
132,10.357762098312378,-1.3614463769761858,0.0,1.65075611404162e-12,1.6507561138588434e-12,0.0,0.0,1,0.3450571723670386,0.3450571723670386,unknown,14.0,2.576710153000812e-17,9.016930157670792e-27,-2.5767101521003136e-17,1.548254306135358e-16,1.7147032480071739e-12,0.7290000000000001,1.0,3.0
133,10.42211103439331,-1.3614463769761858,0.0,1.2321790141048838e-12,1.2321790138600171e-12,0.0,0.0,1,0.34505717236412947,0.34505717236412947,unknown,14.0,2.5767101528328165e-17,4.923187832346494e-26,-2.5767101479112606e-17,3.2735774341732283e-16,1.219939340117171e-12,0.81,1.0,2.0
134,10.48575210571289,-1.3614463769761858,0.0,5.305521480237765e-13,5.305521474550868e-13,0.0,0.0,1,0.34505717236517275,0.34505717236517275,unknown,14.0,2.5767101490594e-17,-5.8888312844558246e-27,-2.576710149646671e-17,1.4321108164281902e-16,7.181707359597267e-13,0.34867844010000015,1.0,10.0
135,10.549504041671753,-1.3614463769761858,0.0,5.724792027075507e-13,5.724792021805105e-13,0.0,0.0,1,0.3450571723647694,0.3450571723647694,unknown,14.0,2.5767101525840727e-17,-3.0863662266678534e-27,-2.57671015288697e-17,3.040127594800275e-16,6.008118440306995e-13,0.6561000000000001,1.0,4.0
136,10.613912105560303,-1.3614463769761858,0.0,1.1072516340713603e-12,1.1072516337988663e-12,0.0,0.0,1,0.3450571723641835,0.3450571723641835,unknown,14.0,2.576710153222588e-17,1.328944989434965e-25,-2.5767101399340813e-17,3.0376824647494065e-16,1.5912182745585757e-12,0.08862938119652508,1.0,23.0
137,10.684774160385132,-1.3614463769761858,0.0,5.534576202545061e-13,5.534576197093523e-13,0.0,0.0,1,0.3450571723655877,0.3450571723655877,unknown,14.0,2.5767101503401184e-17,6.776808372001733e-26,-2.576710143562423e-17,2.9847171579078255e-16,6.476788360065938e-13,0.81,1.0,2.0
138,10.749293088912964,-1.3614463769761858,0.0,6.296512716998201e-13,6.29651271220635e-13,0.0,0.0,1,0.34505717236489225,0.34505717236489225,unknown,14.0,2.5767101507944884e-17,4.65012035692373e-27,-2.5767101503315962e-17,2.224031705578015e-16,6.595674325498041e-13,0.9,1.0,1.0
139,10.813059091567993,-1.3614463769761858,0.0,3.2481880911054253e-12,3.2481880910125367e-12,0.0,0.0,1,0.3450571723679697,0.3450571723679697,unknown,14.0,2.576710156903264e-17,7.921902690073626e-25,-2.5767100776829068e-17,2.544489555104243e-16,3.33675681178855e-12,0.9,1.0,1.0
140,10.877203941345215,-1.3614463769761858,0.0,1.397276791233105e-12,1.397276791017171e-12,0.0,0.0,1,0.34505717236579364,0.34505717236579364,unknown,14.0,2.576710156671149e-17,-9.216959959755407e-26,-2.576710165889995e-17,2.739103033642383e-16,1.508063601573585e-12,0.9,1.0,1.0
141,10.941718101501465,-1.3614463769761858,0.0,2.357909642032374e-12,2.3579096419044134e-12,0.0,0.0,1,0.3450571723674409,0.3450571723674409,unknown,14.0,2.576710151853446e-17,-4.182996111214127e-25,-2.5767101936788216e-17,1.9314525948338454e-16,2.1302314298938827e-12,0.28242953648100017,1.0,12.0
142,11.006060123443604,-1.361446376976186,0.0,1.1518038226422331e-12,1.1518038223802792e-12,0.0,0.0,1,0.3450571723645711,0.3450571723645711,unknown,14.0,2.5767101539440337e-17,-3.6309845931732304e-26,-2.5767101575766236e-17,1.932592759383116e-16,1.2457190758243575e-12,0.6561000000000001,1.0,4.0
143,11.072035074234009,-1.361446376976186,0.0,1.2873120939910398e-12,1.2873120937566606e-12,0.0,0.0,1,0.34505717236637484,0.34505717236637484,unknown,14.0,2.5767101489216306e-17,-1.0759089872500605e-25,-2.5767101596817698e-17,2.9112217859764644e-16,1.260756380608912e-12,0.00045677590745077476,1.0,73.0
144,11.138220071792603,-1.361446376976186,0.0,1.2854688143163647e-12,1.2854688140816492e-12,0.0,0.0,1,0.3450571723648995,0.3450571723648995,unknown,14.0,2.576710152500471e-17,2.3683159596028567e-26,-2.57671015013049e-17,3.328140006218157e-16,1.1677167560786409e-12,0.0003699884850351276,1.0,75.0
145,11.203697204589844,-1.361446376976186,0.0,1.032457996705374e-12,1.0324579964131398e-12,0.0,0.0,1,0.34505717236537153,0.34505717236537153,unknown,14.0,2.576710151543248e-17,-8.333499827309834e-26,-2.576710159873344e-17,2.566863749077562e-16,7.175929888611486e-13,8.464149782874061e-05,1.0,89.0
146,11.273344039916992,-1.361446376976186,0.0,2.3016216149375217e-12,2.3016216148064317e-12,0.0,0.0,1,0.3450571723631903,0.3450571723631903,unknown,14.0,2.5767101535485192e-17,-1.546172910769051e-26,-2.5767101550882774e-17,3.6664168674812984e-16,2.1921044661309288e-12,3.279185047850314e-05,1.0,98.0
147,11.336096048355103,-1.361446376976186,0.0,1.1845465653594978e-12,1.1845465651047848e-12,0.0,0.0,1,0.34505717236445943,0.34505717236445943,unknown,14.0,2.5767101496041065e-17,-1.3203860708507425e-25,-2.576710162807515e-17,2.641221788116888e-16,9.293192686185598e-13,0.12157665459056936,1.0,20.0
148,11.39919400215149,-1.361446376976186,0.0,8.751050031349626e-13,8.751050027901816e-13,0.0,0.0,1,0.34505717236484457,0.34505717236484457,unknown,14.0,2.576710152476747e-17,2.66841130490999e-26,-2.5767101498095774e-17,3.590927376733256e-16,7.892894595021708e-13,9.404610869860067e-05,1.0,88.0
149,11.46254301071167,-1.361446376976186,0.0,8.302462728564986e-13,8.302462724930889e-13,0.0,0.0,1,0.3450571723657514,0.3450571723657514,unknown,14.0,2.5767101541032807e-17,-6.261033476204165e-26,-2.576710160362993e-17,1.8210860823550997e-16,6.152376488743915e-13,0.00014334111979667834,1.0,84.0
150,11.525681257247925,-1.361446376976186,0.0,7.969315662254679e-13,7.969315658468663e-13,0.0,0.0,1,0.34505717236567873,0.34505717236567873,unknown,14.0,2.5767101499916104e-17,-9.093380208625953e-26,-2.576710159083779e-17,2.518689641343755e-16,5.664691666363647e-13,0.0006961986091308866,1.0,69.0
151,12.134375095367432,-1.361446376976186,0.0,9.644470571842249e-13,9.644470568713828e-13,0.0,0.0,1,0.34505717236463457,0.34505717236463457,unknown,14.0,2.5767101533629594e-17,7.856476821817332e-26,-2.5767101455072705e-17,1.9378621651986242e-16,9.214569163669167e-13,0.016423203268260675,1.0,39.0
152,12.20025897026062,-1.361446376976186,0.0,9.687470910560551e-13,9.687470907446016e-13,0.0,0.0,1,0.3450571723654451,0.3450571723654451,unknown,14.0,2.5767101573860825e-17,1.0289163303664007e-25,-2.5767101470962875e-17,2.2916017091175595e-16,9.071024818175585e-13,0.00021847450052839252,1.0,80.0
153,12.264765977859497,-1.361446376976186,0.0,1.50284388905133e-12,1.5028438888505645e-12,0.0,0.0,1,0.34505717236660055,0.34505717236660055,unknown,14.0,2.5767101540751794e-17,-2.7029246296060123e-26,-2.576710156785709e-17,2.3444855954779525e-16,1.4735902458647104e-12,0.003757102126136367,1.0,53.0
154,12.333657026290894,-1.361446376976186,0.0,4.20970118109255e-12,4.209701181020878e-12,0.0,0.0,1,0.3450571723668342,0.3450571723668342,unknown,14.0,2.5767101606837763e-17,1.0430834314010809e-23,-2.576709117602816e-17,2.0023719690997485e-16,5.207234079332349e-12,0.0008595044557171439,1.0,67.0
155,12.398733139038086,-1.361446376976186,0.0,1.109434875333101e-12,1.1094348750611431e-12,0.0,0.0,1,0.34505717236445343,0.34505717236445343,unknown,14.0,2.5767101513853504e-17,-8.357990961644182e-26,-2.5767101597423232e-17,2.528264364664624e-16,9.507030394752e-13,1.742693381014619e-05,1.0,104.0
156,12.464421033859253,-1.361446376976186,0.0,1.0511040904574429e-12,1.0511040901703928e-12,0.0,0.0,1,0.3450571723657597,0.3450571723657597,unknown,14.0,2.5767101559351072e-17,2.238752011723755e-25,-2.5767101335431974e-17,2.6431972373104784e-16,8.95900905488039e-13,2.9512665430652825e-05,1.0,99.0
157,12.533018112182617,-1.361446376976186,0.0,8.532385279131448e-13,8.532385275595279e-13,0.0,0.0,1,0.3450571723658426,0.3450571723658426,unknown,14.0,2.5767101529464393e-17,-8.321719443852114e-26,-2.5767101612692707e-17,2.938880698348407e-16,6.963791826760566e-13,1.9363259789051322e-05,1.0,103.0
158,12.599761247634888,-1.361446376976186,0.0,7.715219111263097e-13,7.715219107352391e-13,0.0,0.0,1,0.3450571723650776,0.3450571723650776,unknown,14.0,2.5767101531840442e-17,-7.987432127703359e-26,-2.5767101611749346e-17,2.816128974763166e-16,5.54553395700334e-13,1.742693381014619e-05,1.0,104.0
159,12.666684865951538,-1.361446376976186,0.0,1.2840343275956055e-12,1.2840343273606277e-12,0.0,0.0,1,0.34505717236448824,0.34505717236448824,unknown,14.0,2.5767101485006913e-17,-1.7667985955810745e-26,-2.576710150266463e-17,5.350564703843315e-16,1.267401036253194e-12,3.279185047850314e-05,1.0,98.0
160,12.734937191009521,-1.361446376976186,0.0,8.446089012647211e-13,8.446089009074913e-13,0.0,0.0,1,0.3450571723654884,0.3450571723654884,unknown,14.0,2.5767101475068314e-17,-5.710633114579195e-26,-2.576710153221528e-17,2.9610504152562844e-16,8.0179382917809e-13,1.1433811272836918e-05,1.0,108.0
161,12.80069613456726,-1.361446376976186,0.0,3.4443423056628328e-12,3.4443423054874e-12,0.0,0.0,1,0.3450571723641426,0.3450571723641426,unknown,13.0,2.5767101526147796e-15,2.456724640952123e-15,-1.1998551166036783e-16,1.820331972295895e-16,1.5387869666913353e-12,9.261387130997904e-06,1.0,110.0
162,12.865475177764893,-1.361446376976186,0.0,1.3522216655504131e-12,1.352221665326875e-12,0.0,0.0,1,0.34505717236440714,0.34505717236440714,unknown,14.0,2.576710156509836e-17,-2.275200242003057e-20,-2.578985356746471e-17,2.3414106191498583e-16,1.5908199511017642e-12,1.0290430145553226e-05,1.0,109.0
163,12.932307958602905,-1.361446376976186,0.0,9.486119700361363e-13,9.486119697174886e-13,0.0,0.0,1,0.3450571723658607,0.3450571723658607,unknown,14.0,2.5767101525400465e-17,-2.2752464606353318e-20,-2.5789853990033642e-17,4.520836808778787e-16,8.943531712927457e-13,3.6435389420559045e-05,1.0,97.0
164,13.06188416481018,-1.361446376976186,0.0,1.6971253262993517e-12,1.6971253261212447e-12,0.0,0.0,1,0.3450571723668508,0.3450571723668508,unknown,14.0,2.5767101542158915e-17,-2.2751615447864852e-20,-2.578985315764373e-17,2.2830267667736253e-16,1.532857757862441e-12,0.005726416897022355,1.0,49.0
165,13.125205993652344,-1.361446376976186,0.0,1.321790057263244e-12,1.3217900570348654e-12,0.0,0.0,1,0.3450571723664411,0.3450571723664411,unknown,14.0,2.5767101546594178e-17,-2.262120509808206e-20,-2.5789722751684143e-17,2.781211920507756e-16,1.4371634133931837e-12,0.7290000000000001,1.0,3.0
166,13.187772989273071,-1.361446376976186,0.0,5.465700062937413e-13,5.465700057415306e-13,0.0,0.0,1,0.3450571723652682,0.3450571723652682,unknown,14.0,2.5767101548933243e-17,-6.1304374452403166e-21,-2.5773231986341854e-17,1.873207659275424e-16,5.878405281130621e-13,0.31381059609000017,1.0,11.0
167,13.251421928405762,-1.361446376976186,0.0,1.482190632411011e-12,1.4821906322073787e-12,0.0,0.0,1,0.34505717236411226,0.34505717236411226,unknown,14.0,2.5767101525808423e-17,-4.206601294913065e-21,-2.5771308127100835e-17,3.8914952571118775e-16,1.2048195049841819e-12,6.85596132412799e-05,1.0,91.0
168,13.313966035842896,-1.361446376976186,0.0,2.6874436103211107e-12,2.6874436100959047e-12,0.0,0.0,1,0.34505717236445876,0.34505717236445876,unknown,13.0,2.5767101524953796e-15,2.4567204351276512e-15,-1.1998971736863322e-16,2.9469012854865394e-16,1.2404008961737692e-12,2.390525899882879e-05,1.0,101.0
169,13.37794804573059,-1.361446376976186,0.0,1.0617505212085511e-12,1.0617505209229363e-12,0.0,0.0,1,0.3450571723658767,0.3450571723658767,unknown,14.0,2.5767101534071298e-17,-6.293428012000147e-20,-2.5830035814271192e-17,1.403451809683245e-16,1.791079915661026e-12,6.751551218497473e-06,1.0,113.0
170,13.441524028778076,-1.361446376976186,0.0,1.8709062680171065e-12,1.8709062678550255e-12,0.0,0.0,1,0.34505717236572797,0.34505717236572797,unknown,14.0,2.576710154004649e-17,-6.29329084617413e-20,-2.5830034448582423e-17,2.347513111564177e-16,2.6561015832405902e-12,0.008727963568087723,1.0,45.0
171,13.505088090896606,-1.361446376976186,0.0,1.1440030586594734e-12,1.1440030583944172e-12,0.0,0.0,1,0.3450571723651457,0.3450571723651457,unknown,14.0,2.57671015036085e-17,-6.238493901363646e-20,-2.5829486442555276e-17,1.3962272976990297e-16,1.3905537821385266e-12,0.008727963568087723,1.0,45.0
172,13.57005000114441,-1.361446376976186,0.0,2.035008754088436e-12,2.035008753939432e-12,0.0,0.0,1,0.345057172363538,0.345057172363538,unknown,14.0,2.5767101520415462e-17,-6.184054914731757e-20,-2.582894206956041e-17,1.857530537778938e-16,2.2171123047380677e-12,0.00024274944503154723,1.0,79.0
173,13.635642051696777,-1.361446376976186,0.0,6.119984958061878e-13,6.119984953108503e-13,0.0,0.0,1,0.3450571723651498,0.3450571723651498,unknown,14.0,2.5767101553170588e-17,-6.18256332627782e-20,-2.5828927186376913e-17,1.6750164250637166e-16,5.414934423524701e-13,0.0523347633027361,1.0,28.0
