iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,rho,maxabsLagmult
849,184.4390103816986,40000010.74104678,2.4738867245264994e-05,7.883358297814399,7.883358297814399,0.0,0.0,0,0,0.0,-3.1784845900316783,-6751475.860714854,123.45679012345683,0.0
850,184.78560137748718,40000010.740850806,7.41582872194937e-05,5.215393847845964,5.215393847845964,0.0,0.0,0,0,0.0,3.524854201907303,6088356.671762452,123.45679012345683,0.0
851,185.06285333633423,40000010.74062303,8.657122223709301e-05,5.172201579454281,5.172201579454281,0.0,0.0,0,0,0.0,-4.0811305432599125,-5258804.635698103,123.45679012345683,0.0
852,185.09790229797363,40000010.740598604,9.59342034854335e-06,7.851141865188443,7.851141865188443,0.0,0.0,0,0,0.0,1.8563236202346052,11561565.147891987,123.45679012345683,0.0
853,185.2048637866974,40000010.7404953,3.933545580815386e-05,8.32626552857618,8.32626552857618,0.0,0.0,0,0,0.0,-2.042153989890269,-10509787.602287726,123.45679012345683,0.0
854,185.47256994247437,40000010.74028035,8.114937758751428e-05,2.7961992208281026,2.7961992208281026,0.0,0.0,0,0,0.0,-2.7396919591361284,-7834391.740320069,123.45679012345683,0.0
855,185.57027292251587,40000010.74021944,2.4389072439684022e-05,12.058945221910411,12.058945221910411,0.0,0.0,0,0,0.0,0.253570376191452,84647791.5605747,123.45679012345683,0.0
856,185.83718633651733,40000010.74004305,6.618811830000243e-05,7.083444894144907,7.083444894144907,0.0,0.0,0,0,0.0,-0.3459942290884279,-62039079.16592383,123.45679012345683,0.0
857,185.99356341362,40000010.73994171,3.901855329960351e-05,10.356319217775996,10.356319217775996,0.0,0.0,0,0,0.0,-1.2259743638636187,-17509130.97904873,123.45679012345683,0.0
858,186.25672912597656,40000010.7397679,6.522262767505434e-05,3.0791848041325105,3.0791848041325105,0.0,0.0,0,0,0.0,-4.737114000830468,-4531603.23522829,123.45679012345683,0.0
859,186.51788687705994,40000010.73959675,6.540022208609314e-05,6.9820836401633635,6.9820836401633635,0.0,0.0,0,0,0.0,-1.9347028005676206,-11096120.247421177,123.45679012345683,0.0
860,186.78490161895752,40000010.73936732,8.73897778968061e-05,8.140212595143362,8.140212595143362,0.0,0.0,0,0,0.0,2.3106341884361163,9291391.370654358,123.45679012345683,0.0
861,186.90407299995422,40000010.73925791,4.177061016061933e-05,9.342436253929382,9.342436253929382,0.0,0.0,0,0,0.0,-7.295435542611403,-2942885.7796921735,123.45679012345683,0.0
862,186.92899703979492,40000010.73924487,4.747206872224816e-06,8.019500360114856,8.019500360114856,0.0,0.0,0,0,0.0,6.657911858874345,3224690.011521625,123.45679012345683,0.0
863,187.0772180557251,40000010.739138104,4.062284480455885e-05,8.044540324063295,8.044540324063295,0.0,0.0,0,0,0.0,1.2187757101758685,17616288.70741732,123.45679012345683,0.0
864,187.4043321609497,40000010.73894711,7.251410606938382e-05,7.288665926689746,7.288665926689746,0.0,0.0,0,0,0.0,-5.707521687178013,-3761948.244217161,123.45679012345683,0.0
865,187.41016793251038,40000010.7389458,6.500391397234087e-07,8.368033224205861,8.368033224205861,0.0,0.0,0,0,0.0,1.9047710151098571,11272438.231862633,123.45679012345683,0.0
866,187.73951601982117,40000010.738773875,6.497664795347257e-05,5.092939829359086,5.092939829359086,0.0,0.0,0,0,0.0,-4.252143923238503,-5049778.188250504,123.45679012345683,0.0
867,188.0454912185669,40000010.73861229,6.134495700380856e-05,3.6103948851992396,3.6103948851992396,0.0,0.0,0,0,0.0,-0.3194963429582912,-67209822.14781599,123.45679012345683,0.0
868,188.05486059188843,40000010.73861026,1.2703622273176014e-06,8.260251604292074,8.260251604292074,0.0,0.0,0,0,0.0,-5.0491920253528,-4252822.344374864,123.45679012345683,0.0
869,188.32343697547913,40000010.73840294,7.844229133151343e-05,4.639578847925773,4.639578847925773,0.0,0.0,0,0,0.0,2.599648162540334,8260535.734000197,123.45679012345683,0.0
870,188.47778463363647,40000010.73829951,3.972702393384666e-05,8.215836444577512,8.215836444577512,0.0,0.0,0,0,0.0,-3.646554944825309,-5889142.852819342,123.45679012345683,0.0
871,188.7493920326233,40000010.73811351,7.030045376348115e-05,3.936204977811479,3.936204977811479,0.0,0.0,0,0,0.0,-7.109764101830139,-3020654.3938340154,123.45679012345683,0.0
872,188.76272344589233,40000010.738108784,2.25106195583246e-06,8.167540599671836,8.167540599671836,0.0,0.0,0,0,0.0,5.341819239482369,4020383.109667051,123.45679012345683,0.0
873,188.9599084854126,40000010.73791812,7.249905127989136e-05,8.033487557279518,8.033487557279518,0.0,0.0,0,0,0.0,2.2649795411957343,9482315.96901335,123.45679012345683,0.0
874,189.23042511940002,40000010.73774501,6.556436589571155e-05,5.586078250409681,5.586078250409681,0.0,0.0,0,0,0.0,3.8280768552248987,5610709.636444436,123.45679012345683,0.0
875,189.49969172477722,40000010.737531856,8.131464132893537e-05,7.476180066501006,7.476180066501006,0.0,0.0,0,0,0.0,0.5525173061545704,38875604.55990825,123.45679012345683,0.0
876,189.76311135292053,40000010.737323076,7.944319839192079e-05,7.715961836629497,7.715961836629497,0.0,0.0,0,0,0.0,4.091154896825924,5250504.802250533,123.45679012345683,0.0
877,190.04017734527588,40000010.73713213,7.302966368938166e-05,10.109852826565147,10.109852826565147,0.0,0.0,0,0,0.0,6.658328639159029,3226293.16927907,123.45679012345683,0.0
878,190.31195831298828,40000010.73694803,6.930149603614156e-05,4.276714866635163,4.276714866635163,0.0,0.0,0,0,0.0,-5.179355690496716,-4147768.6752216644,123.45679012345683,0.0
879,190.71768927574158,40000010.73676635,6.95945441213133e-05,8.450990069470013,8.450990069470013,0.0,0.0,0,0,0.0,1.3155414192647972,16330770.436197793,123.45679012345683,0.0
880,191.0032308101654,40000010.736530274,8.969379404519792e-05,7.411540894117005,7.411540894117005,0.0,0.0,0,0,0.0,3.2445577505552112,6621902.617395253,123.45679012345683,0.0
881,191.07861065864563,40000010.73646418,2.5445324255597786e-05,9.414553363627272,9.414553363627272,0.0,0.0,0,0,0.0,-1.7582936304717562,-12219526.983010294,123.45679012345683,0.0
882,191.34516882896423,40000010.73629945,6.229315260910067e-05,6.379742059009361,6.379742059009361,0.0,0.0,0,0,0.0,-7.162930661473964,-2999674.606779188,123.45679012345683,0.0
883,191.43090415000916,40000010.73625357,1.768641665231204e-05,8.289311149953042,8.289311149953042,0.0,0.0,0,0,0.0,2.5093305509597785,8562729.49964726,123.45679012345683,0.0
884,191.7010214328766,40000010.73606178,7.271466344636583e-05,5.81180609446443,5.81180609446443,0.0,0.0,0,0,0.0,-4.20771734337792,-5106763.162503854,123.45679012345683,0.0
885,191.97098779678345,40000010.735863574,7.624056915208167e-05,11.27257752819837,11.27257752819837,0.0,0.0,0,0,0.0,-0.7287263871990762,-29488357.530112036,123.45679012345683,0.0
886,192.24669075012207,40000010.7356425,8.309443586640391e-05,2.9300606941907823,2.9300606941907823,0.0,0.0,0,0,0.0,5.6255706395986635,3820090.0490868804,123.45679012345683,0.0
887,192.41187119483948,40000010.73551525,4.892298810368324e-05,7.940992930489966,7.940992930489966,0.0,0.0,0,0,0.0,-4.3836361998638935,-4902533.495335995,123.45679012345683,0.0
888,192.67724204063416,40000010.73522751,0.00010927246354994667,5.577114363652584,5.577114363652584,0.0,0.0,0,0,0.0,-3.056355317831975,-7032091.055176332,123.45679012345683,0.0
889,192.95159006118774,40000010.73505565,6.532599898782588e-05,4.2934930093831625,4.2934930093831625,0.0,0.0,0,0,0.0,-1.7366243564766286,-12376615.349883988,123.45679012345683,0.0
890,193.2302701473236,40000010.73484751,7.978324673468587e-05,8.926169086334902,8.926169086334902,0.0,0.0,0,0,0.0,-0.9964799869052878,-21570662.603137124,123.45679012345683,0.0
891,193.28737115859985,40000010.73480245,1.6973528049615842e-05,7.79256758154257,7.79256758154257,0.0,0.0,0,0,0.0,4.572549934285217,4700874.716498398,123.45679012345683,0.0
892,193.39438104629517,40000010.73473881,2.4306118962412913e-05,8.350412249512354,8.350412249512354,0.0,0.0,0,0,0.0,-3.9060790181487977,-5503051.456267075,123.45679012345683,0.0
893,193.63258862495422,40000010.73456571,6.585876650604877e-05,7.872760094101597,7.872760094101597,0.0,0.0,0,0,0.0,1.3452277722291421,15979699.023117302,123.45679012345683,0.0
894,193.89452505111694,40000010.73439508,6.456054269777222e-05,3.9169474550423344,3.9169474550423344,0.0,0.0,0,0,0.0,-1.4173491211265326,-15167266.19592906,123.45679012345683,0.0
895,194.16513633728027,40000010.7341905,7.803359676865426e-05,5.486400216294825,5.486400216294825,0.0,0.0,0,0,0.0,-4.510301817188028,-4766526.7328253165,123.45679012345683,0.0
896,194.43092250823975,40000010.73402261,6.374980433153471e-05,2.6843555051990697,2.6843555051990697,0.0,0.0,0,0,0.0,-1.0392772716597791,-20686897.88352329,123.45679012345683,0.0
897,194.51459336280823,40000010.73396116,2.3928420869604235e-05,8.289344084305311,8.289344084305311,0.0,0.0,0,0,0.0,-8.796035526302754,-2444257.6812057183,123.45679012345683,0.0
898,194.6515407562256,40000010.733871095,3.426402698402947e-05,7.900286400427659,7.900286400427659,0.0,0.0,0,0,0.0,-4.968695469698829,-4327151.9925179165,123.45679012345683,0.0
899,194.9141206741333,40000010.73370905,6.123811633989585e-05,2.63057320710679,2.63057320710679,0.0,0.0,0,0,0.0,2.2156961717913712,9704040.9283047,123.45679012345683,0.0
900,195.2009596824646,40000010.733369805,0.00012930663435320133,4.26814985008252,4.26814985008252,0.0,0.0,0,0,0.0,-5.175308918968902,-4154949.191323915,123.45679012345683,0.0
901,195.3391604423523,40000010.733253844,4.456945035541554e-05,7.845640872232923,7.845640872232923,0.0,0.0,0,0,0.0,-0.17579914693249277,-122320354.39360486,123.45679012345683,0.0
902,195.36799001693726,40000010.733240895,4.974310263189856e-06,7.865635398569766,7.865635398569766,0.0,0.0,0,0,0.0,-1.0475343328471838,-20528096.582383305,123.45679012345683,0.0
903,195.63078927993774,40000010.733012,8.686198096776509e-05,4.5870841815727434,4.5870841815727434,0.0,0.0,0,0,0.0,-1.0796160877302148,-19919287.814876366,123.45679012345683,0.0
904,195.89503741264343,40000010.73282602,7.095226514161582e-05,5.765405790905237,5.765405790905237,0.0,0.0,0,0,0.0,-6.551320460700859,-3282733.9826534963,123.45679012345683,0.0
905,196.17152762413025,40000010.73262047,7.809483493359922e-05,2.728994402094393,2.728994402094393,0.0,0.0,0,0,0.0,0.0013270111978260814,16207406592.675648,123.45679012345683,0.0
906,196.44896340370178,40000010.73242896,7.306058025978869e-05,4.23609616074976,4.23609616074976,0.0,0.0,0,0,0.0,0.6220908268223927,34574564.23959577,123.45679012345683,0.0
907,196.4809489250183,40000010.73241351,6.2995793487146195e-06,7.920634065316121,7.920634065316121,0.0,0.0,0,0,0.0,-4.624895651402988,-4650614.072910162,123.45679012345683,0.0
908,196.74949169158936,40000010.732248515,6.286437523508877e-05,7.893931609321622,7.893931609321622,0.0,0.0,0,0,0.0,3.602265529223472,5971113.715067627,123.45679012345683,0.0
909,197.02160811424255,40000010.73205934,7.173339448538996e-05,4.657574206640903,4.657574206640903,0.0,0.0,0,0,0.0,-1.080515758417006,-19907734.25230608,123.45679012345683,0.0
910,197.2949559688568,40000010.73185074,7.936053905950337e-05,2.6350363133224652,2.6350363133224652,0.0,0.0,0,0,0.0,-2.058131163697472,-10452106.823169623,123.45679012345683,0.0
911,197.56512713432312,40000010.73160979,9.23374437974342e-05,7.8950697975111765,7.8950697975111765,0.0,0.0,0,0,0.0,0.3571196440407308,60240839.01263621,123.45679012345683,0.0
912,197.8496594429016,40000010.731417045,7.29772955966911e-05,2.6521655156704105,2.6521655156704105,0.0,0.0,0,0,0.0,-4.278509989395897,-5028452.100063075,123.45679012345683,0.0
913,198.13016200065613,40000010.731221996,7.462602246640604e-05,6.146617828181949,6.146617828181949,0.0,0.0,0,0,0.0,-5.0982257841212375,-4220171.655931734,123.45679012345683,0.0
914,198.1964888572693,40000010.731182925,1.5208356091051998e-05,8.510471798255614,8.510471798255614,0.0,0.0,0,0,0.0,0.6108752843833459,35220973.809719004,123.45679012345683,0.0
915,198.47754788398743,40000010.73101846,6.235184670583926e-05,5.588285916275915,5.588285916275915,0.0,0.0,0,0,0.0,-5.8418089654720085,-3683203.3128133304,123.45679012345683,0.0
916,198.75181818008423,40000010.73083921,6.813234095926744e-05,2.9530108661167698,2.9530108661167698,0.0,0.0,0,0,0.0,3.3911673480631714,6345182.566269108,123.45679012345683,0.0
917,199.03664827346802,40000010.730625845,8.172588013249353e-05,7.199768580214649,7.199768580214649,0.0,0.0,0,0,0.0,5.715294155001643,3765126.8522161646,123.45679012345683,0.0
918,199.3183889389038,40000010.73041509,8.007171379994405e-05,4.300664838714687,4.300664838714687,0.0,0.0,0,0,0.0,-1.228311337108228,-17519995.860793926,123.45679012345683,0.0
919,199.59698677062988,40000010.73016227,9.630748098005877e-05,3.1326281645262757,3.1326281645262757,0.0,0.0,0,0,0.0,0.6595074458972401,32632602.152058985,123.45679012345683,0.0
920,199.86848402023315,40000010.7299212,9.22218576894072e-05,6.487304766538386,6.487304766538386,0.0,0.0,0,0,0.0,-1.4598490007372882,-14743183.423738955,123.45679012345683,0.0
921,199.97329306602478,40000010.7298346,3.3203127695983386e-05,7.814826225573686,7.814826225573686,0.0,0.0,0,0,0.0,-2.8523228263137317,-7545893.643376539,123.45679012345683,0.0
922,200.2421793937683,40000010.72961873,8.215685598753368e-05,6.4810501431807,6.4810501431807,0.0,0.0,0,0,0.0,-1.734867754750984,-12407030.435698936,123.45679012345683,0.0
923,200.50917077064514,40000010.729426935,7.366911660164226e-05,9.924946296365396,9.924946296365396,0.0,0.0,0,0,0.0,-1.2398803391341842,-17361071.718874406,123.45679012345683,0.0
924,200.78733944892883,40000010.729224585,7.72922039108545e-05,10.550685099197985,10.550685099197985,0.0,0.0,0,0,0.0,-2.0438745842033565,-10532355.77079442,123.45679012345683,0.0
925,201.1250936985016,40000010.72902924,7.379870601715515e-05,5.463022134675451,5.463022134675451,0.0,0.0,0,0,0.0,-5.456223739524881,-3945569.6797418357,123.45679012345683,0.0
926,201.39168000221252,40000010.72882306,7.84667063467728e-05,2.9766483880899246,2.9766483880899246,0.0,0.0,0,0,0.0,-4.951163007136127,-4348290.046238884,123.45679012345683,0.0
927,201.46172213554382,40000010.72878146,1.6326518990434246e-05,7.818886785088483,7.818886785088483,0.0,0.0,0,0,0.0,-2.442809535772805,-8813350.116487972,123.45679012345683,0.0
928,201.6156632900238,40000010.72864627,5.159413394265312e-05,7.905390461428527,7.905390461428527,0.0,0.0,0,0,0.0,-5.45250727009286,-3948661.88760724,123.45679012345683,0.0
929,201.7827489376068,40000010.728543036,3.944860872624145e-05,8.312643115235257,8.312643115235257,0.0,0.0,0,0,0.0,-3.7538516610369608,-5735629.091889919,123.45679012345683,0.0
930,201.96007442474365,40000010.72843823,3.9913699742909295e-05,7.810041847132263,7.810041847132263,0.0,0.0,0,0,0.0,-2.714721240204478,-7931307.327322458,123.45679012345683,0.0
931,202.2210705280304,40000010.72825011,7.252789181212265e-05,12.075627253419116,12.075627253419116,0.0,0.0,0,0,0.0,-2.4263778486795258,-8874289.023152232,123.45679012345683,0.0
932,202.39474272727966,40000010.72813976,4.2227056671453135e-05,12.561603643419025,12.561603643419025,0.0,0.0,0,0,0.0,-1.7426156779351518,-12356716.743726442,123.45679012345683,0.0
933,202.4453251361847,40000010.72811123,1.0127572862550018e-05,8.254054526353416,8.254054526353416,0.0,0.0,0,0,0.0,-7.2843971042243405,-2956067.871870228,123.45679012345683,0.0
934,202.70801973342896,40000010.72787166,9.125501777049965e-05,6.9742584229245965,6.9742584229245965,0.0,0.0,0,0,0.0,2.2288614592766836,9661674.17973196,123.45679012345683,0.0
935,202.96961283683777,40000010.72770005,6.511379148262863e-05,2.626599044318105,2.626599044318105,0.0,0.0,0,0,0.0,-3.4077816951022055,-6319510.497662341,123.45679012345683,0.0
936,203.24380803108215,40000010.72744236,9.848582932329044e-05,4.63759105314179,4.63759105314179,0.0,0.0,0,0,0.0,2.3307043026230465,9240546.856548363,123.45679012345683,0.0
937,203.53433084487915,40000010.72726363,6.815673849701994e-05,3.6848631621707386,3.6848631621707386,0.0,0.0,0,0,0.0,-4.375958184708135,-4921894.322043222,123.45679012345683,0.0
938,203.6859986782074,40000010.72715069,4.3556925122805145e-05,8.110234876736412,8.110234876736412,0.0,0.0,0,0,0.0,5.828730545281052,3695257.4094897937,123.45679012345683,0.0
939,204.03374767303467,40000010.726978116,6.583581420844758e-05,7.805003372878614,7.805003372878614,0.0,0.0,0,0,0.0,-7.968090721627001,-2703238.782485559,123.45679012345683,0.0
940,204.3053262233734,40000010.72679883,6.79922138394466e-05,3.1899364858134294,3.1899364858134294,0.0,0.0,0,0,0.0,-5.2286814705145845,-4119712.226636131,123.45679012345683,0.0
941,204.59695863723755,40000010.72657525,8.5423694074634e-05,4.175560321930471,4.175560321930471,0.0,0.0,0,0,0.0,-1.6841672679653878,-12790860.016427394,123.45679012345683,0.0
942,204.64314913749695,40000010.72655361,8.67223257942283e-06,7.917148258733791,7.917148258733791,0.0,0.0,0,0,0.0,1.0440855937571014,20632477.12122485,123.45679012345683,0.0
943,204.91107821464539,40000010.7263706,7.05764992571924e-05,11.895320874771066,11.895320874771066,0.0,0.0,0,0,0.0,-3.3508127416601803,-6429225.731592879,123.45679012345683,0.0
944,205.0069808959961,40000010.726297066,2.7380254189279138e-05,7.8230958020819665,7.8230958020819665,0.0,0.0,0,0,0.0,-0.47508679217422217,-45346534.07530656,123.45679012345683,0.0
945,205.2785325050354,40000010.72609803,7.554072793006688e-05,3.4616045350246782,3.4616045350246782,0.0,0.0,0,0,0.0,-1.0304967768204958,-20907082.61512842,123.45679012345683,0.0
946,205.54881477355957,40000010.725894496,7.770790407064486e-05,2.691500959001591,2.691500959001591,0.0,0.0,0,0,0.0,1.91743913594328,11236772.583253486,123.45679012345683,0.0
947,205.7230682373047,40000010.72578425,4.263583924190007e-05,8.248675203045815,8.248675203045815,0.0,0.0,0,0,0.0,4.237224717736502,5085043.960402539,123.45679012345683,0.0
948,206.00588035583496,40000010.725602016,6.909981759508312e-05,3.4373105242252944,3.4373105242252944,0.0,0.0,0,0,0.0,6.115137041158404,3523634.799748918,123.45679012345683,0.0
949,206.27901792526245,40000010.725439355,6.250959152223407e-05,7.540360441007137,7.540360441007137,0.0,0.0,0,0,0.0,-1.8254751885250424,-11804295.3591824,123.45679012345683,0.0
950,206.54256653785706,40000010.72516881,0.00010309165889114541,5.399021461052544,5.399021461052544,0.0,0.0,0,0,0.0,-4.82677744286723,-4464674.463757981,123.45679012345683,0.0
951,206.7937650680542,40000010.72494842,8.533550387844027e-05,12.563339082605728,12.563339082605728,0.0,0.0,0,0,0.0,-0.13451094874850839,-160219506.8851252,123.45679012345683,0.0
952,206.92349815368652,40000010.724843696,3.9177731634379404e-05,8.077624696444518,8.077624696444518,0.0,0.0,0,0,0.0,-5.658844851649482,-3808527.338048706,123.45679012345683,0.0
953,206.95528101921082,40000010.724826515,6.6722102016796265e-06,8.580640593993907,8.580640593993907,0.0,0.0,0,0,0.0,-4.812524375059006,-4478306.921881881,123.45679012345683,0.0
954,207.0093879699707,40000010.72479037,1.3748063598066164e-05,8.158759516674623,8.158759516674623,0.0,0.0,0,0,0.0,-6.040384063996763,-3568011.8841989534,123.45679012345683,0.0
955,207.34223866462708,40000010.7245879,7.793993356390736e-05,11.460214135637873,11.460214135637873,0.0,0.0,0,0,0.0,10.7229891306411,2010011.4417812556,123.45679012345683,0.0
956,207.43444299697876,40000010.724529125,2.1892519077789337e-05,8.422771174500426,8.422771174500426,0.0,0.0,0,0,0.0,-6.070868630118711,-3550342.4334255923,123.45679012345683,0.0
957,207.60468912124634,40000010.72439034,5.2972961580692235e-05,7.941550768551609,7.941550768551609,0.0,0.0,0,0,0.0,-4.791311612898937,-4498654.16274113,123.45679012345683,0.0
958,207.87420320510864,40000010.72416768,8.479197793843517e-05,5.523892932571876,5.523892932571876,0.0,0.0,0,0,0.0,-0.44497629206641603,-48442414.92354525,123.45679012345683,0.0
959,208.14554572105408,40000010.72398112,7.130100685466874e-05,5.5972594835030405,5.5972594835030405,0.0,0.0,0,0,0.0,-5.922373456619642,-3639891.4946734435,123.45679012345683,0.0
960,208.4280388355255,40000010.72379743,6.998187379341083e-05,2.9651421266158797,2.9651421266158797,0.0,0.0,0,0,0.0,-0.7308413688450528,-29497303.459102456,123.45679012345683,0.0
961,208.69657468795776,40000010.72358926,7.96090461300835e-05,3.8405140051788336,3.8405140051788336,0.0,0.0,0,0,0.0,-1.4901773240449991,-14467427.909096293,123.45679012345683,0.0
962,208.95849227905273,40000010.72337062,8.403186667153725e-05,8.269840907805104,8.269840907805104,0.0,0.0,0,0,0.0,-3.700197279002762,-5826796.478658091,123.45679012345683,0.0
963,209.2306776046753,40000010.72316229,8.003232094531931e-05,10.539630045268376,10.539630045268376,0.0,0.0,0,0,0.0,0.2343525591077236,92004553.9790297,123.45679012345683,0.0
964,209.25164151191711,40000010.72314486,6.278165326349306e-06,8.089482146475504,8.089482146475504,0.0,0.0,0,0,0.0,-2.303551140161094,-9360149.423523707,123.45679012345683,0.0
965,209.51756691932678,40000010.722943276,7.760268955665083e-05,11.263094877237268,11.263094877237268,0.0,0.0,0,0,0.0,-1.7383218186975646,-12404346.571845485,123.45679012345683,0.0
966,209.79669427871704,40000010.72277818,6.218088520406043e-05,4.711004018385186,4.711004018385186,0.0,0.0,0,0,0.0,-1.7805868051681761,-12110437.630466074,123.45679012345683,0.0
967,210.06991577148438,40000010.72256045,8.341368709346064e-05,6.5414529964688235,6.5414529964688235,0.0,0.0,0,0,0.0,-5.889608224944798,-3661523.621696047,123.45679012345683,0.0
968,210.33360290527344,40000010.72234035,8.421069010546214e-05,6.949843320285408,6.949843320285408,0.0,0.0,0,0,0.0,1.2997160635213345,16593015.219861196,123.45679012345683,0.0
969,210.6153280735016,40000010.7221479,7.332681403816905e-05,4.541903795816361,4.541903795816361,0.0,0.0,0,0,0.0,-0.7359189940632322,-29306618.01894767,123.45679012345683,0.0
970,210.96359038352966,40000010.72193978,7.97202083142799e-05,6.164384201009346,6.164384201009346,0.0,0.0,0,0,0.0,0.04899934125346545,440179412.3992239,123.45679012345683,0.0
971,211.23965406417847,40000010.721738994,7.655331144949163e-05,3.5290611781792234,3.5290611781792234,0.0,0.0,0,0,0.0,-5.092791111111,-4235329.120007051,123.45679012345683,0.0
972,211.26571202278137,40000010.721728235,4.566032866161501e-06,7.9662386360955475,7.9662386360955475,0.0,0.0,0,0,0.0,-7.927648564749425,-2720820.684273317,123.45679012345683,0.0
973,211.52955889701843,40000010.72152324,7.836475763394852e-05,7.61375786370044,7.61375786370044,0.0,0.0,0,0,0.0,-7.758845432840669,-2780166.501073159,123.45679012345683,0.0
974,211.79332304000854,40000010.721346974,6.720264278502354e-05,6.067811947130967,6.067811947130967,0.0,0.0,0,0,0.0,-1.8776737993259425,-11488623.340259317,123.45679012345683,0.0
975,212.05716347694397,40000010.72114943,7.578864916932759e-05,7.9460143400034,7.9460143400034,0.0,0.0,0,0,0.0,2.464435961750101,8753739.160536572,123.45679012345683,0.0
976,212.32831597328186,40000010.72094485,7.852918030394527e-05,9.76437537066989,9.76437537066989,0.0,0.0,0,0,0.0,-1.8758842887775402,-11500822.683470463,123.45679012345683,0.0
977,212.61347556114197,40000010.72074635,7.545095814718654e-05,6.4035408675413175,6.4035408675413175,0.0,0.0,0,0,0.0,4.494033086903068,4800881.994583345,123.45679012345683,0.0
978,212.88005328178406,40000010.72051626,8.795120416504713e-05,5.6220111267389,5.6220111267389,0.0,0.0,0,0,0.0,-4.957953211814371,-4351928.663559726,123.45679012345683,0.0
979,212.9922707080841,40000010.720446944,2.7453956970249578e-05,11.81111747008877,11.81111747008877,0.0,0.0,0,0,0.0,-7.747048134710428,-2785199.4301999565,123.45679012345683,0.0
980,213.2611870765686,40000010.7202629,6.948083268491217e-05,5.850439164486174,5.850439164486174,0.0,0.0,0,0,0.0,0.37765132542453905,57137661.54411032,123.45679012345683,0.0
981,213.5329442024231,40000010.72009043,6.617028875584761e-05,7.337211359867884,7.337211359867884,0.0,0.0,0,0,0.0,-4.2408232130008,-5088424.416414112,123.45679012345683,0.0
982,213.8039391040802,40000010.719909616,6.907266233421684e-05,6.486597917234215,6.486597917234215,0.0,0.0,0,0,0.0,0.8043908462074649,26827925.715830207,123.45679012345683,0.0
983,214.0723533630371,40000010.71974458,6.337568966403994e-05,8.210293698034677,8.210293698034677,0.0,0.0,0,0,0.0,1.3958213368119377,15461215.159180192,123.45679012345683,0.0
984,214.09840154647827,40000010.719728336,6.903838401235345e-06,12.091349105000289,12.091349105000289,0.0,0.0,0,0,0.0,-2.0409791579381595,-10573943.83661445,123.45679012345683,0.0
985,214.36577010154724,40000010.719543435,6.966974932771713e-05,4.704024399230423,4.704024399230423,0.0,0.0,0,0,0.0,-6.217446569599358,-3471239.1742931544,123.45679012345683,0.0
986,214.64505672454834,40000010.71936338,6.894225096623872e-05,5.416802824566621,5.416802824566621,0.0,0.0,0,0,0.0,-2.9420712295030986,-7336080.769651364,123.45679012345683,0.0
987,214.86664628982544,40000010.719202146,6.207520251128495e-05,8.363269940026749,8.363269940026749,0.0,0.0,0,0,0.0,-1.231378447617845,-17528498.018110875,123.45679012345683,0.0
988,215.1333339214325,40000010.719019145,6.95257730162613e-05,3.621594230699786,3.621594230699786,0.0,0.0,0,0,0.0,7.112995002810485,3034621.188783297,123.45679012345683,0.0
989,215.39685988426208,40000010.71881806,7.721340752577522e-05,6.198501301233933,6.198501301233933,0.0,0.0,0,0,0.0,-1.0569432771387448,-20423431.69102464,123.45679012345683,0.0
990,215.65924501419067,40000010.71863856,6.842508406394439e-05,2.6768197589288394,2.6768197589288394,0.0,0.0,0,0,0.0,2.544597887987438,8483631.481096357,123.45679012345683,0.0
991,215.68672013282776,40000010.7186168,8.826708839199088e-06,8.043683195670114,8.043683195670114,0.0,0.0,0,0,0.0,-7.349796221041988,-2937165.4236278827,123.45679012345683,0.0
992,215.95056891441345,40000010.71843117,7.145586598358452e-05,10.33042463325553,10.33042463325553,0.0,0.0,0,0,0.0,-1.0509045193516668,-20542905.108249962,123.45679012345683,0.0
993,216.21771264076233,40000010.71822597,7.881410807160926e-05,11.6486481269075,11.6486481269075,0.0,0.0,0,0,0.0,-0.2335013598752103,-92461233.71268949,123.45679012345683,0.0
994,216.41769218444824,40000010.718079865,5.535027450445673e-05,8.422893963764732,8.422893963764732,0.0,0.0,0,0,0.0,-0.20898175860233856,-103313547.2249986,123.45679012345683,0.0
995,216.61718106269836,40000010.71792988,5.7357697478816795e-05,7.932821268389976,7.932821268389976,0.0,0.0,0,0,0.0,0.7336259047515136,29431222.559009172,123.45679012345683,0.0
996,216.88289999961853,40000010.71772204,7.946793457982364e-05,7.057312871487102,7.057312871487102,0.0,0.0,0,0,0.0,3.8962804249639507,5541875.207326178,123.45679012345683,0.0
997,217.01029205322266,40000010.71760709,4.413728222134139e-05,7.986066631916788,7.986066631916788,0.0,0.0,0,0,0.0,-5.0615161317325015,-4266185.304918391,123.45679012345683,0.0
998,217.05179572105408,40000010.71758157,9.869305782081606e-06,8.642533653151219,8.642533653151219,0.0,0.0,0,0,0.0,-4.184531080911304,-5160317.805439297,123.45679012345683,0.0
999,217.16053342819214,40000010.717521004,2.314336470546651e-05,8.255035919095228,8.255035919095228,0.0,0.0,0,0,0.0,-0.1338235777281279,-161360571.56292674,123.45679012345683,0.0
1000,217.3641345500946,40000010.71740204,4.5495412163785914e-05,7.7720317009754,7.7720317009754,0.0,0.0,0,0,0.0,5.834436439647543,3701221.6363959336,123.45679012345683,0.0
