iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
1303,69.50261425971985,40000009.53533045,0.0006937901755397725,1.3637864371757167,1.3637864371751562,1.2363094203649859e-06,0.0,0,0,0.0,0.7094514744162758,56381588.92554488,152.89440019649598,0.0002916148142358629,0.0002916148142358629,unknown,14.0,1.933748207953926e-25,-1.343126652672697e-06,-1.343126652672697e-06,2.503115316001316e-16,2.9493591730102403e-12,0.010737988584929673,0.06461081889226679,4.2865166265169236e-08,1.0,26.0
1304,69.56752943992615,40000009.53533041,0.00016454302876272374,0.06792429858830484,0.06792429858830484,2.1059116815308318e-14,0.0,0,0,0.0,0.15751730351178522,253940360.9716427,152.89440019649598,2.327764403410671e-14,2.327764403410671e-14,optimal,7.0,4.8939996198688015e-14,-1.0042393064879558e-07,-1.0042397958879178e-07,4.00383919565386e-16,1.8107633160672654e-13,0.0001645430218499231,1.0,2.008478612854799e-07,1.0,0.0
1305,69.60882472991943,40000009.53533035,0.0007222068155545765,0.9238981580359975,0.9238981580359975,3.290838337895178e-14,0.0,0,0,0.0,0.5014252895311831,79772605.55547164,152.89440019649598,4.1724168765490136e-14,4.1724168765490136e-14,optimal,7.0,7.680553261522898e-14,-9.660184568932657e-08,-9.660192249485919e-08,2.3866323948570403e-16,7.083403669566341e-13,0.0007222068850276989,1.0,1.9320369081273928e-07,1.0,0.0
1306,69.65038728713989,40000009.53533029,0.00010572095481872034,0.027455619364889872,0.027455619364889872,2.0758830707785903e-14,0.0,0,0,0.0,0.6389409820512182,62603594.823299944,152.89440019649598,2.1737308956316022e-14,2.1737308956316022e-14,optimal,7.0,4.824124562475144e-14,-3.6806116489778415e-08,-3.680616473102404e-08,2.7272543051726066e-16,1.3575013408610634e-13,0.00010572096131072312,1.0,7.361223297462972e-08,1.0,0.0
1307,69.69214510917664,40000009.53533028,0.00014679485360146754,0.029106673333274942,0.029106673333274942,2.142315780585463e-14,0.0,0,0,0.0,0.7476285783418103,53502505.86040705,152.89440019649598,2.4686665580506544e-14,2.4686665580506544e-14,optimal,7.0,4.978666344390105e-14,-6.5066471769818e-09,-6.506696963645244e-09,3.4008804159124775e-16,1.3609863787203727e-13,0.00014679485080922315,1.0,1.3013294360219187e-08,1.0,0.0
1308,69.73361325263977,40000009.53533029,2.4140230665233885e-05,0.0015448484423474455,0.0015448484423474455,2.047135031184811e-14,0.0,0,0,0.0,-0.1574166897841444,-254102680.11723292,152.89440019649598,2.0580973537459058e-14,2.0580973537459058e-14,optimal,7.0,4.7572975022787314e-14,-9.999529353880656e-10,-1.0000005083630884e-09,2.077517271573278e-16,4.374468713769378e-14,2.414021273700524e-05,1.0,1.999905871267204e-09,1.0,0.0
1309,69.77499532699585,40000009.535330296,1.2029114084113881e-05,9.691033994199035e-05,9.691033994199035e-05,2.0351055801161e-14,0.0,0,0,0.0,-0.10127906958994423,-394948354.02337307,152.89440019649598,2.00572402630962e-14,2.00572402630962e-14,optimal,7.0,4.729336276700413e-14,-1.6315877590406646e-10,-1.6320606926683347e-10,1.4928935678910515e-16,1.1028520488636007e-14,1.2029169063760292e-05,1.0,3.2631755190761726e-10,1.0,0.0
1310,69.81633162498474,40000009.535330296,0.00010973815668801684,0.013036821479471175,0.013036821479471175,2.505606798206438e-14,0.0,0,0,0.0,0.18542835579275102,215716755.49762654,152.89440019649598,2.6234999475861817e-14,2.6234999475861817e-14,optimal,7.0,5.823355080878392e-14,-1.2126649794687638e-09,-1.2127232130195725e-09,2.622731104369388e-16,2.2932828190162037e-13,0.00015053245652962477,0.7290000000000001,2.4253299238870793e-09,1.0,3.0
1311,69.8587064743042,40000009.53533026,0.0004985792303456179,0.5180426913225281,0.5180426913223012,4.849170446703161e-07,0.0,0,0,0.0,0.8837170394476724,45263359.74124568,152.89440019649598,0.00011418232312649506,0.00011418232312649506,unknown,15.0,2.4031855475579287e-27,-5.153202063643675e-07,-5.153202063643674e-07,2.4659172976778914e-16,4.685082656080289e-11,0.010585257526018781,0.04710128697246249,1.2872431766086725e-08,1.0,29.0
1312,70.15219902992249,40000009.535330325,4.470348358154297e-08,0.5180779197524472,0.5180779197524472,2.0848427482353967e-14,0.0,0,0,0.0,0.5071269645227348,78875715.58225209,152.89440019649598,2.2291590617308854e-14,2.2291590617308854e-14,optimal,7.0,4.844985447239139e-14,-5.304288192662831e-08,-5.3042930376482784e-08,2.8489406690713074e-16,3.21093722332293e-13,0.00016142271371883036,2.5e-323,1.060857638536043e-07,0.0,10000.0
1313,70.19359278678894,40000009.53533025,0.0003132387908472143,0.2397811532506185,0.2397811532506185,2.7334674194090046e-14,0.0,0,0,0.0,0.337224207530876,118615453.96590935,152.89440019649598,2.958332374642945e-14,2.958332374642945e-14,optimal,7.0,6.35502767838242e-14,-5.971539421229742e-08,-5.97154577625742e-08,2.0091299510948773e-16,4.902156621842769e-13,0.00031323880114256963,1.0,1.1943078833631674e-07,1.0,0.0
1314,70.23489260673523,40000009.535330206,0.0002791996237700965,0.15352004356252233,0.15352004356252233,2.6727364765932813e-14,0.0,0,0,0.0,0.2750841280078623,145410070.31505322,152.89440019649598,2.856942196251764e-14,2.856942196251764e-14,optimal,7.0,6.212466180653625e-14,-2.6405927517874936e-08,-2.6405989642536742e-08,3.134808855911819e-16,1.6799911138053926e-13,0.0002791996219248242,1.0,5.2811855004512224e-08,1.0,0.0
1315,70.27653694152832,40000009.53533021,0.00023610590034931327,0.08590742209761806,0.08590742209761806,3.496421872271825e-14,0.0,0,0,0.0,1.0891521890369988,36725813.96176423,152.89440019649598,4.011446020156453e-14,4.011446020156453e-14,optimal,7.0,8.129594314528394e-14,-1.128828131204554e-08,-1.1288362607988685e-08,2.0363091531813718e-16,1.853539600793194e-13,0.0003598626668966886,0.6561000000000001,2.25765626364309e-08,1.0,4.0
1316,70.31774973869324,40000009.53533021,0.00019951365348799255,0.09947861237633596,0.09947861237633596,2.1764045622736032e-14,0.0,0,0,0.0,-0.36143109348388186,-110671168.88392329,152.89440019649598,2.602578051076501e-14,2.602578051076501e-14,optimal,7.0,5.0579307919703605e-14,-1.7188044916544e-08,-1.718809549585192e-08,1.814166183195221e-16,1.9569252810004538e-13,0.00019951365284190433,1.0,3.4376089836406186e-08,1.0,0.0
1317,70.3590817451477,40000009.535330206,0.00012169640413548678,0.01104542402340787,0.01104542402340787,2.1147708846198736e-14,0.0,0,0,0.0,-0.4113976391102385,-97229538.2099914,152.89440019649598,2.3398786448164866e-14,2.3398786448164866e-14,optimal,7.0,4.914534584168635e-14,-1.0653421953842127e-08,-1.0653471099187969e-08,2.3201211363068224e-16,1.5681124804760026e-13,0.00012169640662662,1.0,2.1306843911494646e-08,1.0,0.0
1318,70.4002935886383,40000009.535330206,5.696477910325345e-05,0.008758665585979755,0.008758665585979755,2.059005940265339e-14,0.0,0,0,0.0,-0.03366535315247099,-1188165243.9746897,152.89440019649598,2.1071388903489218e-14,2.1071388903489218e-14,optimal,7.0,4.7848912025977745e-14,-3.985491742247759e-09,-3.985539591159785e-09,3.064346108503561e-16,7.828775888700092e-14,5.6964796827322954e-05,1.0,7.970983484922698e-09,1.0,0.0
1319,70.44150424003601,40000009.5353302,5.827840142352549e-06,3.083684148462274e-05,3.083684148462274e-05,2.036214152919192e-14,0.0,0,0,0.0,-0.3007208950477176,-133013711.75729471,152.89440019649598,2.0126200078806073e-14,2.0126200078806073e-14,optimal,7.0,4.7319139231641486e-14,-5.760727782598303e-11,-5.765459696521467e-11,1.6781747679508915e-16,3.3845394548005212e-15,5.827966970531954e-06,1.0,1.1521455564383175e-10,1.0,0.0
1320,70.50630140304565,40000009.535330184,8.908626537341023e-06,0.00015534286818242378,0.00015534286818242378,2.040445844682459e-14,0.0,0,0,0.0,-0.0670942349439097,-596176433.0552061,152.89440019649598,2.0302376227858393e-14,2.0302376227858393e-14,optimal,7.0,4.741749621272566e-14,-5.156962674461785e-11,-5.161704424083057e-11,3.81243288060709e-16,1.0605361182981305e-14,8.908632834701175e-06,1.0,1.0313925337819015e-10,1.0,0.0
1321,70.54906034469604,40000009.535330184,0.0003219782628519581,0.17698731656442962,0.17698731656442174,5.2816453488228954e-08,0.0,0,0,0.0,1.1191613664086921,35741049.721373074,152.89440019649598,1.2290657729942392e-05,1.2290657729942392e-05,unknown,15.0,4.332106677210426e-28,-6.104161435771209e-08,-6.104161435771209e-08,1.4843007001868815e-16,1.0168913937294713e-11,0.011576605532707458,0.02781283894436938,1.3428477236764694e-08,1.0,34.0
1322,70.59091305732727,40000009.53533017,0.0003759251416445366,0.1834444544483697,0.1834444544483697,2.955409648536866e-14,0.0,0,0,0.0,0.7360645825065706,54343061.16314198,152.89440019649598,3.319173428633898e-14,3.319173428633898e-14,optimal,7.0,6.874131569162451e-14,-4.3941808171481756e-08,-4.394187691279745e-08,1.0866304573815558e-16,5.358303048957004e-13,0.0004176946090598105,0.9,8.788361661208109e-08,1.0,1.0
1323,70.63355851173401,40000009.53533018,0.00033387715496368745,0.23593478151041664,0.23593478151025785,2.7372674739307004e-07,0.0,0,0,0.0,0.3366180200729202,118829056.38553411,152.89440019649598,6.387212134247074e-05,6.387212134247074e-05,unknown,14.0,1.5654942870956435e-25,-3.230460254379233e-07,-3.2304602543792324e-07,2.42168304221188e-16,5.66966419257924e-12,0.012004425585201432,0.02781283894436938,8.29776309719053e-08,1.0,34.0
1324,70.67543911933899,40000009.53533017,0.0003235467077406138,0.24177344977675738,0.24177344977675738,2.9565371082890974e-14,0.0,0,0,0.0,-0.4788818000716705,-83527923.54775512,152.89440019649598,3.3302931343438405e-14,3.3302931343438405e-14,optimal,7.0,6.877029531895009e-14,-3.71928874866475e-08,-3.719295625694282e-08,3.3084000516165847e-16,9.842188394172618e-13,0.0004931362716906685,0.6561000000000001,7.438577457197655e-08,1.0,4.0
1325,70.71715116500854,40000009.535330124,0.000502477164048368,0.4009121470563791,0.4009121470563791,3.2064983026555053e-22,0.0,0,0,0.0,0.17038347733737505,234764559.5671212,152.89440019649598,5.133815596087048e-22,5.133815596087048e-22,optimal,11.0,7.551863221785918e-22,-1.245554977882513e-07,-1.2455549778825206e-07,2.190239281870257e-16,6.089227600142412e-13,0.0009454994694351371,0.5314410000000002,2.49110995874223e-07,1.0,6.0
1326,70.75912690162659,40000009.53533011,0.0004705968467507626,0.29097242509866034,0.29097242509866034,2.5587378404767364e-14,0.0,0,0,0.0,-0.009846816707105466,-4062226772.148594,152.89440019649598,4.9584500442502506e-14,4.9584500442502506e-14,optimal,7.0,5.953074062059043e-14,-6.487775180175605e-08,-6.487781133249667e-08,2.7484061031754297e-16,2.8542459179204257e-13,0.0006455375309188762,0.7290000000000001,1.2975550368489531e-07,1.0,3.0
1327,70.80154585838318,40000009.53533012,0.00042386228229293133,0.6522084402060568,0.6522084402055829,7.862727107446151e-07,0.0,0,0,0.0,0.4864209776091744,82233298.32433677,152.89440019649598,0.00018445882085155535,0.00018445882085155535,unknown,14.0,2.2470037999753475e-25,-8.373659519854273e-07,-8.373659519854273e-07,2.9267426583852034e-16,1.0834517878342289e-11,0.009998837347950552,0.042391158275216244,3.2578632362200055e-08,1.0,30.0
1328,70.86661410331726,40000009.535330065,0.00024306401012089986,0.22893158133049432,0.22893158133049432,2.6120756342518832e-14,0.0,0,0,0.0,0.6879513415111783,58143650.49556981,152.89440019649598,2.7523260249947986e-14,2.7523260249947986e-14,optimal,7.0,6.070705971880873e-14,-4.737479547393987e-08,-4.737485618099959e-08,2.266524704897722e-16,3.6338636459136836e-13,0.0003000790282590843,0.81,9.474959098569969e-08,1.0,2.0
1329,70.90922117233276,40000009.535330065,0.0003923211674962043,0.5108923585247017,0.5108923585111822,3.7167221714357167e-06,0.0,0,0,0.0,0.23699846263648117,168777475.96732157,152.89440019649598,0.00026319342539916733,0.00026319342539916733,unknown,15.0,2.6479714217606144e-26,-3.834051531550128e-06,-3.834051531550128e-06,1.3149870258113605e-16,4.378562595932017e-11,0.03640942706660923,0.01077526366430583,1.5369693677237727e-07,1.0,43.0
1330,70.95062685012817,40000009.535330005,0.0002773733686374662,0.02213743457293391,0.02213743457293391,2.1383143037268135e-14,0.0,0,0,0.0,-0.35248501870065463,-113480008.44931431,152.89440019649598,2.4401116646718946e-14,2.4401116646718946e-14,optimal,7.0,4.969347668500915e-14,-1.055905863599935e-07,-1.0559063605347018e-07,2.8841784661507255e-16,3.132527885364183e-13,0.0002773733757495585,1.0,2.1118117262347796e-07,1.0,0.0
1331,70.99290084838867,40000009.53533,0.00038796713720133853,0.3861838615776491,0.38618386157725326,5.529633095271486e-07,0.0,0,0,0.0,-0.36714348088475757,-108949232.14817423,152.89440019649598,0.00012754808787506772,0.00012754808787506772,unknown,14.0,2.4841582783003007e-25,-5.902648574669937e-07,-5.902648574669937e-07,1.7661954030373078e-16,2.094326295886822e-11,0.012554289561166318,0.030903154382632643,3.934070205357283e-08,1.0,33.0
1332,71.03521394729614,40000009.535330005,0.00018696927924638534,0.39539786611097266,0.3953978661106554,5.008939033119818e-07,0.0,0,0,0.0,-0.469466494760659,-85203102.67362872,152.89440019649598,0.00011746673639946124,0.00011746673639946124,unknown,14.0,2.293309911413757e-25,-6.537448827570451e-07,-6.53744882757045e-07,1.584561884972127e-16,1.6541235917776323e-11,0.011384458405680708,0.016423203268260675,2.8897504563169696e-07,1.0,39.0
1333,71.07650518417358,40000009.53532986,0.00037530306769878,0.11476164179072415,0.11476164179072415,2.169637178003725e-14,0.0,0,0,0.0,0.5028529230936191,79546127.63062437,152.89440019649598,2.165499357819481e-14,2.165499357819481e-14,optimal,7.0,5.0419805293116275e-14,-2.3022570116380795e-07,-2.3022575158361325e-07,1.2580952893448223e-16,6.33529035304705e-13,0.0003753030809800582,1.0,4.6045140216696033e-07,1.0,0.0
1334,71.11907696723938,40000009.535329826,0.0007458378502399034,1.0327160604671999,1.0327160604367176,7.934671667565856e-06,0.0,0,0,0.0,-0.21241211225730666,-188313184.15886727,152.89440019649598,0.0005628846219914792,0.0005628846219914792,unknown,14.0,3.236493547452079e-24,-8.193549233437441e-06,-8.193549233437441e-06,2.6973883086763713e-16,4.805951443237839e-11,0.03678507239086214,0.020275559590445278,1.8939138643812626e-07,1.0,37.0
1335,71.16035771369934,40000009.53532963,0.0005413406541497817,0.6019672191670538,0.6019672191670538,3.4834734100339606e-14,0.0,0,0,0.0,-1.2545318838950847,-31884403.4888808,152.89440019649598,4.037925896017493e-14,4.037925896017493e-14,optimal,7.0,8.100204492862071e-14,-5.571271950936898e-07,-5.571272760957347e-07,1.687571945206835e-16,8.942065015203743e-13,0.000825088691458073,0.6561000000000001,1.1142543892672945e-06,1.0,4.0
1336,71.22501254081726,40000009.535329446,0.0004184215278539423,0.06898526898670106,0.06898526898670106,2.3025728825248405e-14,0.0,0,0,0.0,-0.487427470334509,-82063495.61786777,152.89440019649598,3.1389179218097254e-14,3.1389179218097254e-14,optimal,7.0,5.351580225753425e-14,-1.3591978584498075e-07,-1.35919839360783e-07,2.2927853539533544e-16,3.4772639427998625e-13,0.00041842154055361645,1.0,2.7183957167950604e-07,1.0,0.0
1337,71.26631307601929,40000009.535329394,0.0002496382848636002,0.08844314239961726,0.08844314239961726,2.207015375954698e-14,0.0,0,0,0.0,0.20010926693646094,199890803.5482523,152.89440019649598,2.7331628166550735e-14,2.7331628166550735e-14,optimal,7.0,5.1290624939889344e-14,-4.389280791541197e-08,-4.3892859206036906e-08,1.9142001526390366e-16,8.042520051308018e-14,0.0002496382854812632,1.0,8.778561587037906e-08,1.0,0.0
1338,71.30792498588562,40000009.5353294,3.171702971655284e-05,0.0027760814917691425,0.0027760814917691425,2.0540849378535873e-14,0.0,0,0,0.0,0.4968705569285708,80503868.73519519,152.89440019649598,2.0865159949466474e-14,2.0865159949466474e-14,optimal,7.0,4.773452756571952e-14,-1.53175469483506e-09,-1.5318024293626256e-09,2.2066615596724688e-16,2.5285136624147405e-14,3.171702276509756e-05,1.0,3.063509389232149e-09,1.0,0.0
1339,71.34940361976624,40000009.53532941,0.0002762198986469885,0.07187900444111517,0.07187900444111517,2.590143852694817e-14,0.0,0,0,0.0,0.6574459047478834,60841510.31770686,152.89440019649598,4.88656253064012e-14,4.88656253064012e-14,optimal,7.0,6.023388921772437e-14,-9.230000958533576e-09,-9.230061192422794e-09,2.0843083782567056e-16,5.168904747053803e-13,0.00046778083225782504,0.5904900000000002,1.8460001827372374e-08,1.0,5.0
1340,71.39079689979553,40000009.535329364,0.0005227389216853105,0.3246408449162906,0.3246408449162906,2.9758925509998527e-14,0.0,0,0,0.0,0.8040351366619217,49749071.73805241,152.89440019649598,3.686550842225265e-14,3.686550842225265e-14,optimal,7.0,6.938337997736602e-14,-4.300334944837375e-08,-4.300341883175372e-08,1.7511278000313702e-16,5.072617948877629e-13,0.0005808210480727444,0.9,8.6006698350628e-08,1.0,1.0
1341,71.43250942230225,40000009.53532937,2.753278565717425e-05,0.25966233894426155,0.25966233894426155,2.1162390658620895e-14,0.0,0,0,0.0,0.6502771606010447,61512235.003073506,152.89440019649598,2.3404350487228903e-14,2.3404350487228903e-14,optimal,7.0,4.9179409005503956e-14,-1.4593439365868844e-08,-1.4593488545277849e-08,2.2170115847882122e-16,2.1312056891269804e-13,0.00013372440541503512,0.2058911320946491,2.918687870461344e-08,1.0,15.0
1342,71.47382664680481,40000009.535329364,0.00010291755027220538,0.029533393791720097,0.029533393791720097,2.101092965213777e-14,0.0,0,0,0.0,0.8375193955933505,47760089.76029453,152.89440019649598,2.2784150628526532e-14,2.2784150628526532e-14,optimal,7.0,4.882731151699432e-14,-9.119503847675994e-09,-9.119552674987512e-09,2.2519327290056904e-16,1.1637004056788042e-13,0.00010291753746362384,1.0,1.823900768158217e-08,1.0,0.0
1343,71.51602435112,40000009.53532937,0.00041832079341913076,0.2535011914324365,0.2535011914304101,1.0135974347876974e-06,0.0,0,0,0.0,-0.23880498565008218,-167500703.23115727,152.89440019649598,0.00023443287105042037,0.00023443287105042037,unknown,14.0,2.2436757205154924e-25,-1.0603587493048376e-06,-1.0603587493048374e-06,2.413570233457499e-16,8.05194274207651e-12,0.01096457165440875,0.03815204244769462,1.3119174602163925e-08,1.0,31.0
1344,71.58103895187378,40000009.53532932,0.00029112485956836817,0.13480119570288657,0.13480119570288657,2.6398697948230215e-14,0.0,0,0,0.0,0.5804460341975212,68912525.8737087,152.89440019649598,2.7949071052305205e-14,2.7949071052305205e-14,optimal,7.0,6.135458626312412e-14,-3.98139672077439e-08,-3.981402856233016e-08,3.290710228024336e-16,2.895336604945877e-13,0.0003234720684057423,0.9,7.962793451776688e-08,1.0,1.0
1345,71.85137152671814,40000009.53532935,3.942476676500724e-08,0.13478981366056716,0.13478981365795703,8.388332621764925e-07,0.0,0,0,0.0,0.7146082306817125,55974729.430622794,152.89440019649598,5.902380450596244e-05,5.902380450596244e-05,unknown,16.0,4.0102915135053875e-27,-9.286351586850462e-07,-9.286351586850462e-07,9.917150341352847e-17,9.199969401338589e-11,0.037031637425854955,2.5e-323,1.7960708176528204e-07,0.0,10000.0
1346,71.8940200805664,40000009.53532935,0.0004968373796177581,0.373161193789013,0.37316119377587886,3.1308662549958945e-06,0.0,0,0,0.0,0.7147896969497746,55960518.63085879,152.89440019649598,0.00022360566188183006,0.00022360566188183006,unknown,14.0,8.612930282696435e-25,-3.24945029328691e-06,-3.24945029328691e-06,1.4203494629049724e-16,2.4769960822606373e-11,0.03361351292041877,0.014780882941434608,1.4323302208491444e-07,1.0,40.0
1347,71.93536901473999,40000009.535329305,0.00029031038653405254,0.055990544991113805,0.055990544991113805,2.1685079889535946e-14,0.0,0,0,0.0,0.23764381336371526,168319141.29851836,152.89440019649598,2.5526203462128897e-14,2.5526203462128897e-14,optimal,7.0,5.0394769071298145e-14,-8.824536150900151e-08,-8.824541190377058e-08,3.0628137520002103e-16,8.551874873276895e-14,0.00029031039760950175,1.0,1.7649072296643012e-07,1.0,0.0
1348,71.976553440094,40000009.535329245,0.00021257859228990305,0.12649663007508452,0.12649663007508452,2.182175148541201e-14,0.0,0,0,0.0,0.25426559180645136,157315824.1555683,152.89440019649598,2.6247988301955407e-14,2.6247988301955407e-14,optimal,7.0,5.071287196099834e-14,-2.884233979437084e-08,-2.88423905072428e-08,1.8160630251090118e-16,2.7263836027524135e-13,0.00021257860429338266,1.0,5.7684679660074323e-08,1.0,0.0
1349,72.01890516281128,40000009.53532923,0.0008341385305651804,0.7485096967705923,0.7485096967690398,1.5245340507880625e-06,0.0,0,0,0.0,0.22013249032053378,181708755.71768767,152.89440019649598,0.00037114349749434595,0.00037114349749434595,unknown,13.0,1.204136987280985e-23,-1.6813728064950746e-06,-1.6813728064950742e-06,2.2111211100993468e-16,1.1670957894281257e-11,0.010457262432462594,0.07976644307687257,4.9412255049409554e-08,1.0,24.0
1350,72.06041121482849,40000009.53532915,0.000759820115111707,0.6633270356319575,0.6633270356319575,3.091934517740839e-14,0.0,0,0,0.0,0.697826119418877,57320873.60995461,152.89440019649598,4.428448403054439e-14,4.428448403054439e-14,optimal,7.0,7.252616615919378e-14,-1.2791866408367361e-07,-1.2791873660983978e-07,1.438915217304779e-16,6.039728918446933e-13,0.0008442446538110709,0.9,2.558373280106446e-07,1.0,1.0
1351,72.10313630104065,40000009.53532915,0.00035366703001159705,0.900608750486124,0.900608750484567,1.674660380959419e-06,0.0,0,0,0.0,-0.675030041942884,-59256624.92142683,152.89440019649598,0.00011919840690342126,0.00011919840690342126,unknown,15.0,1.2772526054873948e-25,-1.7698628844429055e-06,-1.7698628844429055e-06,2.7274192231537235e-16,2.0040232079350594e-11,0.032822123578655556,0.01077526366430583,1.5392422532436753e-07,1.0,43.0
1352,72.1685082912445,40000009.53532911,0.00016735823063429518,0.01569875065754448,0.01569875065754448,2.0918735801112677e-14,0.0,0,0,0.0,-0.04924393462665671,-812282830.8388377,152.89440019649598,2.2350956512693162e-14,2.2350956512693162e-14,optimal,7.0,4.861294381359334e-14,-5.8957435041522064e-08,-5.895748365446588e-08,1.405652420282661e-16,1.8192326166903484e-13,0.00016735822372703697,1.0,1.1791487011146134e-07,1.0,0.0
1353,72.21103811264038,40000009.53532911,0.0005579456266691121,0.5679830494014375,0.5679830493993122,1.5537871852441361e-06,0.0,0,0,0.0,-0.08103411851291814,-493619259.69715255,152.89440019649598,0.00035897663167833946,0.00035897663167833946,unknown,13.0,1.3406072991046938e-23,-1.6393269577988471e-06,-1.639326957798847e-06,1.1378469620514738e-16,9.048987376803961e-12,0.011845656320622415,0.04710128697246249,1.7494099547584168e-08,1.0,29.0
1354,72.25277543067932,40000009.53532899,0.000284786263992142,0.18030066858748062,0.18030066858748062,2.0840273442867617e-14,0.0,0,0,0.0,0.9805945519393718,40791580.02249244,152.89440019649598,2.2098508900642924e-14,2.2098508900642924e-14,optimal,7.0,4.843057117511162e-14,-1.5881700711276246e-07,-1.5881705554333365e-07,2.0186719707572916e-16,4.949394681194893e-13,0.0002847862704041728,1.0,3.176340143012619e-07,1.0,0.0
1355,72.2951762676239,40000009.535328954,0.0009001241809191928,1.3649577508563426,1.36495775083774,7.126273441130782e-06,0.0,0,0,0.0,-0.3930419427958365,-101770311.06667529,152.89440019649598,0.0005108306277221904,0.0005108306277221904,unknown,16.0,2.0436939019089997e-28,-7.387164821444187e-06,-7.387164821444187e-06,1.9756279188648797e-16,2.061121918943905e-10,0.03236362586138804,0.02781283894436938,1.1409230519986774e-07,1.0,34.0
1356,72.33636975288391,40000009.53532884,0.00030357342102846065,0.13270261248721565,0.13270261248721565,2.1543484049383345e-14,0.0,0,0,0.0,0.1863455703429012,214654959.18356895,152.89440019649598,2.4814452485181472e-14,2.4814452485181472e-14,optimal,7.0,5.0065567633947687e-14,-1.4266176247485124e-07,-1.4266181254041887e-07,1.7090330807968097e-16,2.7276342138261857e-13,0.0003035734288593723,1.0,2.8532352498757804e-07,1.0,0.0
1357,72.37824368476868,40000009.53532883,0.0009540187024972187,0.3890679275819175,0.38906792757055736,2.973167335852347e-06,0.0,0,0,0.0,-0.5533912967190957,-72281587.9931269,152.89440019649598,0.0007003933754065917,0.0007003933754065917,unknown,12.0,1.715260987603239e-22,-3.2463175187303304e-06,-3.246317518730331e-06,3.287505148230746e-16,1.0818757011958247e-11,0.011960152808162502,0.07976644307687257,3.093539888678605e-08,1.0,24.0
1358,72.420645236969,40000009.53532881,0.0006653516683844419,0.5436758536550954,0.5436758536113099,6.9000126808619825e-06,0.0,0,0,0.0,-0.10418040426386353,-383949372.01036364,152.89440019649598,0.000489384115550382,0.000489384115550382,unknown,15.0,1.693300714524265e-26,-7.3114240227027325e-06,-7.3114240227027325e-06,2.639002034059785e-16,5.552831319059749e-11,0.03646161688493337,0.01824800363140075,5.663396306192789e-07,1.0,38.0
1359,72.46220541000366,40000009.53532872,0.00024679611586474887,0.11156424274660673,0.11156424274660673,2.186915641954656e-14,0.0,0,0,0.0,1.2764812538217256,31336145.167197373,152.89440019649598,2.6611796322073027e-14,2.6611796322073027e-14,optimal,7.0,5.082353895047896e-14,-8.938625920746492e-08,-8.938631003100387e-08,2.121132234906703e-16,4.2794673314083243e-13,0.0002467961165921188,1.0,1.787725183423098e-07,1.0,0.0
1360,72.52870273590088,40000009.53532872,7.18289976626468e-05,0.009593086061237486,0.009593086061237486,2.1601700410718677e-14,0.0,0,0,0.0,0.7356208774971964,54375838.08363977,152.89440019649598,2.1578532654937435e-14,2.1578532654937435e-14,optimal,7.0,5.0199731391924546e-14,-6.441149383110757e-09,-6.4411995828421486e-09,1.0093805551285689e-16,1.2935153859554254e-13,7.980999927319808e-05,0.9,1.2882298759694698e-08,1.0,1.0
1361,72.57009935379028,40000009.53532873,0.00010715733562773023,0.011481394930726179,0.011481394930726179,2.286220793723675e-14,0.0,0,0,0.0,1.322048296290371,30256083.0263363,152.89440019649598,2.3268357801232886e-14,2.3268357801232886e-14,optimal,7.0,5.3130805487029265e-14,-2.0650057310731505e-09,-2.0650588618786374e-09,2.582959795329096e-16,5.6320901811569985e-14,0.00010715733737297539,1.0,4.1300114628490125e-09,1.0,0.0
1362,72.61147880554199,40000009.53532872,3.167840378124773e-05,0.0004325037501982726,0.0004325037501982726,2.0552332388415752e-14,0.0,0,0,0.0,-0.2883663292680988,-138712453.80894142,152.89440019649598,2.0914373443460992e-14,2.0914373443460992e-14,optimal,7.0,4.776123403828185e-14,-6.723433944877549e-10,-6.723911557217931e-10,1.5564427890067016e-16,2.264277715699511e-14,3.167841811229672e-05,1.0,1.3446867889678045e-09,1.0,0.0
1363,72.65276169776917,40000009.535328716,1.4237324580603242e-05,0.00014919548813413963,0.00014919548813413963,2.042516836402338e-14,0.0,0,0,0.0,0.6770663810175701,59078405.51071882,152.89440019649598,2.0387397392662288e-14,2.0387397392662288e-14,optimal,7.0,4.746563953113047e-14,-2.315755448585928e-10,-2.3162301049812394e-10,1.4663194187886125e-16,1.1348541544315843e-14,1.581927431226333e-05,0.9,4.631510898658622e-10,1.0,1.0
1364,72.69401097297668,40000009.5353287,1.355137520913246e-05,0.00016780922550566543,0.00016780922550566543,2.0445573375968276e-14,0.0,0,0,0.0,1.2221216898035645,32729966.387664653,152.89440019649598,2.0472573495749274e-14,2.0472573495749274e-14,optimal,7.0,4.7513066908946577e-14,-1.394488284692005e-10,-1.3949634153610947e-10,2.3524108433302457e-16,2.0677023935297404e-14,1.5057044149619826e-05,0.9,2.7889765695772153e-10,1.0,1.0
