iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
2823,147.46834468841553,40000009.495846935,0.00011974486543666092,0.04087791152016566,0.04087791152016566,2.1240965072624497e-14,0.0,0,0.0,0.0,1.422914710118214,28111313.96138175,284663.3443652137,2.208202255908182e-14,2.208202255908182e-14,optimal,7.0,4.961946330332322e-14,-8.954900987152695e-09,-8.954950606615998e-09,1.6073832647860144e-16,2.531773173605244e-14,0.0001197448516932384,1.0,1.7909801974606405e-08,1.0,0.0
2824,147.7380678653717,40000009.495847,3.332000937312528e-08,0.04087790699826037,0.04087790699826037,4.2697933545352965e-16,0.0,0,0.0,0.0,0.5840793552346003,68483847.28337152,284663.3443652137,8.471610722036739e-16,8.471610722036739e-16,optimal,8.0,9.993278875879239e-16,-1.671245687520769e-08,-1.6712457874535575e-08,1.9821856684562924e-16,7.254796121707906e-13,0.001776858181923236,2.5e-323,3.342491076183083e-08,0.0,10000.0
2825,147.78305172920227,40000009.49584701,0.0003400482702636273,0.09323567207613352,0.09323567207613352,0.0,0.0,0,0.0,0.0,0.525142926920561,76169742.3807509,284663.3443652137,2.5876929016881677e-199,2.5876929016881677e-199,unknown,100.0,1.5637460510115408e-199,-7.48309976039622e-08,-7.48309976039622e-08,1.4269025140476791e-16,1.2278307215874577e-11,0.0038367443360249115,0.08862938119652508,1.4966202786333465e-07,1.0,23.0
2826,147.8244161605835,40000009.495846994,0.00013690383119744284,0.001720439408807537,0.001720439408807537,2.0982169320983968e-14,0.0,0,0.0,0.0,0.5382966451595187,74308470.87316848,284663.3443652137,2.1053036854332146e-14,2.1053036854332146e-14,optimal,7.0,4.901448559364124e-14,-1.858258041142378e-08,-1.8582629425909374e-08,2.2926731077301714e-16,3.606829419654775e-13,0.00013690382527749317,1.0,3.716516083115574e-08,1.0,0.0
2827,147.8695511817932,40000009.49584697,0.00042288661151918433,0.35627408885521034,0.35627408885521034,0.0,0.0,0,0.0,0.0,-0.5901258047992372,-67782158.02583924,284663.3443652137,1.510434154909239e-197,1.510434154909239e-197,unknown,100.0,1.3774046923232914e-199,-9.395131311918255e-07,-9.395131311918255e-07,2.8596044494587106e-16,1.677454992938196e-11,0.01368425439556454,0.030903154382632643,1.879026141656085e-06,1.0,33.0
2828,147.91495847702026,40000009.49584692,0.0006994451309032998,0.6079229362811275,0.6079229362811275,0.0,0.0,0,0.0,0.0,0.8468379018706071,47234542.14100915,284663.3443652137,6.329109749793486e-196,6.329109749793486e-196,unknown,100.0,2.775277122267025e-198,-4.02099491999081e-06,-4.02099491999081e-06,2.844533811324722e-16,1.939308540714677e-11,0.027942538251300365,0.025031555049932444,8.041989951470409e-06,1.0,35.0
2829,147.9565553665161,40000009.495846786,0.0006104424327235177,0.9482837426174161,0.9482837426174161,2.5426936147416955e-22,0.0,0,0.0,0.0,1.35001121310407,29629384.216245033,284663.3443652137,3.189850678541457e-22,3.189850678541457e-22,optimal,11.0,5.94031931920757e-22,-2.5498034217976394e-07,-2.549803421797645e-07,1.804509895893355e-16,9.976556194828078e-13,0.0007536326984255882,0.81,5.099606836343597e-07,1.0,2.0
2830,148.00147819519043,40000009.495846614,0.001060887629411416,1.4112062566659065,1.4112062566659065,0.0,0.0,0,0.0,0.0,-0.598181754087407,-66869308.92975006,284663.3443652137,2.6679805129706332e-199,2.6679805129706332e-199,unknown,100.0,1.0366026409813182e-199,-9.472043079050331e-07,-9.472043079050331e-07,1.8110326664601656e-16,5.3430869003654024e-12,0.0030425966068268716,0.34867844010000015,1.894408609798982e-06,1.0,10.0
2831,148.04655957221985,40000009.495846525,0.0008258430997584646,2.245558823211543,2.245558823211543,0.0,0.0,0,0.0,0.0,1.0522658553759452,38013209.41954973,284663.3443652137,2.0093365909738306e-195,2.0093365909738306e-195,unknown,100.0,7.154851897836338e-198,-6.8081319335937335e-06,-6.8081319335937335e-06,2.2454497609998275e-16,3.9179645024476025e-11,0.03665787284902615,0.0225283995449392,1.3616262444312477e-05,1.0,36.0
2832,148.0877513885498,40000009.495846264,0.00027597484390724965,0.15033804555015912,0.15033804555015912,2.2517966063345794e-14,0.0,0,0.0,0.0,-0.4878564807580135,-81991330.50017825,284663.3443652137,2.3573921983181765e-14,2.3573921983181765e-14,optimal,7.0,5.260228488693417e-14,-2.59446984386952e-07,-2.5944703698923687e-07,1.5654575974957564e-16,2.2745444907951726e-13,0.00027597485095769413,1.0,5.188939686211439e-07,1.0,0.0
2833,148.1328718662262,40000009.49584622,0.0004207664320630228,0.45647517626850365,0.45647517626850365,0.0,0.0,0,0.0,0.0,1.1645414263698484,34348286.608953424,284663.3443652137,7.468397929034762e-198,7.468397929034762e-198,unknown,100.0,3.2424772559854595e-199,-1.1609064748645383e-06,-1.1609064748645383e-06,1.6086088875636872e-16,1.3278303815765568e-11,0.015128496832886834,0.02781283894436938,2.321812963607646e-06,1.0,34.0
2834,148.1740038394928,40000009.495846204,0.00015144254524624342,0.1305265028124026,0.1305265028124026,2.102001303040444e-14,0.0,0,0.0,0.0,1.0667212727436035,37498081.860132016,284663.3443652137,2.093142244686262e-14,2.093142244686262e-14,optimal,7.0,4.9102973060828675e-14,-7.549772633110974e-08,-7.54977754340828e-08,1.1833992704528606e-16,1.7592544526862493e-13,0.00023082235261066584,0.6561000000000001,1.5099545273697955e-07,1.0,4.0
2835,148.21892023086548,40000009.495846204,0.0004886215087417381,0.632350371676869,0.632350371676869,0.0,0.0,0,0.0,0.0,-0.8339982892480037,-47961729.88930143,284663.3443652137,4.591477427120706e-198,4.591477427120706e-198,unknown,100.0,2.608184346346274e-199,-2.87002603444782e-07,-2.87002603444782e-07,2.400540382814456e-16,6.7933635092353476e-12,0.007562534247862411,0.06461081889226679,5.740052068165954e-07,1.0,26.0
2836,148.26070046424866,40000009.4958462,0.00018104627253547986,0.194935332325936,0.194935332325936,2.3116787939468037e-14,0.0,0,0.0,0.0,1.9964113495308593,20035951.826934505,284663.3443652137,2.466236620806396e-14,2.466236620806396e-14,optimal,7.0,5.400354353751758e-14,-5.834244779643101e-08,-5.834250179997455e-08,1.864972073257742e-16,3.160973183606812e-13,0.00030660344628758145,0.5904900000000002,1.1668489554137504e-07,1.0,5.0
2837,148.30206441879272,40000009.49584617,0.0005167136113133774,0.18705891204966663,0.18705891204966663,2.5003844015703593e-22,0.0,0,0.0,0.0,0.22381014824895537,178722912.29709217,284663.3443652137,3.0945472824851763e-22,3.0945472824851763e-22,optimal,11.0,5.841621824288925e-22,-8.272123418059536e-08,-8.272123418059594e-08,2.5608810669647366e-16,5.960763907099826e-13,0.0005741262596000538,0.9,1.6544246805037576e-07,1.0,1.0
2838,148.34321212768555,40000009.495846145,6.871471393943359e-05,0.040915248021236736,0.040915248021236736,2.081472144274986e-14,0.0,0,0.0,0.0,0.9588499814925532,41716641.4750988,284663.3443652137,2.0752593165606908e-14,2.0752593165606908e-14,optimal,7.0,4.86233397219898e-14,-1.5751114110202983e-08,-1.5751162733542704e-08,1.2341307982345308e-16,1.2142480548929439e-13,8.483297417699374e-05,0.81,3.150222822206297e-08,1.0,2.0
2839,148.384459733963,40000009.495846145,0.00042762088887861614,0.4102565630854593,0.4102565630854593,3.1581836814459985e-14,0.0,0,0.0,0.0,1.2581377468494632,31793022.585030366,284663.3443652137,4.878833656176352e-14,4.878833656176352e-14,optimal,7.0,7.380930261007178e-14,-6.36805636719451e-09,-6.36813017649712e-09,2.1452935793753248e-16,9.762069862593557e-13,0.0008940490739006893,0.47829690000000014,1.2736112768270785e-08,1.0,7.0
2840,148.43027710914612,40000009.495846145,0.00015833358118732692,0.4444838152089509,0.4444838152089509,0.0,0.0,0,0.0,0.0,0.5258502464315387,76067286.61373118,284663.3443652137,8.721039770631828e-197,8.721039770631828e-197,unknown,100.0,3.9208347935320567e-199,-2.0476708270737347e-06,-2.0476708270737347e-06,2.3941992248156044e-16,1.3207606659795034e-11,0.020156613474466168,0.00785516721127895,4.095341702965925e-06,1.0,46.0
2841,148.47140836715698,40000009.49584612,0.00012831159754026777,0.043631692480393225,0.043631692480393225,2.1351869926338346e-14,0.0,0,0.0,0.0,-0.7722356307642866,-51797664.73360602,284663.3443652137,2.1602427146161233e-14,2.1602427146161233e-14,optimal,7.0,4.9878060950127014e-14,-1.7603360067296835e-08,-1.7603409945357786e-08,2.225353713570559e-16,1.7307075938635937e-13,0.00012831158912940258,1.0,3.520672011538465e-08,1.0,0.0
2842,148.5126292705536,40000009.49584612,7.080616299021808e-05,0.01357369130768044,0.01357369130768044,2.0843346199135733e-14,0.0,0,0.0,0.0,0.10731433610935207,372736811.99661624,284663.3443652137,2.0753060382641442e-14,2.0753060382641442e-14,optimal,7.0,4.8690189163228356e-14,-8.28825000747401e-09,-8.288298697663174e-09,2.6538498441779647e-16,9.156584706947044e-14,7.867351199586934e-05,0.9,1.657650000836141e-08,1.0,1.0
2843,148.55767560005188,40000009.49584611,0.0001727925899200129,0.02462219138288726,0.02462219138288726,0.0,0.0,0,0.0,0.0,1.011492726720434,39545516.62525189,284663.3443652137,2.65407328076205e-198,2.65407328076205e-198,unknown,100.0,2.361141913221165e-199,-1.9310238383724886e-07,-1.9310238383724886e-07,4.588301641668411e-16,7.978934250578863e-12,0.006212691371385219,0.02781283894436938,3.8620476637126283e-07,1.0,34.0
2844,148.5989544391632,40000009.495846115,4.810782832185065e-05,0.0045078299811461995,0.0045078299811461995,2.0694857475810897e-14,0.0,0,0.0,0.0,-0.10739169445389432,-372468306.89384884,284663.3443652137,2.0683522938922406e-14,2.0683522938922406e-14,optimal,7.0,4.834347368467864e-14,-3.08032887395631e-09,-3.080377217429995e-09,1.8676327892468672e-16,6.100601170581756e-14,5.939234938269423e-05,0.81,6.16065774815801e-09,1.0,2.0
2845,148.64076805114746,40000009.49584612,6.044492156355139e-06,0.004342308557178307,0.004342308557178307,2.148962381291328e-14,0.0,0,0.0,0.0,1.3701313039992733,29194283.95617108,284663.3443652137,2.2664346453548968e-14,2.2664346453548968e-14,optimal,7.0,5.0200924402025505e-14,-3.6357741968741157e-09,-3.6358243977985177e-09,3.458187871187004e-16,1.431344134249123e-13,0.00014258387593427685,0.042391158275216244,7.271548393611746e-09,1.0,30.0
2846,148.68254971504211,40000009.49584613,0.0002330954212972612,0.11901160960121974,0.11901160960121974,5.244346216935929e-26,0.0,0,0.0,0.0,-0.05914993251666538,-676247656.5411334,284663.3443652137,1.2671161996957448e-25,1.2671161996957448e-25,optimal,13.0,1.2304082693466462e-25,-5.2916632468884046e-08,-5.2916632468884046e-08,1.6383648262982243e-16,8.733218902475803e-13,0.0032469156232088204,0.07178979876918531,1.0583326137705485e-07,1.0,25.0
2847,148.72366786003113,40000009.49584611,0.00030689149330428224,0.2758247032083275,0.2758247032083275,2.46069549088177e-14,0.0,0,0.0,0.0,0.006572899804090124,6085594438.30576,284663.3443652137,2.729594608790503e-14,2.729594608790503e-14,optimal,7.0,5.748771571318264e-14,-4.46396346228739e-08,-4.4639692110589617e-08,3.6724196942314494e-16,5.728795994812776e-13,0.00046775109765938576,0.6561000000000001,8.927926914007639e-08,1.0,4.0
2848,148.765474319458,40000009.4958461,3.910430678794885e-05,0.19957206752387496,0.19957206752387496,2.0931304684559232e-14,0.0,0,0.0,0.0,1.0768795978978882,37144359.01693205,284663.3443652137,2.1230998073895174e-14,2.1230998073895174e-14,optimal,7.0,4.889583228494298e-14,-2.214421418248027e-08,-2.2144263078312554e-08,2.8462936549411616e-16,1.1998778902444291e-13,0.00013845671957804132,0.28242953648100017,4.4288428376780064e-08,1.0,12.0
2849,148.80692744255066,40000009.495846085,2.7073006899341416e-05,0.09226020356437908,0.09226020356437908,2.0460494868331808e-14,0.0,0,0.0,0.0,0.6183788518137214,64685268.56201974,284663.3443652137,2.0197651924766507e-14,2.0197651924766507e-14,optimal,7.0,4.7795906546634337e-14,-6.846385602883616e-09,-6.846433398790163e-09,2.836950743564505e-16,4.931323963885264e-14,5.094251365089412e-05,0.5314410000000002,1.3692771204510994e-08,1.0,6.0
2850,148.8511426448822,40000009.49584609,5.161913655903571e-08,0.09226007443659226,0.09226007443659226,2.1941779296109086e-14,0.0,0,0.0,0.0,0.648226178432743,61706860.93051153,284663.3443652137,2.383916648372558e-14,2.383916648372558e-14,optimal,7.0,5.125873588162548e-14,-6.444753851737797e-09,-6.444805110473679e-09,1.5149151171016578e-16,3.120261050098761e-13,0.00023072966573634856,1.3900845237714525e-06,1.2889507644735048e-08,1.0,128.0
2851,148.89286041259766,40000009.4958461,5.5330280953658684e-06,0.0798876147171287,0.0798876147171287,2.049363091044053e-14,0.0,0,0.0,0.0,-0.6901318100330323,-57959944.91075956,284663.3443652137,2.0283891841925713e-14,2.0283891841925713e-14,optimal,7.0,4.787336734328262e-14,-2.2028816509353947e-09,-2.202929524302738e-09,3.103163951149286e-16,1.8191135644245823e-14,4.095784145300213e-05,0.13508517176729928,4.405763302159996e-09,1.0,19.0
2852,148.9343762397766,40000009.49584609,4.74347356197832e-05,0.022859110819643893,0.022859110819643893,2.0704306102258976e-14,0.0,0,0.0,0.0,0.8444256287535385,47369478.3656026,284663.3443652137,2.0798422592112953e-14,2.0798422592112953e-14,optimal,7.0,4.8365567300957185e-14,-2.2539717270351095e-09,-2.2540200926024105e-09,2.5542696822593184e-16,1.1085897354079694e-13,5.856136772762051e-05,0.81,4.507943453597691e-09,1.0,2.0
2853,148.97956252098083,40000009.495846085,0.0002211401913364998,0.14080665761538483,0.14080665761538483,0.0,0.0,0,0.0,0.0,0.37109650730568144,107788676.89356834,284663.3443652137,1.5893308141487067e-199,1.5893308141487067e-199,unknown,100.0,1.357107180660776e-199,-4.7725914053069194e-08,-4.7725914053069194e-08,1.5641158831203303e-16,3.696900367460577e-12,0.0030803845278130617,0.07178979876918531,9.54518282822405e-08,1.0,25.0
2854,149.0244438648224,40000009.49584608,0.0003024268321440073,0.26829928427290467,0.26829928427290467,0.0,0.0,0,0.0,0.0,0.07475006625761141,535116613.11339504,284663.3443652137,1.077392898095521e-198,1.077392898095521e-198,unknown,100.0,2.0282048697071283e-199,-1.1967179548842208e-07,-1.1967179548842208e-07,2.067823687011546e-16,6.649631425066806e-12,0.004680745936740651,0.06461081889226679,2.3934360963507723e-07,1.0,26.0
2855,149.0697042942047,40000009.49584608,0.00012962093932471672,0.28312701160871834,0.28312701160871834,0.0,0.0,0,0.0,0.0,1.3062343038753268,30622380.05740152,284663.3443652137,2.223249437353329e-198,2.223249437353329e-198,unknown,100.0,2.540895246346535e-199,-4.830915265622753e-07,-4.830915265622753e-07,1.8490060709917494e-16,7.904748242020765e-12,0.0097438863095412,0.013302794647291147,9.661831149096678e-07,1.0,41.0
2856,149.1109163761139,40000009.495846085,0.00025387833304181323,0.2761184365258339,0.2761184365258339,2.4312990007615872e-14,0.0,0,0.0,0.0,-0.02613005804750166,-1530804138.9233892,284663.3443652137,2.686130058674189e-14,2.686130058674189e-14,optimal,7.0,5.680531470627112e-14,-9.971257570223136e-09,-9.971314375537842e-09,2.787462082500948e-16,5.116121165399476e-13,0.0003869506587707816,0.6561000000000001,1.994251510353222e-08,1.0,4.0
2857,149.38163089752197,40000009.49584615,5.575503985246929e-08,0.27611843640266104,0.27611843640266104,2.382707668403679e-14,0.0,0,0.0,0.0,0.2433435910607218,164376637.2873446,284663.3443652137,2.82766384169289e-14,2.82766384169289e-14,optimal,7.0,5.566564187677075e-14,-5.975562026641862e-08,-5.975567593206049e-08,2.6656808831814693e-16,2.3812093560463734e-13,0.0005224179950607538,2.5e-323,1.1951124070503366e-07,0.0,10000.0
2858,149.4230453968048,40000009.495846115,0.0001981214972199365,0.09517645301424581,0.09517645301424581,2.1539383313849538e-14,0.0,0,0.0,0.0,0.6459657332840764,61922791.22954721,284663.3443652137,2.2692726729322396e-14,2.2692726729322396e-14,optimal,7.0,5.0316610065540014e-14,-3.0583801749048815e-08,-3.058385206565888e-08,3.347622240717945e-16,2.2797212948367016e-13,0.0001981214985865842,1.0,6.116760357454247e-08,1.0,0.0
2859,149.4643805027008,40000009.49584609,0.00026481186734344776,0.04260438207654162,0.04260438207654162,2.273158249886687e-14,0.0,0,0.0,0.0,0.33806135409912763,118321724.34053825,284663.3443652137,2.540417602811261e-14,2.540417602811261e-14,optimal,7.0,5.310377822347045e-14,-2.4499320019396005e-08,-2.4499373123174227e-08,2.3418453436391035e-16,7.094948073869257e-13,0.00029423541185317136,0.9,4.899864011827183e-08,1.0,1.0
2860,149.50572729110718,40000009.49584608,0.00012741358286936236,0.01868619968865418,0.01868619968865418,2.083891474086118e-14,0.0,0,0.0,0.0,-0.41776205649350806,-95748287.60450567,284663.3443652137,2.073857248927202e-14,2.073857248927202e-14,optimal,7.0,4.8679842928566995e-14,-1.2518726231918701e-08,-1.251877491176163e-08,1.510495811132031e-16,5.844465884753213e-14,0.00012741357550941554,1.0,2.5037452462489905e-08,1.0,0.0
2861,149.54698586463928,40000009.49584604,0.00023486686554871554,0.06496287124234297,0.06496287124234297,2.295928046532157e-14,0.0,0,0.0,0.0,-1.2331865941415707,-32436294.210507758,284663.3443652137,2.4340542869956208e-14,2.4340542869956208e-14,optimal,7.0,5.363322752364908e-14,-3.2101570172993576e-08,-3.21016238062211e-08,1.8525131218520936e-16,3.6302376639017443e-13,0.00026096318039210275,0.9,6.420314035902852e-08,1.0,1.0
2862,149.59361052513123,40000009.49584605,4.023313522338883e-07,0.06495880321960908,0.06495880321960908,0.0,0.0,0,0.0,0.0,0.13610812593024385,293884011.111528,284663.3443652137,8.722829339148254e-199,8.722829339148254e-199,unknown,100.0,1.9631648619123413e-199,-2.5884975519289754e-07,-2.5884975519289754e-07,2.2981219688423527e-16,9.764757766257945e-12,0.007187120034616518,5.5533286725436733e-05,5.17699592077796e-07,1.0,93.0
2863,149.63497114181519,40000009.49584604,2.2782096807692762e-05,0.04198916860984305,0.04198916860984305,2.071418756051407e-14,0.0,0,0.0,0.0,-0.21676203058610674,-184534177.651763,284663.3443652137,2.0765110576453782e-14,2.0765110576453782e-14,optimal,7.0,4.838864120885503e-14,-2.9078090904930824e-09,-2.9078574791342912e-09,1.6659572459478026e-16,1.219637991952014e-13,6.533825664608759e-05,0.34867844010000015,5.815618182114958e-09,1.0,10.0
2864,149.677672624588,40000009.495846026,1.13072815382119e-05,0.04145947275016952,0.04145947275016952,2.7241727095369522e-46,0.0,0,0.0,0.0,-0.5052830491498045,-79163555.36485496,284663.3443652137,4.018431387523126e-46,4.018431387523126e-46,optimal,23.0,6.3722549179256296e-46,-3.219854000905524e-08,-3.219854000905524e-08,3.044824674476803e-16,7.35169974259731e-13,0.0011659546861185319,0.009697737297875247,6.43970803899648e-08,1.0,44.0
2865,149.72255039215088,40000009.495846026,0.00023988971661485363,0.08221274812269525,0.08221274812269525,0.0,0.0,0,0.0,0.0,1.4643473442948123,27315924.58537244,284663.3443652137,8.740516307069431e-199,8.740516307069431e-199,unknown,100.0,2.053072820176926e-199,-1.980318636415521e-07,-1.980318636415521e-07,2.9482033192685687e-16,6.071050913257474e-12,0.006287729211497027,0.03815204244769462,3.9606372165267855e-07,1.0,31.0
2866,149.76408123970032,40000009.49584603,6.394909672569535e-05,0.07934131703573918,0.07934131703573918,2.7779571628095443e-14,0.0,0,0.0,0.0,0.9295749702773893,43030420.284903064,284663.3443652137,3.6173825294278324e-14,3.6173825294278324e-14,optimal,7.0,6.493428171816165e-14,-1.802188191864461e-08,-1.8021946852926328e-08,1.86789365905528e-16,6.978057869778111e-13,0.0006493801177137134,0.0984770902183612,3.604376383289253e-08,1.0,22.0
2867,149.80917191505432,40000009.49584604,0.000111936764176551,0.09355839574407465,0.09355839574407465,0.0,0.0,0,0.0,0.0,0.4802632770016782,83287656.33007978,284663.3443652137,1.5595215119326458e-198,1.5595215119326458e-198,unknown,100.0,1.8868577317928227e-199,-1.9127134460011355e-07,-1.9127134460011355e-07,8.302350972458288e-17,1.2772917797162417e-11,0.006134191442618271,0.01824800363140075,3.8254268240699205e-07,1.0,38.0
2868,149.85100936889648,40000009.49584605,3.289923980092721e-05,0.06584327987432946,0.06584327987432946,2.1440195123567732e-14,0.0,0,0.0,0.0,-0.30666047667363827,-130437420.22359495,284663.3443652137,2.178792744885151e-14,2.178792744885151e-14,optimal,7.0,5.00852107707459e-14,-1.4314346387132468e-09,-1.4314847239240175e-09,3.484168494951131e-16,8.271226496351661e-14,0.00010483773054454367,0.31381059609000017,2.8628692880868255e-09,1.0,11.0
2869,149.89594507217407,40000009.495846055,0.0002428657430751264,0.1802587500412031,0.1802587500412031,0.0,0.0,0,0.0,0.0,0.49198149375736416,81303875.73547615,284663.3443652137,1.0739892239710575e-199,1.0739892239710575e-199,unknown,100.0,1.1323247929508757e-199,-3.7658231118461816e-08,-3.7658231118461816e-08,3.048255499992052e-16,1.5043062073632002e-12,0.0027402396482666645,0.08862938119652508,7.531645521469234e-08,1.0,23.0
2870,149.9502568244934,40000009.49584605,4.33872328253986e-05,0.18198301717730386,0.18198301717730386,0.0,0.0,0,0.0,0.0,1.3661786080213043,29278750.183159474,284663.3443652137,9.261569458200152e-199,9.261569458200152e-199,unknown,100.0,1.9758236667515148e-199,-1.2101859745400193e-07,-1.2101859745400193e-07,2.605278912389349e-16,8.043814041399945e-12,0.00447395208265254,0.009697737297875247,2.420371734548462e-07,1.0,44.0
2871,149.99170184135437,40000009.49584604,0.00020292691357439387,0.0719529825565026,0.0719529825565026,2.2279386076844078e-14,0.0,0,0.0,0.0,0.09513266686325096,420465481.4079916,284663.3443652137,2.4674764887393997e-14,2.4674764887393997e-14,optimal,7.0,5.204737282557129e-14,-2.6143662700885102e-08,-2.6143714748257928e-08,1.4161830236788964e-16,3.7695422281620884e-13,0.00025052704670073546,0.81,5.228732535766044e-08,1.0,2.0
2872,150.0372862815857,40000009.49584602,0.00046220389311558594,0.3579234565598818,0.3579234565598818,0.0,0.0,0,0.0,0.0,-0.31949292498882736,-125198394.85751401,284663.3443652137,5.684679018322213e-197,5.684679018322213e-197,unknown,100.0,2.8860020620272053e-199,-1.7075196333140876e-06,-1.7075196333140876e-06,1.9103660995371279e-16,1.4575551574098303e-11,0.018464850028358196,0.025031555049932444,3.4150389719412314e-06,1.0,35.0
2873,150.08250308036804,40000009.49584601,0.00043758195317022155,0.5984879641960213,0.5984879641960213,0.0,0.0,0,0.0,0.0,0.4739146798628891,84403379.59886374,284663.3443652137,8.07287785867607e-198,8.07287785867607e-198,unknown,100.0,2.5657772695222338e-199,-4.92148706243512e-07,-4.92148706243512e-07,2.5520488641901596e-16,1.2226423914402311e-11,0.009290233652484688,0.04710128697246249,9.842974371037498e-07,1.0,29.0
2874,150.12416338920593,40000009.495845936,0.0002103900466714773,0.0528204534501146,0.0528204534501146,2.0647194032090902e-14,0.0,0,0.0,0.0,-0.2537175849997407,-157655610.87559474,284663.3443652137,2.035758542414869e-14,2.035758542414869e-14,optimal,7.0,4.82320709603865e-14,-1.2547693362243232e-07,-1.2547698185450326e-07,1.2658079728666638e-16,3.741791452069325e-13,0.0002103900490822049,1.0,2.509538672485485e-07,1.0,0.0
2875,150.16702270507812,40000009.495845884,0.0007783851793181498,0.8996609104923763,0.8996609104920731,7.38585763537562e-07,0.0,0,0.0,0.0,0.5520860220154871,72452481.09215258,284663.3443652137,6.023184634118161e-05,6.023184634118161e-05,unknown,16.0,3.3076002568589846e-27,-4.67880857615473e-06,-4.67880857615473e-06,2.7480862594996486e-16,2.9058671427523847e-11,0.027986544863051528,0.02781283894436938,7.838190028431858e-06,1.0,34.0
2876,150.20842099189758,40000009.49584584,0.00012162492264335377,0.049381962379354855,0.049381962379354855,2.113070897932007e-14,0.0,0,0.0,0.0,1.2711746180954533,31466961.533646982,284663.3443652137,2.1186025389213714e-14,2.1186025389213714e-14,optimal,7.0,4.9361456569285644e-14,-2.9989623354897343e-08,-2.9989672716353916e-08,2.5334040881554395e-16,9.157541566495759e-14,0.00012162493049127312,1.0,5.997924672249891e-08,1.0,0.0
2877,150.25369024276733,40000009.495845824,0.0005816754193874334,0.7203812273612313,0.7203812273612313,0.0,0.0,0,0.0,0.0,-0.4486526685901149,-89155831.94986075,284663.3443652137,3.6142913301895036e-197,3.6142913301895036e-197,unknown,100.0,2.3922502170899893e-199,-1.4381016363428074e-06,-1.4381016363428074e-06,9.071259523030766e-17,2.1354934536559268e-11,0.016940274275443205,0.03433683820292516,2.8762030838860637e-06,1.0,32.0
2878,150.2950029373169,40000009.49584578,0.00029607148267848845,0.3200059376739853,0.3200059376739853,2.224025873007372e-14,0.0,0,0.0,0.0,1.0902478022621513,36688908.79178073,284663.3443652137,2.4375786829101202e-14,2.4375786829101202e-14,optimal,7.0,5.1954426507918324e-14,-7.42328570292797e-08,-7.423290898370621e-08,3.028768307831772e-16,4.4662253954349767e-13,0.0002960714884560344,1.0,1.4846571403534115e-07,1.0,0.0
2879,150.33623886108398,40000009.49584574,0.0003498185648826617,0.08715633271507892,0.08715633271507892,2.311779110112972e-14,0.0,0,0.0,0.0,0.5911154141718488,67668683.50117093,284663.3443652137,2.6412366262273864e-14,2.6412366262273864e-14,optimal,7.0,5.4005639731205925e-14,-3.8478248502699034e-08,-3.847830250833876e-08,5.244224234086443e-16,4.543791640130557e-13,0.0003498185740200991,1.0,7.695649672848082e-08,1.0,0.0
2880,150.3813076019287,40000009.49584573,0.0004676971808854803,0.530236211801548,0.530236211801548,0.0,0.0,0,0.0,0.0,0.16051837271798433,249192667.1784245,284663.3443652137,1.9725162262940033e-198,1.9725162262940033e-198,unknown,100.0,2.2738213874650705e-199,-1.7969856764394885e-07,-1.7969856764394885e-07,2.8485712707510126e-16,5.5733787984699925e-12,0.005863332758314279,0.07976644307687257,3.5939713150726836e-07,1.0,24.0
2881,150.4228813648224,40000009.49584571,0.00011130137852018507,0.31038381287416156,0.31038381287416156,2.1850499195398885e-14,0.0,0,0.0,0.0,0.24757900793400744,161564592.53084472,284663.3443652137,2.3410322141710112e-14,2.3410322141710112e-14,optimal,7.0,5.1044311582262566e-14,-4.150889056498341e-08,-4.1508941609294995e-08,2.495993456697286e-16,1.520379598024039e-13,0.00023270351124820646,0.47829690000000014,8.301778111685984e-08,1.0,7.0
2882,150.46479415893555,40000009.49584571,7.785062146111503e-05,0.15871109307385178,0.15871109307385178,2.1149251682579458e-14,0.0,0,0.0,0.0,0.07629459925004917,524283535.30307716,284663.3443652137,2.1811053457526448e-14,2.1811053457526448e-14,optimal,7.0,4.940510174505195e-14,-1.3439384582407181e-08,-1.3439433987508926e-08,1.540828042406539e-16,2.9771053327798726e-13,0.0001464896569569291,0.5314410000000002,2.6878769165800136e-08,1.0,6.0
2883,150.50694632530212,40000009.49584571,0.0003317743843930433,0.45299398085257686,0.45299398085257686,3.6297613442429185e-38,0.0,0,0.0,0.0,1.1190557271129635,35744422.74885934,284663.3443652137,1.0350479572243e-37,1.0350479572243e-37,optimal,19.0,8.525852532423157e-38,-1.1312565965457003e-07,-1.1312565965457003e-07,2.052347430785851e-16,8.144778488057334e-13,0.00198939123996156,0.16677181699666577,2.2625131942485285e-07,1.0,17.0
