iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
73,3.3407979011535645,40000009.54785815,0.004059438078817263,78.20586740820194,78.20586740579337,0.0006137816012362233,0.0,0,0,0.0,-2.525571541842178,-15837450.959552541,12234317.153595852,0.04967639961848585,0.04967639961848585,optimal,8.0,4.3621107012815926e-14,-0.000848782946252613,-0.0008487829462962342,1.9303198887065878e-16,5.160995544270524e-13,0.10941898913151243,1.0,21.0
74,3.3831324577331543,40000009.54783661,0.005070212527639268,82.3140548363609,82.31405483585202,0.00028944159296422176,0.0,0,0,0.0,-8.533298613982689,-4687406.712801365,12234317.153595852,0.02983106242477986,0.02983106242477986,optimal,8.0,7.98925572816751e-14,-0.0005156768713141422,-0.0005156768713940348,2.416549830972341e-16,3.522058600831801e-13,0.07178979876918531,1.0,25.0
75,3.425504207611084,40000009.5478176,0.003029169720624296,66.29812943169836,66.29812943161858,0.00010284784027385206,0.0,0,0,0.0,-16.746542268707366,-2388523.194093534,12234317.153595852,0.008621991868807527,0.008621991868807527,optimal,9.0,5.0861173455926553e-14,-0.0002834149639804185,-0.00028341496403127967,3.2941306827033954e-16,5.093859444364453e-13,0.08862938119652508,1.0,23.0
76,3.4680285453796387,40000009.54781167,0.002789763485343335,73.00011260884085,73.00011260869488,0.00014598715583069385,0.0,0,0,0.0,-9.14194611967314,-4375346.393771761,12234317.153595852,0.012724280887099038,0.012724280887099038,optimal,10.0,2.0969966773791433e-16,-0.0002966518793660127,-0.0002966518793662224,2.332338354656433e-16,6.297976511770002e-13,0.03815204244769462,1.0,31.0
77,3.5362958908081055,40000009.547803335,0.002975599189547952,61.06636009570204,61.066360095567504,0.00012818235258316388,0.0,0,0,0.0,-6.048871791385398,-6612729.637274754,12234317.153595852,0.012391835134138149,0.012391835134138149,optimal,8.0,5.146560564999541e-13,-0.0002816243212966513,-0.0002816243218113074,8.420106710052866e-17,1.9901855570437305e-13,0.0984770902183612,1.0,22.0
78,3.601209878921509,40000009.54778799,0.004013602206686278,69.32879389309562,69.32879389302295,0.00010038381439158167,0.0,0,0,0.0,-6.8000587893133435,-5882176.35492461,12234317.153595852,0.010453713494060022,0.010453713494060022,optimal,9.0,1.554746645771697e-14,-0.00024788807522167853,-0.000247888075237226,3.3349531848429153e-16,9.82639950835282e-13,0.07178979876918531,1.0,25.0
79,3.65151309967041,40000009.54777607,0.003427999766579137,52.96776687935609,52.96776687926511,9.817270829813162e-05,0.0,0,0,0.0,0.5085173448161316,78659323.90319854,12234317.153595852,0.011820400439498153,0.011820400439498153,optimal,8.0,1.3695093758586888e-13,-0.00022666400144686228,-0.00022666400158381322,3.2717235283004586e-16,6.951616379482752e-13,0.13508517176729928,1.0,19.0
80,3.6987786293029785,40000009.54777086,0.0026305389888053284,65.87717679365686,65.8771767923183,0.00041995394928953693,0.0,0,0,0.0,-24.1483663080142,-1656417.4272934233,12234317.153595852,0.030248248637409613,0.030248248637409613,optimal,8.0,4.169016652919361e-13,-0.000559786646191897,-0.0005597866466087986,1.4095900340300938e-16,4.687685734417909e-13,0.04710128697246249,1.0,29.0
81,3.755993604660034,40000009.54776524,0.0058923067846736255,54.753115972728,54.75311597017778,0.0005284545612723414,0.0,0,0,0.0,-3.9668871675255173,-10083399.703680703,12234317.153595852,0.039414861364661095,0.039414861364661095,unknown,12.0,2.910818956894154e-20,-0.0006918890081634712,-0.0006918890081634712,8.100768219487342e-17,5.605777987312686e-12,0.03433683820292516,1.0,32.0
82,3.802952527999878,40000009.54776361,0.002297284060401553,58.77317498367657,58.773174979831936,0.0006722519476591651,0.0,0,0,0.0,-6.253369141905922,-6396518.836699842,12234317.153595852,0.05107271110260159,0.05107271110260159,unknown,13.0,1.0834899969134805e-22,-0.0007786344806167903,-0.0007786344806167902,9.380247027157905e-17,4.043781321273237e-12,0.01824800363140075,1.0,38.0
83,3.851111650466919,40000009.54776132,0.003887418727887427,59.6469403449752,59.646939946105185,0.006898025227037318,0.0,0,0,0.0,-20.63658288285514,-1938278.9765333124,12234317.153595852,0.011833547928023389,0.011833547928023389,unknown,15.0,3.6859191015377933e-25,-0.00709274660568809,-0.0070927466056880896,1.265376432884324e-16,3.880012850483928e-11,0.0041745579179292966,1.0,52.0
84,3.8982203006744385,40000009.547760725,0.0027264706161866468,58.84857095189389,58.84857084647912,0.0035223595241056136,0.0,0,0,0.0,-22.421201246866367,-1784015.6267906826,12234317.153595852,0.0060006948592284445,0.0060006948592284445,unknown,14.0,1.1894181550089605e-23,-0.0036737993249569573,-0.003673799324956957,2.60028387814529e-16,1.3677752173828669e-11,0.00338139191352273,1.0,54.0
85,3.9444916248321533,40000009.547728695,0.01160994628954422,19.093390193746274,19.093390187701512,0.00048044770398950737,0.0,0,0,0.0,-35.029034907797154,-1141907.1922552306,12234317.153595852,0.06131287293752842,0.06131287293752842,optimal,8.0,1.1053542769692916e-13,-0.0007121388983549995,-0.0007121388984655349,2.0627320607160984e-16,6.106998888781183e-13,0.1853020188851842,1.0,16.0
86,4.053115367889404,40000009.54772484,0.006369803369587889,24.183236698678826,24.18323281557465,0.013704453282006151,0.0,0,0,0.0,-25.698586688943433,-1556491.4156502965,12234317.153595852,0.039572382339051033,0.039572382339051033,unknown,14.0,3.9717048436542014e-24,-0.014436046935152718,-0.014436046935152722,1.628974186725095e-16,6.877565137714758e-11,0.00636268544113595,1.0,48.0
87,4.102429389953613,40000009.54772245,0.003438931024438985,24.460065977691812,24.460065661651313,0.0039320150956882426,0.0,0,0,0.0,-17.899999122309826,-2234618.4621340684,12234317.153595852,0.9462793102099686,0.9462793102099686,unknown,16.0,9.754556505032321e-24,-0.004034630034093555,-0.004034630034093555,8.363772870209592e-17,4.3306690207860735e-11,0.005726416897022355,1.0,49.0
88,4.178738832473755,40000009.547721416,0.007769640832458949,20.116499000958733,20.11649747839167,0.007826712933552768,0.0,0,0,0.0,-26.029936301893812,-1536689.5260299954,12234317.153595852,0.01354266433555071,0.01354266433555071,unknown,14.0,1.30970498871363e-23,-0.008111890715861925,-0.008111890715861925,2.0457465678937952e-16,3.079053168991125e-11,0.01077526366430583,1.0,43.0
89,4.223902940750122,40000009.547712974,0.005124056125974159,30.100100606465574,30.10010060646279,1.2951540398944054e-05,0.0,0,0,0.0,-10.893807802408988,-3671810.473179502,12234317.153595852,0.002158238922242541,0.002158238922242541,optimal,8.0,7.831996453691319e-14,-6.413587474905525e-05,-6.413587482737521e-05,3.0890284243492635e-16,9.277581577096432e-13,0.25418658283290013,1.0,13.0
90,4.26917839050293,40000009.54768708,0.0029634023869171016,19.6569391211136,19.656939120753126,0.000119044686033619,0.0,0,0,0.0,-18.28194540857461,-2187938.7445566934,12234317.153595852,0.0238048748548697,0.0238048748548697,optimal,8.0,1.0693674869185931e-13,-0.00022552284112593765,-0.0002255228412328744,2.4253859242273536e-16,2.3427709105325567e-13,0.16677181699666577,1.0,17.0
91,4.31200385093689,40000009.54767387,0.004281356817134735,54.492201960110094,54.49220195923423,0.00030895891423111417,0.0,0,0,0.0,-23.526185063052957,-1700233.1327482997,12234317.153595852,0.0758610430054039,0.0758610430054039,unknown,13.0,9.102395485209782e-21,-0.0004817113566589729,-0.0004817113566589729,1.4562637744024056e-16,2.349811041870335e-12,0.1853020188851842,1.0,16.0
92,4.358506917953491,40000009.547651164,0.003906355365147717,30.669893003317483,30.669893003172746,9.422333039534697e-05,0.0,0,0,0.0,-36.98407353061158,-1081538.5716709143,12234317.153595852,0.029126684850230893,0.029126684850230893,optimal,8.0,5.044154972849195e-14,-0.0002060391726987445,-0.00020603917274918606,1.7889055748079719e-16,7.859754261251399e-13,0.2058911320946491,1.0,15.0
93,4.40511679649353,40000009.5476503,0.0022263004150369177,30.66503574817931,30.66503571789875,0.0013627578817174866,0.0,0,0,0.0,-16.141041413842466,-2478138.408174989,12234317.153595852,0.32140150569715137,0.32140150569715137,unknown,15.0,3.3526176300211e-23,-0.0016602915681040134,-0.0016602915681040136,2.955316851062863e-16,2.4366792717320434e-11,0.005726416897022355,1.0,49.0
94,4.448492050170898,40000009.54763372,0.003735602699787228,44.754275796542885,44.754275796529235,3.4955700067681884e-05,0.0,0,0,0.0,-29.391174035815464,-1360949.6266407983,12234317.153595852,0.015149445703056201,0.015149445703056201,optimal,8.0,1.7276141917491817e-14,-0.00013161533355886035,-0.0001316153335761365,2.068146794473301e-16,2.303488619314263e-13,0.28242953648100017,1.0,12.0
95,4.491137266159058,40000009.54762671,0.0031795143041946634,34.396193434957155,34.39619343471688,0.00012856588251652066,0.0,0,0,0.0,-15.163426943894931,-2637919.6371692996,12234317.153595852,0.006648345342087739,0.006648345342087739,optimal,9.0,4.945836086030369e-13,-0.00018842908435890858,-0.0001884290848534922,2.4431307337416937e-16,6.129157959580419e-13,0.06461081889226679,1.0,26.0
96,4.534890651702881,40000009.54757437,0.0005841258890620675,0.7843346509410292,0.7843346509410292,2.1385566486826484e-14,0.0,0,0,0.0,-0.4491884648539364,-89049374.2065609,12234317.153595852,2.1127818420270124e-14,2.1127818420270124e-14,optimal,7.0,4.9720579209678186e-14,-5.070611084281963e-05,-5.0706110892540205e-05,2.577673615869002e-16,1.6497502756304885e-14,1.0,1.0,0.0
97,4.581122159957886,40000009.54757423,0.0012644368058837394,2.3702946793827695,2.370294679143659,3.3667855645391035e-05,0.0,0,0,0.0,-1.32912943157679,-30094828.432781205,12234317.153595852,0.0018016983918375023,0.0018016983918375023,unknown,14.0,1.1061084444475371e-23,-3.9360670727822305e-05,-3.9360670727822305e-05,3.446767829901436e-16,2.8384780200981585e-11,0.02781283894436938,1.0,34.0
98,4.624292612075806,40000009.54757272,0.0027574933534679114,13.632677534422655,13.632677532374073,0.0002363372194687219,0.0,0,0,0.0,-4.173448498107028,-9584396.352006529,12234317.153595852,0.013345828504717827,0.013345828504717827,unknown,13.0,1.9863430352745436e-21,-0.00025361552265848214,-0.0002536155226584821,6.696834340472262e-17,3.354637910554311e-11,0.0523347633027361,1.0,28.0
99,4.697253465652466,40000009.54757005,0.0020346169884654904,5.483227592500075,5.483227592498727,3.844952842570853e-06,0.0,0,0,0.0,2.7558295740764063,14514675.451954966,12234317.153595852,0.0008384389008440446,0.0008384389008440446,optimal,9.0,3.8931892777323665e-16,-1.3421671042086363e-05,-1.3421671042475681e-05,1.8737800158577757e-16,5.395037686897484e-13,0.12157665459056936,1.0,20.0
100,4.744752407073975,40000009.547569,0.001959090261875576,9.582335420231017,9.5823354202213,1.3645816012437923e-05,0.0,0,0,0.0,-2.9532484547851054,-13544400.57974484,12234317.153595852,0.003501166858790218,0.003501166858790218,unknown,13.0,6.761268204211636e-24,-2.0581884507552953e-05,-2.0581884507552953e-05,2.4525256843274965e-16,2.1716238625683553e-12,0.1500946352969992,1.0,18.0
101,4.792180299758911,40000009.54756691,0.001294137785538946,5.5927099932338304,5.5927099932338304,5.169714836314499e-14,0.0,0,0,0.0,0.4953049666262406,80758302.5538921,12234317.153595852,6.096693222262898e-14,6.096693222262898e-14,optimal,7.0,1.2038408141887916e-13,-6.472833103962696e-06,-6.472833224346777e-06,2.297546334198655e-16,1.4930190400081569e-13,0.5314410000000002,1.0,6.0
102,4.835876703262329,40000009.54756646,0.001822471348055213,9.982204061427376,9.982204060971478,9.540293968952329e-05,0.0,0,0,0.0,-6.220029082062838,-6430838.203401851,12234317.153595852,0.005301171496149286,0.005301171496149286,unknown,14.0,2.4059875088340918e-23,-0.00010118634760747472,-0.00010118634760747471,1.6403010711097747e-16,1.3629914321232023e-11,0.03433683820292516,1.0,32.0
103,4.8822479248046875,40000009.54756636,0.001299869377665965,7.384155450239788,7.384155450186373,2.8086459820523842e-05,0.0,0,0,0.0,1.007542654737605,39700539.449476756,12234317.153595852,0.0016007088519087581,0.0016007088519087581,unknown,14.0,1.1120359027729959e-23,-3.119187640020894e-05,-3.119187640020894e-05,2.3381892214551797e-16,7.556012526425687e-12,0.025031555049932444,1.0,35.0
104,4.926519393920898,40000009.54756517,0.0011598299017941754,6.865277885182642,6.865277885182642,4.922075864650392e-14,0.0,0,0,0.0,1.5044025632769287,26588625.795964662,12234317.153595852,5.951105331115434e-14,5.951105331115434e-14,optimal,7.0,1.1446124060435445e-13,-7.562487589101639e-06,-7.56248770356288e-06,9.211744813216081e-17,8.376555067480585e-13,0.25418658283290013,1.0,13.0
105,4.974026441574097,40000009.54756515,0.00021137805715293895,6.783959210830701,6.783959210829585,3.889889894808414e-06,0.0,0,0,0.0,0.5603790848414215,71380247.37376395,12234317.153595852,0.00022444398721693117,0.00022444398721693117,unknown,15.0,5.34997212594219e-27,-5.416334592602023e-06,-5.416334592602023e-06,9.296357885172977e-17,4.3841019571753134e-11,0.004638397686588107,1.0,51.0
106,5.034132242202759,40000009.5475651,0.00061506867909782,6.343816638493568,6.343816638493505,8.958538560959151e-07,0.0,0,0,0.0,-1.0650749144202496,-37556039.955176175,12234317.153595852,0.0001666109480728022,0.0001666109480728022,unknown,14.0,2.4934933150158682e-25,-2.2565192603206125e-06,-2.2565192603206125e-06,1.9884408649312113e-16,2.0282215006735315e-12,0.03815204244769462,1.0,31.0
107,5.083241701126099,40000009.547565095,1.4541426246078095e-06,6.343637754023781,6.343637754023737,7.508469365170973e-07,0.0,0,0,0.0,0.8785954983692935,45527203.58443917,12234317.153595852,4.278986287712424e-05,4.278986287712424e-05,unknown,16.0,2.3444349350505895e-27,-2.3588520771036083e-06,-2.3588520771036083e-06,4.2923566361873886e-16,1.2449944577851858e-11,2.6561398887587544e-05,1.0,100.0
108,5.12959361076355,40000009.547564246,0.0013362907694501394,1.9793055651706402,1.9793055651706402,5.064280803821485e-14,0.0,0,0,0.0,0.4943560710909593,80913335.07214764,12234317.153595852,6.23517734190963e-14,6.23517734190963e-14,optimal,7.0,1.1795368360183026e-13,-3.187863517649329e-06,-3.1878636356030124e-06,1.2455156451159266e-16,7.650785039094982e-13,0.5314410000000002,1.0,6.0
109,5.177398681640625,40000009.54756352,0.0007099669395323994,1.6693448090109784,1.6693448090109784,3.0058002131273264e-14,0.0,0,0,0.0,-1.9998177238373482,-20001822.06488156,12234317.153595852,3.4673721764604756e-14,3.4673721764604756e-14,optimal,7.0,6.998323320486737e-14,-8.320888366452472e-07,-8.320889066284805e-07,2.4621587831954216e-16,3.617930297415389e-13,1.0,1.0,0.0
110,5.250334978103638,40000009.54756346,0.001119867227012721,1.7693777877662176,1.7693777877570775,5.687163986292726e-06,0.0,0,0,0.0,-0.22161233568253083,-180495359.18216553,12234317.153595852,0.001051514448219519,0.001051514448219519,unknown,13.0,3.6486858931779426e-24,-6.285844049390251e-06,-6.285844049390252e-06,9.236643702103814e-17,3.132764644463161e-11,0.07976644307687257,1.0,24.0
111,5.2943854331970215,40000009.547563426,0.0011294628001263078,2.0666081050576026,2.0666081050531853,4.272919613356611e-06,0.0,0,0,0.0,1.3644730315577986,29315344.26583548,12234317.153595852,0.0008584990123088525,0.0008584990123088525,unknown,13.0,3.7680442879479746e-24,-5.090342310986408e-06,-5.090342310986407e-06,1.8177296485862057e-16,1.1092708974447789e-11,0.07976644307687257,1.0,24.0
112,5.343401908874512,40000009.54756291,0.0007516890802993051,2.0723425772562183,2.0723425772562183,2.7501871052821817e-14,0.0,0,0,0.0,-0.08840536405973655,-452461221.523269,12234317.153595852,6.264274635312557e-14,6.264274635312557e-14,optimal,7.0,6.400741196460951e-14,-1.2926513325259757e-06,-1.2926513965333877e-06,1.5067561504176677e-16,3.043097269103696e-13,0.5314410000000002,1.0,6.0
113,5.390176057815552,40000009.547562614,0.00048174478984097484,0.3462422033579961,0.3462422033579961,2.4474186413674913e-14,0.0,0,0,0.0,-1.37806135431365,-29026284.011601105,12234317.153595852,2.5071827268860053e-14,2.5071827268860053e-14,optimal,7.0,5.690299969519785e-14,-3.8646983517545015e-07,-3.8646989207844983e-07,1.6831450822739532e-16,9.598674854166212e-14,1.0,1.0,0.0
114,5.436002969741821,40000009.54756259,0.0014203623899728826,1.5058203765628797,1.5058203765297007,9.99618698573959e-06,0.0,0,0,0.0,-0.03363280685465763,-1189314979.2164335,12234317.153595852,0.0005718437905046546,0.0005718437905046546,unknown,14.0,1.7987926250285066e-24,-1.0395736111763737e-05,-1.0395736111763739e-05,1.2554941672337358e-16,8.910965613403827e-11,0.03433683820292516,1.0,32.0
115,5.481754541397095,40000009.547562465,0.0001974375103372614,0.0282617085393713,0.0282617085393713,2.1450836400381194e-14,0.0,0,0,0.0,0.7457297481504038,53638735.809127696,12234317.153595852,2.4873761202823352e-14,2.4873761202823352e-14,optimal,7.0,4.9877414556631125e-14,-1.5205237038264254e-07,-1.520524202600571e-07,2.511408562849697e-16,2.3381392920960204e-13,1.0,1.0,0.0
116,5.526310205459595,40000009.54756242,0.00015540315856137424,0.03345238806134457,0.03345238806134457,2.1176195554257466e-14,0.0,0,0,0.0,0.2278768736267929,175533394.0204761,12234317.153595852,2.3567701855084413e-14,2.3567701855084413e-14,optimal,7.0,4.9236174341864064e-14,-1.4907778880654126e-08,-1.4907828116828467e-08,1.8835441346367388e-16,1.5588271230237195e-13,1.0,1.0,0.0
117,5.575428485870361,40000009.54756238,7.043508893150066e-05,0.012085132712462407,0.012085132712462407,2.0765997016631928e-14,0.0,0,0,0.0,-0.4526004056860347,-88378188.18412304,12234317.153595852,2.1843313060052315e-14,2.1843313060052315e-14,optimal,7.0,4.8282188546692656e-14,-4.514977066052867e-09,-4.515025348241414e-09,2.7959736629888e-16,7.796682033157475e-14,0.9,1.0,1.0
118,5.921895503997803,40000009.54756242,5.1619136559035694e-08,0.012091658604034087,0.012091658602896092,1.658930034282077e-07,0.0,0,0,0.0,-0.2707357603265188,-147745548.25988817,12234317.153595852,3.137574165103844e-05,3.137574165103844e-05,unknown,15.0,2.792566436307728e-28,-1.6723628506972344e-07,-1.6723628506972344e-07,3.2818946732435076e-16,3.8520965252387676e-11,2.5e-323,0.0,10000.0
