iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
1191,107.88615775108337,40438925.452982284,6.41442634166215e-07,2195270.046729847,2195270.0461951415,48.4522479235375,0.0,0,0.09995749716253698,0.020048496446753217,-2949423.6066370863,-12.651603034711286,4819210575722.833,0.5,0.2606691269839024,484.44797138176506,4.76837158203125e-07,True,21.0
1192,107.98506164550781,40438925.33297989,4.495115020572681e-07,2195268.739808721,2195268.7392730503,48.49594155464923,0.0,0,0.09995769174472369,0.020048508263814737,-2884801.77259884,-12.900264769735237,4819204837630.704,0.5,0.26066905778233,484.8844069531559,4.76837158203125e-07,True,21.0
1193,108.12579798698425,40438925.17268035,1.8066697795662502e-07,2195267.63668997,2195267.6361537203,48.52214821296794,0.0,0,0.09995778911240327,0.020048519618616378,-2638663.846626988,-14.021731432579804,4819199994345.159,0.5,0.2606689930997346,485.1462625464512,4.76837158203125e-07,True,21.0
1194,108.22492051124573,40438925.037375145,2.388837865275355e-07,2195266.5548855914,2195266.5543487533,48.5487411884726,0.0,0,0.09995788846228937,0.02004852079593458,-2768437.638853868,-13.60008407090248,4819195244643.464,0.5,0.26066892834374833,485.41198068493685,4.76837158203125e-07,True,21.0
1195,108.3209376335144,40438924.86901081,2.5723392518806586e-07,2195265.565374762,2195265.564837333,48.575446655138975,0.0,0,0.09995798826390434,0.020048545442637476,-2956048.281982031,-12.627586676318327,4819190900161.79,0.5,0.2606688635654023,485.6788066593339,4.76837158203125e-07,True,21.0
1196,108.41180205345154,40438924.03201494,8.316663660035196e-07,2195261.549723303,2195261.5491846777,48.62944516029202,0.0,0,0.09995809545116102,0.020048604380984193,-2976354.077543216,-12.551631461248064,4819173269329.926,0.5,0.26066860419118804,486.2187778052042,1.9073486328125e-06,True,19.0
1197,108.52016258239746,40438924.05908127,2.0431442857983863e-07,2195261.333332847,2195261.33279388,48.644858737436266,0.0,0,0.0999581683724881,0.020048599083319366,-2493821.446136877,-14.770637505040103,4819172319261.174,0.5,0.2606685877811314,486.37271900069527,1.1920928955078125e-07,True,23.0
1198,108.6569561958313,40438923.6403888,4.735663110634921e-07,2195259.1752357786,2195259.1746960366,48.679797479607075,0.0,0,0.09995826521092112,0.020048636372043793,-3013287.7883514315,-12.278087160349815,4819162844088.343,0.5,0.2606684589939475,486.7219664905024,9.5367431640625e-07,True,20.0
1199,108.75547552108765,40438923.498062275,2.627848399959271e-07,2195258.096238226,2195258.095697883,48.70689685346628,0.0,0,0.09995836638965225,0.020048642236725138,-2539843.2865318353,-14.515484910964455,4819158106728.3125,0.5,0.26066839415628673,486.99273794818447,4.76837158203125e-07,True,21.0
1200,108.86487770080566,40438923.49088518,1.3411045074462896e-07,2195257.8551404695,2195257.85459991,48.716645654477134,0.0,0,0.09995840796123254,0.02004863854589655,-2821448.4116749596,-12.989314867906858,4819157048183.815,0.5,0.26066837827096256,487.0901243292806,1.1920928955078125e-07,True,23.0
1201,108.99376225471497,40438923.29882912,1.7568209949957732e-07,2195256.7665772135,2195256.7660362325,48.735624171728,0.0,0,0.09995846437587366,0.020048652050288957,-3083166.947776275,-11.960251640527947,4819152268829.074,0.5,0.26066831480411684,487.2798182761716,4.76837158203125e-07,True,21.0
1202,109.09770917892456,40438923.11357873,2.803636747930467e-07,2195255.5560362595,2195255.5554946624,48.763339994564106,0.0,0,0.09995856858854212,0.020048670241703183,-2376857.806351447,-15.529096223682838,4819146953931.3955,0.5,0.26066824984877923,487.55673801134424,4.76837158203125e-07,True,21.0
1203,109.19772338867188,40438922.63605629,1.1421523777214207e-06,2195253.798772198,2195253.798230005,48.79014201412952,0.0,0,0.09995861993796566,0.020048754764687773,-2672937.027198748,-13.73296322325776,4819139238644.4795,0.5,0.2606681228240341,487.8247222364573,9.5367431640625e-07,True,20.0
1204,109.29384660720825,40438922.48667266,2.1335215960854842e-07,2195252.770781626,2195252.770238807,48.818293199018186,0.0,0,0.09995872619162341,0.020048773364985777,-2983616.229009125,-12.462942425040062,4819134725242.37,0.5,0.2606680577863863,488.10598826996517,4.76837158203125e-07,True,21.0
1205,109.39276075363159,40438922.45282414,8.806825790278718e-07,2195251.9484253353,2195251.9478820036,48.841332481671984,0.0,0,0.09995882819526673,0.02004875904456854,-2825845.992273932,-12.95501445881905,4819131114680.947,0.5,0.2606680247645766,488.3361291299822,2.384185791015625e-07,True,22.0
1206,109.48676252365112,40438922.311182894,1.925654408830418e-07,2195250.9250324667,2195250.9244885924,48.8657065576494,0.0,0,0.09995891352145914,0.02004876346143718,-2557418.1258233297,-14.334507521673101,4819126621469.236,0.5,0.2606679604546559,488.5796943138097,4.76837158203125e-07,True,21.0
1207,109.57071685791016,40438913.13082102,1.8636301535883064e-05,2195223.593321349,2195223.592780415,48.73314048186247,0.0,0,0.09995666528392981,0.020049788939846436,-1864205.8873345777,-19.635287960691166,4819006622300.97,0.5,0.2606658874234588,487.26297950356576,1.52587890625e-05,True,16.0
1208,109.66522717475891,40438913.04308716,4.099850801288387e-07,2195222.465456268,2195222.4649145063,48.77037565261912,0.0,0,0.09995682168682542,0.020049783533984247,-2657398.151839431,-13.73137259796371,4819001670466.537,0.5,0.2606658202066845,487.6349548984913,4.76837158203125e-07,True,21.0
1209,109.75949287414551,40438912.91166568,4.3571566096584644e-07,2195221.4658910413,2195221.4653486777,48.79745675205846,0.0,0,0.09995692221024646,0.020049794340265645,-2639206.949543224,-13.67440502506286,4818997281928.8125,0.5,0.2606657553833999,487.90554847802366,4.76837158203125e-07,True,21.0
1210,109.85554194450378,40438912.87456327,4.2670431921709934e-07,2195220.8261668105,2195220.8256239183,48.8212107355979,0.0,0,0.09995702821889423,0.020049793411666354,-2536760.5089887013,-14.560349311543499,4818994473254.172,0.5,0.2606657222523711,488.142816715045,2.384185791015625e-07,True,22.0
1211,109.95724391937256,40438912.85914001,2.264780425067347e-07,2195220.3059884217,2195220.305444989,48.845520868785584,0.0,0,0.09995713713720787,0.020049793102813525,-2241052.419431177,-16.091354237355148,4818992189439.209,0.5,0.26066568902710674,488.38563548484024,2.384185791015625e-07,True,22.0
1212,110.05574941635132,40438912.83959702,3.2714751958996397e-07,2195219.7437330545,2195219.7431891835,48.86521225478196,0.0,0,0.09995722073083617,0.02004978175818101,-2016923.760085216,-17.976200291752395,4818989720888.799,0.5,0.26066565653795853,488.5823495520055,2.384185791015625e-07,True,22.0
1213,110.15085411071777,40438912.648092516,5.179091452653089e-07,2195218.689409869,2195218.6888654158,48.89132752673825,0.0,0,0.09995731540769204,0.02004980773620848,-2923699.934480056,-12.580827395891482,4818985091945.209,0.5,0.260665591905175,488.8432874185819,4.76837158203125e-07,True,21.0
1214,110.24512052536011,40438912.49976935,3.9142148305665774e-07,2195217.6781971864,2195217.677652305,48.910546770099195,0.0,0,0.09995737239481596,0.020049801543251707,-2072072.5519520252,-17.690522642938934,4818980652278.3955,0.5,0.26066552841406015,489.03539922999346,4.76837158203125e-07,True,21.0
1215,110.33896374702454,40438912.285233706,2.795705652131699e-07,2195216.5760359485,2195216.5754906195,48.93063215184205,0.0,0,0.09995743400270996,0.02004982667970785,-2537595.1928785704,-14.701352227061186,4818975813309.978,0.5,0.2606654647975539,489.236140990672,4.76837158203125e-07,True,21.0
1216,110.43300819396973,40438912.172120854,3.2612783652900686e-07,2195215.501820354,2195215.501274314,48.96248768560592,0.0,0,0.09995755951468265,0.020049827696021313,-2992981.944222229,-12.43748579377486,4818971097036.251,0.5,0.26066539897106306,489.5544054065239,4.76837158203125e-07,True,21.0
1217,110.52897882461548,40438912.09904362,1.3411045074462896e-07,2195215.0402235445,2195215.039677179,48.97708385340809,0.0,0,0.09995761492422163,0.020049840583514052,-2408713.6208216837,-15.194590407750248,4818969070426.095,0.5,0.2606653671252591,489.7002356854864,2.384185791015625e-07,True,22.0
1218,110.6530430316925,40438911.96615387,8.348640696902182e-07,2195214.9928177805,2195214.992271866,48.9568509316521,0.0,0,0.09995749321813775,0.020049854799944457,-2689602.1818404533,-13.58600800932254,4818968862296.386,0.5,0.26066535009919295,489.49828495891757,1.1920928955078125e-07,True,23.0
1219,110.751873254776,40438911.93824007,9.541398640621974e-08,2195214.6876278454,2195214.687081716,48.96649739353158,0.0,0,0.09995753368693185,0.02004985614377492,-2683498.8825169764,-13.724020350294749,4818967522380.493,0.5,0.26066533422541,489.5946492659031,1.1920928955078125e-07,True,23.0
1220,110.84990692138672,40438911.90825792,1.064155761680432e-07,2195214.3552824478,2195214.354736032,48.979337368316045,0.0,0,0.09995759146890652,0.02004986219049505,-3006383.074886021,-12.443646749108566,4818966063240.352,0.5,0.2606653180923569,489.72289326752895,1.1920928955078125e-07,True,23.0
1221,110.94565916061401,40438911.81895546,2.2696772533249623e-07,2195213.7835093746,2195213.7829626244,48.99430473994514,0.0,0,0.09995764883894875,0.02004987266886481,-2877145.5316697024,-12.796278618998565,4818963552910.293,0.5,0.26066528620809354,489.87243153906695,2.384185791015625e-07,True,22.0
1222,111.05356550216675,40438911.763524875,1.3818768405162852e-07,2195213.7691718773,2195213.768625358,48.983951118591236,0.0,0,0.0999575923259704,0.020049875919817748,-2879845.6868036888,-12.747546497832438,4818963489963.563,0.5,0.2606652853346401,489.7690644666328,3.725290298461914e-09,True,28.0
1223,111.1543436050415,40438911.77124352,1.1348386266624795e-07,2195213.635273106,2195213.6347264214,48.991365842070365,0.0,0,0.09995762658983898,0.020049873951654962,-2417593.4129182827,-15.310551218959697,4818962902090.003,0.5,0.2606652773670585,489.84312081412367,5.960464477539063e-08,True,24.0
1224,111.24887251853943,40438911.6539216,5.885487096944981e-07,2195212.8439549617,2195212.8434078717,49.00952396800831,0.0,0,0.09995767739370351,0.02004987679150486,-2909741.9011959718,-12.842671235454779,4818959427864.089,0.5,0.26066521402619736,490.0246357564017,4.76837158203125e-07,True,21.0
1225,111.3448588848114,40438911.43678647,6.810662080065398e-07,2195212.1929393634,2195212.192392632,48.99345194271324,0.0,0,0.09995756647125294,0.020049872155193375,-2540550.447864795,-14.602179201149209,4818956569630.482,0.5,0.2606651820218038,489.86429720276965,2.384185791015625e-07,True,22.0
1226,111.43159818649292,40438905.15033066,2.6570905627412514e-05,2195204.654578131,2195204.6540331086,48.91674460635764,0.0,0,0.09995638730335811,0.02005135113027013,-2731293.478866743,-13.770308941339934,4818923473089.837,0.5,0.26066411227223313,489.10108574937044,7.62939453125e-06,True,17.0
1227,111.52449822425842,40438904.823937975,1.2480556492197239e-06,2195203.2174472427,2195203.216900985,48.97210660866711,0.0,0,0.0999565930736845,0.020051451546129563,-2745873.160767393,-13.439603514859135,4818917163493.65,0.5,0.2606639767479075,489.65420245851806,9.5367431640625e-07,True,20.0
1228,111.61802506446838,40438904.28447674,2.441517860639222e-06,2195202.7799806073,2195202.7794350614,48.940192787241855,0.0,0,0.09995637216331743,0.02005158573405521,-2358870.462460088,-15.479155882916974,4818915242840.633,0.5,0.2606639105340363,489.3357268123593,4.76837158203125e-07,True,21.0
1229,111.70777344703674,40438903.512508474,1.1287568130735424e-06,2195198.7381888125,2195198.737642184,48.9886951117532,0.0,0,0.09995644507125505,0.020051603518397226,-2947089.291423626,-12.643426983070764,4818897497747.052,0.5,0.2606636534028744,489.82087861737057,1.9073486328125e-06,True,19.0
1230,111.79538345336914,40438901.80632079,3.4869353989564487e-06,2195189.9301430355,2195189.929594655,49.067047726853325,0.0,0,0.09995648870541742,0.0200515580806746,-2267364.6752422606,-16.164260851679487,4818858826995.003,0.5,0.2606631339369234,490.6050031942047,3.814697265625e-06,True,18.0
1231,111.88551235198975,40438900.895209916,1.8713271932704833e-06,2195185.3815871873,2195185.3810377973,49.112135406498815,0.0,0,0.09995654179180798,0.02005156629446856,-2702511.829705226,-13.710029082228369,4818838857123.275,0.5,0.2606628780031216,491.05606885272,1.9073486328125e-06,True,19.0
1232,111.97497510910034,40438899.839870125,1.5006586497768509e-06,2195181.082451903,2195181.0819015778,49.1538551056411,0.0,0,0.09995657622321709,0.02005167195443344,-2799101.711591985,-13.101109969873841,4818819982339.796,0.5,0.260662622955881,491.4734489411626,1.9073486328125e-06,True,19.0
1233,112.07094764709473,40438899.74197489,6.741849199452264e-07,2195179.555534619,2195179.5549832527,49.20033317023887,0.0,0,0.09995677894095921,0.020051661289305543,-2587956.744015402,-14.311679138086387,4818813278617.686,0.5,0.26066255303446,491.9377196595924,4.76837158203125e-07,True,21.0
1234,112.16709017753601,40438899.652408466,2.2940046069533636e-07,2195179.0619530613,2195179.06140137,49.21479729952644,0.0,0,0.09995683287382821,0.020051679937394765,-2960396.127284349,-12.576333124285066,4818811111616.214,0.5,0.2606625212086754,492.0822320594243,2.384185791015625e-07,True,22.0
1235,112.28664493560791,40438899.50280573,4.326472026395219e-07,2195178.2233375167,2195178.2227852014,49.24262305994148,0.0,0,0.0999569347238917,0.020051712954835994,-3014438.304881919,-12.118958255945682,4818807429791.611,0.5,0.2606624562782472,492.36025007130377,4.76837158203125e-07,True,21.0
1236,112.38440012931824,40438899.50431114,1.2197126108217913e-07,2195177.9973492855,2195177.9967967044,49.25448359310438,0.0,0,0.09995698647057538,0.020051712313602327,-2839929.4379351367,-13.156941739210549,4818806437621.606,0.5,0.2606624402379281,492.47872220652107,1.1920928955078125e-07,True,23.0
1237,112.47845554351807,40438899.33328719,2.48452007778482e-07,2195176.918648039,2195176.9180949456,49.27729306337793,0.0,0,0.09995706117609696,0.020051722045280385,-2211406.7740878696,-16.52089171320936,4818801701738.04,0.5,0.26066237622946503,492.7066747938077,4.76837158203125e-07,True,21.0
1238,112.57239699363708,40438899.18332235,2.0047462056687055e-07,2195175.8773709484,2195175.876817258,49.30385641266317,0.0,0,0.09995715588869028,0.02005173254107778,-2628867.0968569233,-13.923392436481697,4818797130161.634,0.5,0.2606623115609337,492.9721043976729,4.76837158203125e-07,True,21.0
1239,112.66580152511597,40438898.9544775,3.1504593062201204e-07,2195174.7717432836,2195174.771189157,49.32328064876348,0.0,0,0.09995721221781524,0.02005175938317414,-2702235.7788769477,-13.541797099030942,4818792276066.584,0.5,0.26066224805925814,493.16624850265515,4.76837158203125e-07,True,21.0
1240,112.75963497161865,40438898.83696566,2.5550169049922033e-07,2195173.7607054366,2195173.7601506566,49.35231664939564,0.0,0,0.09995731989628458,0.020051762296506567,-2786722.6650865907,-13.132071907220501,4818787837255.188,0.5,0.2606621829046081,493.45636935527017,4.76837158203125e-07,True,21.0
1241,112.86472058296204,40438898.85466286,8.815645848363067e-08,2195173.7160478816,2195173.7154929554,49.35882997771266,0.0,0,0.09995735395677831,0.020051763966301706,-2383301.7638247567,-15.423877239957523,4818787641192.365,0.5,0.260662181782598,493.521400079437,7.450580596923828e-09,True,27.0
1242,112.96033000946045,40438898.78028072,9.424321830774486e-08,2195173.2004201557,2195173.1998649146,49.37281083988746,0.0,0,0.09995740481270018,0.020051771747025365,-2667242.8930027755,-13.834877878955842,4818785377406.385,0.5,0.26066215001294674,493.6610943120639,2.384185791015625e-07,True,22.0
1243,113.05376410484314,40438898.60595784,2.0808339184178337e-07,2195172.1626900695,2195172.162134317,49.395547272992715,0.0,0,0.09995747854034776,0.020051787857685417,-3001748.0961401816,-12.304634962537564,4818780821410.67,0.5,0.2606620860243962,493.88831434648273,4.76837158203125e-07,True,21.0
1244,113.14956545829773,40438898.57162167,1.7943374184954618e-07,2195171.6392888175,2195171.6387325767,49.417253474723026,0.0,0,0.0999575704966064,0.020051791273608444,-2675886.5120369275,-13.670449061711663,4818778523497.081,0.5,0.2606620532759675,494.1051391653786,2.384185791015625e-07,True,22.0
1245,113.24607157707214,40438898.50594665,1.290478413975893e-07,2195171.1019191253,2195171.1013624817,49.43513283893762,0.0,0,0.0999576419533305,0.020051801340665736,-2303047.953165483,-16.04260744731179,4818776164258.186,0.5,0.26066202106704667,494.28375410350105,2.384185791015625e-07,True,22.0
1246,113.39843201637268,40438898.50594666,4.9421560620597e-08,2195171.101919136,2195171.1013624924,49.435132839298994,0.0,0,0.09995764195333248,0.02005180134066979,-3230489.5537656494,-11.450615069339332,4818776164258.234,0.5,0.26066202106704656,494.2837541071059,8.881784197001252e-16,False,51.0
1247,113.49312472343445,40438898.32564782,2.5067633153886706e-07,2195170.0909360307,2195170.090378866,49.4582413670502,0.0,0,0.09995771735455254,0.020051824633269648,-2822962.8891365984,-12.909439985046879,4818771725695.174,0.5,0.26066195702028466,494.51468497936816,4.76837158203125e-07,True,21.0
1248,113.57897329330444,40438894.47856424,4.853159735971959e-06,2195154.905383715,2195154.904824391,49.553833832257176,0.0,0,0.09995746324934815,0.020052179294442505,-2612626.5878197406,-14.117682264564497,4818705056175.798,0.5,0.2606609280946589,495.47259455210343,7.62939453125e-06,True,17.0
1249,113.67285323143005,40438894.11924517,5.720959252253977e-07,2195153.8529482605,2195153.852389621,49.523476360915275,0.0,0,0.09995725468282253,0.02005216707090317,-2152225.139792733,-16.774345281610202,4818700435662.211,0.5,0.2606608627015146,495.1697506277623,4.76837158203125e-07,True,21.0
1250,113.7644190788269,40438893.7593458,7.005130811657531e-07,2195152.1553356634,2195152.1547762733,49.55670271057241,0.0,0,0.09995733566714925,0.020052205699376647,-2360431.633042913,-15.614971345411737,4818692982620.132,0.5,0.26066073448043514,495.50191996592565,9.5367431640625e-07,True,20.0
1251,113.86188435554504,40438893.616181485,2.807593894215943e-07,2195151.007153908,2195151.006593896,49.58423882773225,0.0,0,0.09995743393763792,0.020052200528365163,-2425335.7776130447,-14.961290785134429,4818687941751.409,0.5,0.2606606696522495,495.7770729066715,4.76837158203125e-07,True,21.0
1252,113.98214626312256,40438893.55741346,1.299053115707837e-07,2195150.43480726,2195150.434246786,49.60468438214827,0.0,0,0.09995751833874082,0.020052207276531803,-2989006.5231933002,-12.332785174513967,4818685428975.069,0.5,0.2606606371044722,495.9813114401709,2.384185791015625e-07,True,22.0
1253,114.07626485824585,40438893.39120797,3.424026159368786e-07,2195149.39742017,2195149.396859264,49.623771141603754,0.0,0,0.09995757163345104,0.02005220443129747,-2019915.0137335616,-18.33914169545536,4818680874532.807,0.5,0.2606605736718496,496.17210568040906,4.76837158203125e-07,True,21.0
1254,114.18196988105774,40438893.2498861,5.120885454845359e-07,2195149.2454691576,2195149.2449085317,49.61139403270377,0.0,0,0.09995750471666244,0.020052232532622265,-2599334.0436209976,-14.258567167603932,4818680207423.711,0.5,0.26066057117295494,496.04852449452784,1.4901161193847656e-08,True,26.0
1255,114.31987190246582,40438893.06661716,2.0485709734063644e-07,2195148.2205916117,2195148.220030522,49.631903072872895,0.0,0,0.09995756550000805,0.020052248570309787,-2732430.1730810464,-13.507862141572941,4818675707904.386,0.5,0.2606605075414322,496.25350902344377,4.76837158203125e-07,True,21.0
1256,114.4078540802002,40438891.420609675,2.419867831325773e-06,2195140.811583524,2195140.811021089,49.691287863920365,0.0,0,0.09995749793920755,0.020052275015906524,-2553578.0761237573,-14.685970107177635,4818643180211.539,0.5,0.2606599978532957,496.84824767057074,3.814697265625e-06,True,18.0
1257,114.4991979598999,40438891.012953095,6.433437211788656e-07,2195138.8194839265,2195138.818920565,49.732174880935304,0.0,0,0.09995761810927879,0.020052331371998175,-2986491.0476031797,-12.265144358544106,4818634434333.188,0.5,0.26065986765229543,497.25689420019484,9.5367431640625e-07,True,20.0
1258,114.59724617004395,40438891.02790234,1.8611544365878116e-07,2195138.5680605336,2195138.5674966797,49.753892455237384,0.0,0,0.09995772047583382,0.020052342937428767,-2385364.6610956932,-15.271245481872699,4818633330512.592,0.5,0.2606598504628501,497.4737721671391,1.1920928955078125e-07,True,23.0
1259,114.69119048118591,40438890.864404075,1.800514157652047e-07,2195137.4937795857,2195137.4932151563,49.779277865811274,0.0,0,0.09995780627889747,0.020052354382785822,-2719692.4902582946,-13.322726773235948,4818628614120.137,0.5,0.26065978605720097,497.7274456201557,4.76837158203125e-07,True,21.0
1260,114.82367062568665,40438890.72183366,2.65307632308675e-07,2195136.35334276,2195136.352777589,49.811929432707466,0.0,0,0.09995793011141417,0.020052364404169243,-2393667.547541556,-15.167632215653125,4818623607286.912,0.5,0.26065972017836014,498.05366467581086,4.76837158203125e-07,True,21.0
1261,114.92002630233765,40438890.69578135,1.8789649326977877e-07,2195135.8384711933,2195135.8379054735,49.83612832891709,0.0,0,0.09995803321385593,0.020052370210715324,-2804365.2376097576,-13.320960030717435,4818621346858.18,0.5,0.2606596870584582,498.2953779836545,2.384185791015625e-07,True,22.0
1262,115.015469789505,40438890.511689246,2.0539833235875115e-07,2195134.78399009,2195134.78342391,49.85637760243651,0.0,0,0.09995809166112332,0.020052380673408622,-2887303.2963564238,-12.631918468757918,4818616717398.752,0.5,0.2606596234784246,498.4977731955181,4.76837158203125e-07,True,21.0
1263,115.11215162277222,40438890.45378204,1.618680431127581e-07,2195134.1969598513,2195134.1963932225,49.87611821903925,0.0,0,0.09995817119344984,0.020052384526340308,-2624832.061407022,-14.014583080870215,4818614140176.133,0.5,0.2606595910453447,498.6949766634621,2.384185791015625e-07,True,22.0
1264,115.20817565917969,40438890.36730943,1.8551796075684934e-07,2195133.6554452046,2195133.6548781856,49.893289942019386,0.0,0,0.09995823719943375,0.020052400695087836,-2133165.89387745,-17.319138028625577,4818611762780.077,0.5,0.2606595589426012,498.86652509521195,2.384185791015625e-07,True,22.0
1265,115.3062424659729,40438890.37309651,1.3657139822709088e-07,2195133.417124994,2195133.416557635,49.908246316564245,0.0,0,0.09995830348196591,0.020052400500202332,-3010747.824873486,-12.351920473826231,4818610716489.213,0.5,0.26065954262647734,499.01590640387565,1.1920928955078125e-07,True,23.0
1266,115.3976399898529,40438889.90910446,1.0153586069300797e-06,2195131.127191068,2195131.126622831,49.94682910978633,0.0,0,0.09995840974306229,0.020052454073422585,-3113028.190563505,-11.788907389006864,4818600663069.636,0.5,0.26065941311634266,499.4015513670882,9.5367431640625e-07,True,20.0
1267,115.5021812915802,40438889.917321354,4.9421560620597e-08,2195131.062950087,2195131.0623817137,49.9527966833151,0.0,0,0.09995843789800316,0.020052455479986693,-2390067.6087600715,-15.304427707486465,4818600381034.287,0.5,0.2606594091084617,499.4611448574122,2.9802322387695312e-08,True,25.0
1268,115.6004707813263,40438889.88386224,1.246720591983312e-07,2195130.7667408213,2195130.7661721697,49.96503968912509,0.0,0,0.09995848983883175,0.0200524628931476,-2427443.2878864943,-14.966023561829603,4818599080596.831,0.5,0.26065939305089597,499.5834314051598,1.1920928955078125e-07,True,23.0
1269,115.73696374893188,40438889.71587329,4.0315834458079233e-07,2195129.4957728395,2195129.4952036943,49.986708100919124,0.0,0,0.09995855514612892,0.02005244769396417,-3148010.0718824784,-11.643188810972456,4818593500714.442,0.5,0.2606593292643437,499.8000114483605,4.76837158203125e-07,True,21.0
1270,115.83393859863281,40438889.65321605,1.7055158529072408e-07,2195128.9060657215,2195128.9054961726,50.00443631361405,0.0,0,0.09995862365855859,0.020052449332981167,-2166799.3090686756,-16.98987872266988,4818590911746.039,0.5,0.2606592970997111,499.97712512516955,2.384185791015625e-07,True,22.0
1271,115.9123797416687,40438816.86684484,0.0002186010818383654,2194929.076059168,2194929.075486415,50.14260914623936,0.0,0,0.0999471381038596,0.020067194847038065,-2882082.8782258416,-12.795032383688506,4817713646416.865,0.5,0.26064029915283976,501.4093348324279,0.0001220703125,True,13.0
1272,116.00088620185852,40438816.39923358,3.088209485468844e-06,2194920.4866020796,2194920.4860205697,50.52438310085817,0.0,0,0.09994873292165932,0.02006723891646385,-2647841.428109347,-13.84919770811154,4817675939953.992,0.5,0.2606392991306467,505.22323198730635,3.814697265625e-06,True,18.0
1273,116.09336829185486,40438816.754921116,3.496378944588229e-06,2194918.9552973253,2194918.9547126717,50.66071897380128,0.0,0,0.09994933268022772,0.020067092052348395,-2952335.260647295,-12.66346545099148,4817669217758.182,0.5,0.26063911126450157,506.5851103465188,9.5367431640625e-07,True,20.0
1274,116.18384981155396,40438816.058410004,9.486552502153759e-07,2194914.8982206048,2194914.897633692,50.758499177788764,0.0,0,0.09994963781993954,0.02006716476837173,-2459861.7417553365,-15.255849220435751,4817651407855.536,0.5,0.26063883033746976,507.56237048159215,1.9073486328125e-06,True,19.0
1275,116.27869081497192,40438816.05338505,6.274432918854839e-07,2194913.8845902155,2194913.8840019424,50.81724884277615,0.0,0,0.09994988690704977,0.020067166688214923,-2315183.343484,-15.91595495355415,4817646958185.706,0.5,0.26063875657611746,508.14923019541874,4.76837158203125e-07,True,21.0
1276,116.3714611530304,40438815.65989587,4.2722437342499255e-07,2194911.8373116353,2194911.8367224643,50.85599105341134,0.0,0,0.09994998681218743,0.020067203989529634,-2470527.240688186,-14.727024773593572,4817637970985.598,0.5,0.2606386272354573,508.5365341983421,9.5367431640625e-07,True,20.0
1277,116.4578423500061,40438810.16259551,9.071417682159704e-06,2194893.1538881278,2194893.1533007068,50.780186880768795,0.0,0,0.09994884265887807,0.02006771539833699,-2042729.4347785427,-17.830029220617245,4817555954407.536,0.5,0.26063760872715414,507.783156840816,7.62939453125e-06,True,17.0
1278,116.55356216430664,40438810.15896509,3.075565016351695e-07,2194892.4973400133,2194892.4967515864,50.823632979208995,0.0,0,0.09994903808388292,0.02006773149302272,-2220185.0756123853,-16.44954402984077,4817553072297.629,0.5,0.2606375713120394,508.21708578900245,2.384185791015625e-07,True,22.0
1279,116.64712476730347,40438810.03258179,3.251049552749319e-07,2194891.370560895,2194891.369971521,50.86452359179649,0.0,0,0.09994919642901345,0.020067752283331353,-2261486.3472888954,-16.377352975349464,4817548125976.678,0.5,0.260637503556849,508.62561708087145,4.76837158203125e-07,True,21.0
1280,116.73099255561829,40438800.52155715,1.30933901151169e-05,2194855.9345383947,2194855.933945958,50.99608420771477,0.0,0,0.0999483327925544,0.02006848388881215,-2493406.960084332,-14.670160861597083,4817392570779.0,0.5,0.26063544426715124,509.9464765663503,1.52587890625e-05,True,16.0
1281,116.81894993782043,40438797.66443257,1.5219543007965532e-05,2194849.822454631,2194849.821860095,51.086298908056264,0.0,0,0.0999484026576747,0.020069505226618732,-2610759.2263977206,-13.909764446487417,4817365740520.505,0.5,0.26063490572817016,510.8486330215056,3.814697265625e-06,True,18.0
1282,116.91280484199524,40438797.60045559,3.5041499186470727e-07,2194848.7966311257,2194848.796035527,51.13192947825153,0.0,0,0.09994858252680505,0.02006950694518699,-2456008.264431168,-14.98851030350352,4817361237459.817,0.5,0.2606348366661392,511.3045111800131,4.76837158203125e-07,True,21.0
1283,116.99857187271118,40438790.78821068,3.461439675992274e-05,2194838.4407563913,2194838.4401587127,51.22100688424048,0.0,0,0.09994826269007617,0.02007142066955285,-2196565.7255739393,-16.785169225849508,4817315778399.545,0.5,0.2606337447425781,512.1965459644423,7.62939453125e-06,True,17.0
1284,117.09006452560425,40438790.55274935,4.321336746215839e-07,2194836.422605613,2194836.4220063044,51.29076648643061,0.0,0,0.09994851338229871,0.020071440399173086,-2500194.6873561344,-14.643234332322512,4817306919366.654,0.5,0.26063360437153194,512.8935982063908,9.5367431640625e-07,True,20.0
1285,117.18551349639893,40438790.495613135,2.555016904992204e-07,2194835.8194837854,2194835.8188838745,51.31654832532344,0.0,0,0.09994861708305472,0.020071452479983883,-2880081.985942707,-12.851323988695597,4817304271856.864,0.5,0.2606335711105794,513.1511554025901,2.384185791015625e-07,True,22.0
1286,117.30562853813171,40438790.475885235,2.9765046172497005e-07,2194835.2178845056,2194835.2172839474,51.34420406581418,0.0,0,0.09994872992134979,0.020071446705558806,-2473639.1749679907,-14.788296532326811,4817301631031.089,0.5,0.2606335375184106,513.4274350971978,2.384185791015625e-07,True,22.0
